speaker,start,end,duration,content
T002,541.66,545.72,4.06,"So in terms of popularity, how would you rank these ones?"
P026,546.26,560.23,13.97,"I know it says call first at 10, most common one that cops are cops aprea in my mind at least then second one I would. I would, I guess an airplane and hospital the third."
P011,548.58,548.99,0.41,Yeah.
P011,561.25,568.82,7.57,I think I think so. Unlike hospital is probably the 3rd for me. 'cause you don't really think about getting sick at the place where you're supposed to be getting better.
P017,561.27,561.72,0.45,Yeah.
P017,569.08,569.56,0.48,Yeah.
P011,570.71,575.7,4.99,And I'm fine with airplane on school. It could be either way to me 'cause.
P011,576.41,579.72,3.31,I always make sure to take extra vitamin C If I'm going on a plane.
P011,580.54,583.43,2.89,Whereas school is school but.
P017,582.88,583.29,0.41,Yeah.
T002,583.41,583.86,0.45,Yeah.
P017,585.11,588.59,3.48,I'm just trying to remember last time I was on a plane or in school.
T002,585.42,586.33,0.91,Got any thoughts?
T002,588.25,588.87,0.62,Yeah.
T002,589.88,590.49,0.61,Gods
P011,590.64,591.99,1.35,Back in the before times.
P017,592.13,592.62,0.49,Yeah.
T002,593.16,594.01,0.85,no none.
P017,593.81,594.52,0.71,BC.
P026,594.84,595.37,0.53,I'm sorry.
T002,594.85,595.96,1.11,Before the plague.
P026,596.32,607.66,11.34,"Yeah, it's I mean it's yeah yeah by getting your flu is the most wrong on you know like yeah I mean every year. So with the schools all over the world that's what."
P017,596.56,596.93,0.37,Yeah.
P011,602.01,602.56,0.55,Yeah.
P011,607.19,610.24,3.05,So school school first airplane 2nd.
T002,609.24,610.78,1.54,Cool Stephanie first.
P011,610.98,613.07,2.09,"School first airplane, 2nd hospital third."
P017,613.26,613.63,0.37,Yeah.
T002,614.99,615.82,0.83,Dazzle.
P011,614.99,617.82,2.83,"Yeah, Oliver had mentioned that earlier. I'm I'm happy with that."
T002,618.61,619.06,0.45,OK.
T002,620.15,622.3,2.15,Uhm alright.
T002,623.14,635.39,12.25,"So you got the first one, right? Schools, right schools first, but then the second impaired, or switch to read so you didn't go all three this time it was actually schools, then hospital, then airplane."
P017,626.05,626.58,0.53,Oh
P011,627.6,628.02,0.42,Oh
P011,630.61,631.18,0.57,oh.
P011,635.52,636.02,0.5,OK.
P026,636.56,642.41,5.85,"Then speak because of COVID networking, that any place would be second or something you know."
T002,636.64,637.13,0.49,Now.
P011,641.18,642.59,1.41,"Yeah, maybe."
T002,641.95,646.86,4.91,"Yeah, or maybe it's 'cause it was Austin America. Their healthcare system is so mental."
T002,650.2,650.65,0.45,No.
P017,650.66,651.27,0.61,Shots
T002,653.61,657.14,3.53,"I, I mean yes it is, and so I can say that, UM."
T002,658.86,671.51,12.65,"Alright, well that's that's the end of the end of the session. We've done all three questions. Thank you so much for getting involved and joining us. We really, really appreciate it. And yeah, you're a great group."
P011,669.41,670.13,0.72,No problem.
P017,669.73,670.22,0.49,problem.
