speaker,start,end,duration,content
T001,378.22,389.91,11.69,"So our third question is going to be name a public place where you're likely to catch a cold or flu, and I'm going to preface this one by saying this questionnaire was given before the pandemic."
P040,392.27,392.81,0.54,And.
T001,392.34,392.92,0.58,So.
P044,392.59,393.68,1.09,As opposed to everywhere.
T001,393.89,399.54,5.65,"Yeah, so the answer is not everywhere, it's it's. It's really specific places that people have."
P040,394.18,396.05,1.87,Would public transport?
P040,401.87,404.22,2.35,With public transport being or is that too broad?
T001,405.27,408.2,2.93,Public transport think along the lines of public transport.
P040,409.46,410.08,0.62,Buses
P048,410.72,411.71,0.99,The subway.
T001,410.72,411.57,0.85,Not train.
T001,412.49,413.6,1.11,Not the subway now.
P052,415.04,415.91,0.87,Planes
P040,415.23,415.84,0.61,uh?
T001,416.24,417.63,1.39,"Planes, planes, this one."
P052,417.83,418.72,0.89,oh really.
T001,419.0,419.4,0.4,Yep.
P052,422.61,423.22,0.61,Uh.
P040,423.96,424.9,0.94,Doctors office.
T001,425.98,429.48,3.5,"Close, think of something. I love it hospital Yep."
P052,426.17,426.57,0.4,Hello.
P052,427.17,428.14,0.97,Hospital
P044,427.49,428.62,1.13,How's the hospital?
P040,428.15,428.7,0.55,Asking
P040,432.17,432.84,0.67,uh?
P040,436.62,437.53,0.91,Shopping center.
T001,439.79,440.64,0.85,"Good, but."
P048,445.04,445.87,0.83,Concert
T001,446.73,448.21,1.48,Not a concert now.
P044,451.4,451.99,0.59,Like a fart.
T001,453.11,455.75,2.64,"Not a bar. All very good answers, but."
P044,453.39,453.66,0.27,No.
T001,456.37,457.46,1.09,Not the one we're looking for.
T001,463.26,464.54,1.28,Tink of.
P040,466.15,467.62,1.47,Supermarket well.
T001,468.73,475.21,6.48,"No, think of think of things that are in the news quite a lot actually. Even these days I said it was before the pandemic, but."
T001,486.45,491.29,4.84,Or think about maybe the time that you're likely to catch a cold nearly every year without fail.
P040,500.43,505.44,5.01,I know you're saying so. It's yeah somewhere where people go turn the winter time and.
P048,500.59,502.85,2.26,It's like a Christmas gathering.
P040,510.8,512.33,1.53,School I don't know.
T001,511.72,514.97,3.25,"School, yeah, let's go see other schools. The other one."
P044,512.44,513.6,1.16,"Ah, pretty good."
P048,513.29,513.76,0.47,Oh
P040,515.33,515.63,0.3,Front
T001,516.08,516.66,0.58,Uhm?
T001,518.04,521.62,3.58,"You know, I, I just know from my experience every September."
P040,522.57,522.93,0.36,yeah.
T001,523.1,525.69,2.59,"Loads of new people catch a little cold, but."
T001,526.96,529.38,2.42,"Yeah, school is the last remaining one so."
T001,530.73,536.46,5.73,I believe that you got plane first hospital and then school so.
P048,536.16,536.59,0.43,Yeah.
T001,537.12,539.79,2.67,We can ask you to go from most popular to least popular again.
P040,541.22,545.07,3.85,I'd say hospital will be First off because that's just associated with sick people.
P044,541.4,541.86,0.46,Input.
P052,543.13,543.82,0.69,Yeah.
P048,545.69,546.18,0.49,Yeah.
P048,547.21,553.41,6.2,"But I think school could be last week, even though it's kind of the most obvious one. It wouldn't maybe come to you first."
P044,553.18,561.99,8.81,"Yeah, I think school is probably lost. I think I will complain over hospital because like I definitely now reduce it now, she said Charlie. I definitely remember like."
P044,563.12,566.31,3.19,Being told every single time I get off the plane for my nose.
P044,567.35,569.48,2.13,"But no, it's one or the other."
T001,569.87,571.6,1.73,All that lovely recycled air.
P044,571.68,572.47,0.79,Yeah.
P044,573.34,573.96,0.62,Uhm?
P040,574.27,582.5,8.23,"I mean, who would say hospital as fast and he would say plane's first? 'cause I'm saying ospitale Adam saying claim. So what did Charlie and?"
P048,583.44,585.19,1.75,Yeah I would say hospital first.
P040,583.56,584.01,0.45,Several.
P044,586.36,586.64,0.28,OK.
P052,587.02,588.33,1.31,Powerbi hospital
P040,589.17,594.28,5.11,"OK, so we we all have been saying hospital then playing 10 school."
P044,592.58,593.36,0.78,"Yeah, yeah."
P048,594.73,595.64,0.91,"Yeah, yeah."
T001,595.46,597.61,2.15,Zero Hospital plane school.
P040,598.38,598.93,0.55,Just.
T001,600.32,604.02,3.7,Unfortunately not the not the ordering we're looking for.
P048,602.64,603.17,0.53,Oh
T001,604.73,613.62,8.89,"Again, you know, maybe in a post pandemic world, yes, but no, you know when this question was asked about school hospital and then airplane."
T001,614.4,614.82,0.42,So.
P052,614.73,616.26,1.53,School is first.
P048,616.36,616.79,0.43,no.
T001,616.72,621.53,4.81,"Yeah, maybe that question will change as a as the world opens up again."
P044,616.9,617.47,0.57,Interesting.
P048,620.93,622.32,1.39,"Yeah, and maybe it will."
T001,623.82,629.73,5.91,"So got another question. A name, something that you did not learn in school."
P048,632.93,633.74,0.81,Axis.
P044,633.22,633.52,0.3,Other.
T001,634.77,638.06,3.29,"No, that's not one of the model. You don't learn that in school, that's true."
P040,638.76,639.35,0.59,Uh.
P040,641.27,642.2,0.93,Sports.
T001,644.76,647.13,2.37,"Uhm, it's not one of them though."
T001,649.75,651.67,1.92,Think of think of you know.
T001,652.38,654.92,2.54,Skills that you think school should teach you.
P040,655.98,657.41,1.43,Social skills and.
T001,660.3,661.09,0.79,Sorry I did.
P044,661.66,662.07,0.41,Looking.
T001,663.1,664.05,0.95,"Not cooking, no."
P044,663.97,664.32,0.35,Nope.
T001,664.84,667.91,3.07,"Although think along the lines of cooking, cooking is close to one of them."
P040,668.41,669.13,0.72,Cleaning.
T001,670.1,670.99,0.89,Getting closer.
T001,672.15,673.98,1.83,One of the two of those sort of fall under.
P048,674.91,678.2,3.29,Like home chores or like yeah.
T001,675.04,677.72,2.68,"Or can fall under chores, Yep."
P044,678.1,678.39,0.29,No.
T001,679.71,681.66,1.95,"Sort of, you know household tasks."
P044,681.75,682.03,0.28,Yeah.
P048,682.41,682.86,0.45,Oh
T001,684.13,685.17,1.04,So that's one of them.
P044,687.59,690.1,2.51,"There's something financial accounting, there's something."
T001,691.07,693.78,2.71,"No, surprisingly nothing financial."
P048,695.49,696.82,1.33,could it be sex Ed?
T001,699.12,705.05,5.93,"No, it's not. Although one of the answers is kind of in a way close to that."
P048,705.81,706.26,0.45,Huh?
T001,707.17,708.1,0.93,In a roundabout way.
P044,708.92,711.06,2.14,Relationships social.
T001,710.6,713.82,3.22,"Still kind of in a roundabout way, related to one of them."
P044,725.96,726.59,0.63,Round up.
T001,726.26,727.79,1.53,What's maybe something that they?
T001,729.73,731.12,1.39,They would teach you in sex Ed.
T001,748.32,750.34,2.02,"Like it's something they teach you, but it's kind of a."
T001,753.1,754.43,1.33,Something related to it.
P048,758.87,761.24,2.37,"Look, is it just like safety or."
P040,758.93,759.83,0.9,Relationships.
T001,761.79,767.96,6.17,"No, still close relationships. I think you know something related to responsibilities."
P048,765.96,766.6,0.64,No OK.
P044,773.9,774.55,0.65,Uhm?
T001,775.82,778.09,2.27,I want something maybe that we all have.
T001,783.65,784.47,0.82,Might have two of them.
P044,786.17,791.14,4.97,"Oh like how to raise a child, how to be a parent, something that is yeah."
T001,790.11,791.24,1.13,"Parenting, yes."
P048,791.98,792.63,0.65,Oh
T001,796.09,796.64,0.55,Ah.
P040,796.41,798.52,2.11,Very obvious ones to see.
P044,799.22,801.07,1.85,"Once again, we short one still."
T001,800.33,800.8,0.47,Yep.
T001,801.56,803.33,1.77,We are short one still yeah.
P040,802.02,802.34,0.32,Yeah.
T001,804.37,805.68,1.31,I think that's always the way though.
P048,804.56,806.55,1.99,and you said no financials.
T001,807.26,809.01,1.75,Not financials now become.
T001,809.87,811.22,1.35,Maybe what something does?
T001,812.66,818.15,5.49,"When you notice that somebody doesn't know dies, it's really really noticeable."
P040,820.9,821.67,0.77,Uh.
P048,827.19,830.28,3.09,Make history here. Geography and some places.
P048,831.81,833.28,1.47,Doesn't really talk very well.
T001,832.51,833.77,1.26,"Quiet, not quiet."
P052,836.24,836.63,0.39,Who?
P044,838.06,838.81,0.75,Move.
T001,838.5,841.57,3.07,"It's not a. It's not like an academic subject in any way, it's just."
P048,841.53,842.12,0.59,OK.
P052,841.63,842.52,0.89,Manners.
T001,843.09,844.68,1.59,"Manners, yes."
P044,844.11,844.4,0.29,Oh
P044,845.01,845.48,0.47,very good.
P048,846.5,847.15,0.65,Nice.
T001,848.81,856.96,8.15,"So we had sort of household chores, responsibilities, parenting, took us awhile to get parenting, but we got there."
P048,850.69,851.56,0.87,Stop.
T001,857.97,861.1,3.13,And then manners. So I'm going to ask you to rank them.
P040,861.93,865.08,3.15,"Yeah, I mean me personally I wouldn't have any UM."
T001,862.65,863.51,0.86,Mostly soccer.
P040,866.03,867.74,1.71,Favor out of those to go first.
P052,868.57,869.31,0.74,Oh
P040,869.62,871.51,1.89,I had a hard time getting all of those so.
P040,872.87,873.38,0.51,Uh.
P048,873.2,876.38,3.18,I think maybe George I would put first just 'cause.
P040,876.68,877.43,0.75,Their general.
P048,878.18,882.95,4.77,"Yeah, they're kind of general and like if you'll lift with someone. It's painfully aware if."
P040,883.39,884.17,0.78,When they don't do.
P048,883.77,884.56,0.79,People just.
P048,885.26,887.67,2.41,"Don't know, don't never had to do it."
P040,888.77,889.28,0.51,True.
P048,889.16,891.43,2.27,And but that's just my guess.
P044,890.11,892.33,2.22,What about manners? Then I forgot.
P044,893.4,894.89,1.49,I don't know something about the pairing thing.
P048,893.46,895.1,1.64,"Yeah, maybe put manners after that."
P044,895.8,897.39,1.59,Seems like it wouldn't be as popular.
P040,895.88,897.85,1.97,"Everyone interviewed was probably a parent, so."
P044,898.71,899.19,0.48,Yeah.
P040,900.71,904.0,3.29,Open source matters parenting without spinal.
P044,901.44,901.88,0.44,No.
P040,904.92,905.23,0.31,OK.
T001,906.36,907.51,1.15,Chores matters parenting.
P040,908.12,908.57,0.45,Please.
T001,910.48,917.94,7.46,"Unfortunately, flips the other way around, it's it's parenting matters shores. You got manners, rush? You got matters, right?"
P044,912.16,912.93,0.77,Alcatraz.
P048,913.27,913.85,0.58,No.
P052,915.44,916.03,0.59,Ah.
T001,919.6,925.68,6.08,"Uhm, you know the priority of priority matters is fine, so I think that's I think that's one."
T001,926.38,928.99,2.61,"At 4:00, but you were pretty close on a few."
T001,929.75,930.86,1.11,So like.
P040,929.91,930.89,0.98,We're not doing too good.
T001,932.6,936.31,3.71,"And that's all of our questions today, so thanks for playing."
P040,935.54,936.23,0.69,"Oh, right."
T001,937.97,939.68,1.71,"It's not a zero, it's not a 0."
P040,938.15,938.52,0.37,Right?
P048,940.88,942.11,1.23,"Yeah, we got something."
