speaker,start,end,duration,content
P128,162.63,167.97,5.34,"OK, that's what we're OK. We're looking for what people answered, not what what the reality is."
T001,168.21,169.04,0.83,"Yeah, exactly."
P128,169.05,171.12,2.07,"OK, yeah, I'd say monsters."
P140,171.47,172.12,0.65,Yeah man.
T001,171.59,175.07,3.48,And you have to reach. You have to reach a consensus on this as well so.
P142,174.57,177.82,3.25,I sorry I would say cops as the first one.
P128,178.39,178.96,0.57,Do you think so?
P142,179.43,183.28,3.85,Yeah I do. 'cause I think like most the time and it drops.
P142,185.06,187.8,2.74,"Maybe I would, it's just my voice."
P151,186.14,192.02,5.88,"Well, it's about what people might guess. Do you think most people would say police or monsters?"
P142,192.79,202.1,9.31,"I say it's difficult in police, but if democracy votes and you guys say monsters, uncle monsters."
P128,203.16,212.77,9.61,I my vote would be on the top would be monsters 'cause that stuff came. Actually I'm aware 'cause the first thing that came to my mind it was an earthquake so I don't know.
P151,203.51,204.98,1.47,I'm thinking along the lines there.
P142,207.04,207.5,0.46,OK.
P128,214.3,219.38,5.08,You know there's 2012 type of film that they run away from old or something stupid.
P142,217.14,217.66,0.52,Yeah.
P142,219.77,220.29,0.52,Yeah.
P128,220.5,225.63,5.13,"Uhm, but uh, yeah monsters, this is kind of probably the 1st."
P142,225.28,225.83,0.55,OK.
P128,226.57,228.84,2.27,Should come to my mind if I was.
P142,228.53,230.98,2.45,"Monsters, then what below monsters?"
P140,232.08,233.04,0.96,I think cops.
P151,233.48,233.91,0.43,Yeah.
P128,233.91,234.74,0.83,Pops yeah.
P142,234.73,236.72,1.99,"OK monsters, cops and then."
P140,237.32,238.33,1.01,Third one is.
P151,238.31,238.86,0.55,Pause.
T001,239.15,241.13,1.98,"Cars, yeah, you'd be left with just the one."
P142,240.38,242.13,1.75,"Cars OK, fair enough."
T001,241.98,245.87,3.89,"So you're happy to go with monsters, cops and then cars."
P128,246.63,246.98,0.35,Yeah.
P142,246.73,247.01,0.28,Yeah.
P140,246.85,247.19,0.34,Camp.
T001,249.0,254.38,5.38,"Plus it was monsters, cars and then cops, so not quite. You don't get that one bus."
P142,254.94,255.35,0.41,Oh
T001,255.77,260.42,4.65,"You were close. You were close. It bodes well for the next one, so let's see if we can get this."
T001,261.28,264.07,2.79,Name an instrument in a Symphony Orchestra.
P140,265.97,266.53,0.56,Piano.
P142,266.04,266.36,0.32,why?
P128,267.56,268.09,0.53,Cymphonique
T001,268.84,271.03,2.19,"Yeah, Symphony Orchestra. I heard violin there."
T001,271.82,272.7,0.88,That's one of them.
P151,273.81,275.96,2.15,"I'll be the most obvious one, cello."
T001,276.71,278.03,1.32,"Cello is another one, yes."
P128,276.74,277.57,0.83,cellos
P128,279.13,279.8,0.67,drums.
T001,280.24,283.39,3.15,Drums right off the bat. You got the tree of them.
T001,285.01,288.5,3.49,So what will be the ranking from most popular to least popular?
P151,290.15,293.88,3.73,I'd imagine maybe that order. I don't know if anyone else anyone else.
P142,293.48,296.13,2.65,"Violent, what would it file in? What was it?"
P128,293.59,293.98,0.39,Yeah.
P140,296.7,300.49,3.79,"Island drums, yeah, I think so. I go with that."
P128,296.71,297.34,0.63,Cello
P142,299.99,304.42,4.43,I would do violin tranchell. A lot of people know drums. Not many people know channel.
P151,305.76,306.51,0.75,That's pretty true.
P128,307.32,308.16,0.84,I see your point.
P151,308.52,312.79,4.27,But you think of a cello with an orchestra more than you think of drums. That was my thinking.
P142,308.66,309.14,0.48,Yeah.
P140,313.95,315.9,1.95,But how many people know cello?
P140,316.67,317.56,0.89,As an instrument.
P142,318.38,319.56,1.18,No
P128,323.87,324.8,0.93,I would I would.
P128,326.27,329.5,3.23,"I would stick to violin, cello, drums."
P142,329.6,331.06,1.46,OK good thing.
P128,331.28,333.35,2.07,Because from violin is easy to go to cello.
P142,333.52,334.8,1.28,"Yeah, fair enough, fair."
P128,334.76,336.45,1.69,"You know, if they kind of look the same."
P142,336.97,337.44,0.47,M.
T001,338.12,341.23,3.11,"So are we quite happy with the ordering of violin, cello and drum?"
P128,340.07,340.44,0.37,Jordan
P142,341.53,341.94,0.41,Yeah.
P128,342.26,342.56,0.3,Yep.
T001,343.07,352.28,9.21,"That's good, 'cause that's correct. It is violin, cello and drum, right? In the order that you gave them to me right off the bat. So that's one for two it's 142."
P142,344.54,346.41,1.87,"Yes, well done team."
T001,353.05,364.63,11.58,"Our third question is going to be name, a public place where you're likely to catch a cold or flu with the note that this is pre pandemic so everywhere isn't an answer."
P142,366.62,368.89,2.27,And the train.
P151,369.22,370.36,1.14,"Yeah, public transport."
P140,371.01,371.87,0.86,"Yeah, the bus."
T001,371.01,374.77,3.76,Think along the lines of transport. Think along the lines of transport. It's not trained but.
P151,375.1,375.75,0.65,Bus.
P140,375.59,377.52,1.93,Www.
P142,375.68,376.19,0.51,Plus
T001,376.8,377.67,0.87,Not the boss.
P142,378.79,379.37,0.58,car.
P128,379.77,380.29,0.52,Taxi.
T001,380.95,382.35,1.4,Nacara taxi no.
T001,384.47,386.1,1.63,What's one that's in the news? Quite a lot.
P142,386.75,387.34,0.59,Louis.
P151,387.65,388.25,0.6,Planes
P140,388.64,388.95,0.31,Play.
T001,388.84,390.11,1.27,"Planes, yeah planes."
P128,390.35,391.72,1.37,Oh enplanes yeah.
P142,390.48,391.04,0.56,Oh please.
T001,392.07,394.3,2.23,"Yeah, planes is one of them."
P142,395.71,397.21,1.5,"Is it all transport, is it?"
T001,397.47,400.34,2.87,It's not all transport now it's public places or.
P128,399.25,400.26,1.01,I'd send the pub.
T001,401.52,402.87,1.35,"Hope it's a good one, but it's not there."
P128,403.28,403.81,0.53,It's not.
P142,403.32,403.93,0.61,Toilet
T001,404.83,407.08,2.25,Toilet isn't there either. Also a good one.
P142,407.51,408.74,1.23,Anne.
P128,409.47,410.08,0.61,The hospital.
P151,410.53,410.92,0.39,Yeah.
T001,410.63,414.0,3.37,"Hospital Yes, Hospital is another one that we're looking for."
P142,414.34,415.91,1.57,Playing hospital in more than.
T001,416.16,417.39,1.23,"Yeah, we're looking for one more."
P128,418.9,419.51,0.61,School.
T001,420.9,421.87,0.97,"That's cool, yeah."
P142,422.33,423.01,0.68,Nice.
T001,423.5,431.0,7.5,"September chords are rife, so in the order you gave them to me we had plain hospital and then school."
P128,431.57,431.96,0.39,Yeah.
T001,432.03,434.26,2.23,So what do we reckon the ordering is going to be?
P142,434.78,435.87,1.09,Hospital top.
P140,437.12,437.51,0.39,Yeah.
P128,437.78,443.81,6.03,"In reality, should be the top. I don't know. Sure lot of people are conscious of hospital infections."
P151,437.93,438.4,0.47,Accept.
P128,446.42,446.89,0.47,You know?
P142,447.38,448.17,0.79,Uhm?
P151,448.52,452.45,3.93,The school would be high up. I think a lot of people would be thinking about that. My kids mixing.
P151,453.19,454.27,1.08,So be number one or two.
P142,456.69,457.76,1.07,Anne.
P128,458.17,461.56,3.39,"School, what we say trains no. The Lewis."
P142,461.06,467.61,6.55,"No hospital, hospital, schools, planes I would go hospital plane school if it was me."
P128,465.09,465.73,0.64,Explain.
P151,467.6,468.01,0.41,City.
P140,469.37,469.92,0.55,Yep.
P151,469.51,471.38,1.87,I've got school above planes I think.
P142,471.77,473.3,1.53,OK Hospital school plane.
P151,472.73,473.19,0.46,Hospital
P128,474.15,475.7,1.55,"Hospital skipping, am I right?"
T001,474.45,478.21,3.76,"Because Lucas, what's your opinion? This hospital school plane?"
P142,475.51,476.72,1.21,As we still playing in.
P140,478.72,480.07,1.35,Yep hospital school.
T001,479.57,479.94,0.37,Yep.
T001,480.72,481.23,0.51,OK.
T001,482.26,486.67,4.41,Come close at school hospital playing so.
P142,484.71,485.25,0.54,Damn it.
T001,488.99,495.64,6.65,"School, hospital plane. I think a lot of people were thinking of going back to school. Or maybe they have kids in this group of 100."
T001,496.9,503.67,6.77,"No worries though, we've got another question. Hopefully you can get this one. Name something that you do not learn in school."
P142,506.6,507.0,0.4,But
T001,506.65,509.25,2.6,So something non academic that you know you don't.
P151,509.15,509.82,0.67,Put it right.
T001,511.82,514.51,2.69,Can I get a little bit more specific than that but?
P128,516.69,518.78,2.09,Something that you don't learn in school.
T001,519.58,519.9,0.32,Yeah.
P128,521.3,521.86,0.56,Manners.
T001,522.41,523.52,1.11,"Manners is one of them, yeah."
P142,523.94,525.54,1.6,"nice, uh?"
P151,526.0,527.05,1.05,How to pay your bills.
T001,528.5,530.4,1.9,It's one of them is kind of close it up.
P128,530.54,531.1,0.56,Money.
P142,531.51,532.54,1.03,Earning money.
T001,531.62,535.54,3.92,"It's, but it's not. It's not financial exclusively."
P142,536.97,537.52,0.55,Yeah.
T001,537.06,543.63,6.57,But think about that sort of things. You think of things that you need to live like? What are the day today?
P140,538.88,539.7,0.82,Management.
P142,544.67,546.42,1.75,"Buying food, buying groceries."
T001,547.0,548.27,1.27,Still quite close.
P151,549.98,551.56,1.58,"Organization or something, yeah?"
T001,551.89,554.07,2.18,That they all kind of follow underneath this.
P128,553.47,554.14,0.67,Budgeting.
T001,555.25,557.84,2.59,All of these things fall under the umbrella of what this thing is.
P128,559.41,560.06,0.65,Budgeting.
P142,559.48,560.25,0.77,Don't management.
T001,561.03,561.47,0.44,Sorry.
P142,562.01,563.3,1.29,Financial management.
T001,563.59,565.72,2.13,"No, sorry Lucas."
P140,563.75,564.18,0.43,Man.
P140,566.72,568.85,2.13,So it's management or something.
T001,568.7,575.56,6.86,"It's not really like what are things that you have to do more now as an adult that you didn't have to do as a child, for example."
P128,576.29,577.24,0.95,Right then.
P142,576.64,577.37,0.73,Myself.
P128,577.93,579.12,1.19,Budgeting wasn't.
T001,579.62,581.93,2.31,"Budgeting isn't though, it's it's kind of related, but."
P128,580.87,581.47,0.6,"OK, so."
T001,582.51,583.39,0.88,"Connor, what did you say?"
P142,585.22,587.95,2.73,And I just said budgeting.
T001,588.55,591.5,2.95,"No, it's not. Budgeting like budgeting might come under this, but."
T001,593.0,595.31,2.31,What are things that you have to do pretty much every day?
P140,597.11,597.8,0.69,Wake up.
T001,598.76,601.3,2.54,"Wake up is is something you do every day, but it's not on."
P140,601.98,602.5,0.52,Macbeth.
P140,605.2,605.89,0.69,Uhm?
P142,605.59,608.56,2.97,"Washing, buying, selling."
P142,610.35,611.38,1.03,Cleaning.
T001,611.8,613.01,1.21,"Yeah, you're getting close."
P151,613.42,614.14,0.72,Shows
T001,614.51,618.22,3.71,"Chores, yes, sort of household chores. Day-to-day tasks."
P151,615.71,615.98,0.27,net.
P142,615.81,616.46,0.65,Awesome.
T001,619.14,622.13,2.99,"So we've got manners and chores, but what is the third one?"
P142,619.15,619.75,0.6,Some.
P142,622.85,624.99,2.14,And driving.
T001,625.9,627.22,1.32,"No, driving is not there."
P128,628.78,629.61,0.83,It's a good one though.
P128,632.69,633.67,0.98,Fixing things.
T001,635.1,639.68,4.58,"No, fixing things isn't isn't there. I suppose that would come under chores, but."
P128,637.48,637.95,0.47,No.
P128,640.04,640.51,0.47,Yeah.
P142,640.88,643.49,2.61,And you learn everything.
P128,643.22,643.99,0.77,Parenting.
T001,645.24,649.89,4.65,"Parenting. Yes, I heard parenting their parent thing is the one that you don't learn in school."
P142,650.39,651.0,0.61,Nice.
P128,650.75,651.17,0.42,Who?
T001,652.29,653.68,1.39,"Yeah, so we."
P128,652.8,653.89,1.09,Was it in the list?
T001,654.41,661.76,7.35,"It was on the list. Yep, that's the third one that we're looking for. So I think the order that you gave it to me it's manners, chores, and parenting."
T001,662.94,664.27,1.33,So what's the ordering?
P140,667.27,669.35,2.08,Parents are ******.
P128,667.92,668.36,0.44,Does it?
P128,671.72,672.09,0.37,Sorry.
P151,671.99,677.08,5.09,"Yeah, well, we've learned that there's a lot of parents in this group, so parenting definitely high up."
P128,676.76,678.39,1.63,"Oh yes, parenting."
P140,677.92,678.29,0.37,Yeah.
T001,680.12,683.47,3.35,"Think Lucas said parenting manners and chores, right?"
P140,680.43,680.69,0.26,Yeah.
P128,682.96,688.01,5.05,He go from parenting to manners is easy as well. It's like going from violin to cello.
P140,688.8,689.22,0.42,Yeah.
P142,689.5,692.67,3.17,"Yeah, I would do that. I would bet that I'm that's good."
P128,689.6,690.93,1.33,You know our relationship.
P151,691.72,692.05,0.33,Death.
P128,694.45,697.57,3.12,So we were saying parenting manners.
T001,694.48,696.47,1.99,So it seems that there's a bit of consensus.
P151,699.08,699.65,0.57,Choose.
T001,699.26,700.33,1.07,"And then shorts, yeah?"
P142,700.31,701.59,1.28,"Or yeah, yeah."
P151,702.01,702.44,0.43,Yep.
T001,702.01,714.16,12.15,"Seems a bit of consensus on that, and it's good that there is because the ordering is parenting manners and chores. So you're 2 for four. Right now we've got one more question. Let's see if we can make a tree for five."
P142,704.09,704.5,0.41,Yep.
P142,707.67,708.9,1.23,Nice.
P128,707.93,708.52,0.59,Nice.
P128,713.1,713.71,0.61,Columbus
P128,714.73,715.42,0.69,we can do this.
T001,715.72,716.05,0.33,Yeah.
T001,717.22,718.97,1.75,So name.
P128,718.01,719.15,1.14,No go competitive.
P142,719.43,720.0,0.57,Yeah.
T001,721.08,723.21,2.13,Name something that people cut.
P142,724.05,724.62,0.57,Air.
P128,724.79,725.26,0.47,Cut.
T001,725.64,726.91,1.27,"Yeah, her is one of them."
P142,727.64,728.28,0.64,Graphs.
P140,727.69,728.26,0.57,Nail.
T001,729.67,731.5,1.83,Grass isn't. I didn't hear Lucas.
P140,732.0,732.75,0.75,Nails.
T001,733.23,734.34,1.11,"Not nails, no."
P151,735.29,735.74,0.45,Paper.
P142,735.32,735.62,0.3,And.
T001,736.91,737.5,0.59,Sorry.
P151,739.31,739.89,0.58,Paper.
T001,740.53,741.96,1.43,"Paper is under 1, yes."
T001,743.35,744.9,1.55,So we've got her in paper.
P142,747.04,747.99,0.95,And.
P128,747.79,748.26,0.47,Meet.
T001,749.05,749.96,0.91,Me Yep.
P151,749.19,749.9,0.71,Corners.
T001,751.9,753.58,1.68,"Meat is the last one, yeah."
P142,752.15,754.1,1.95,Her paper me.
P151,755.05,755.96,0.91,You caught me.
P128,756.94,759.97,3.03,Emergency and everything is around meat for me.
P142,761.21,763.92,2.71,I would say I would say hair is first.
P140,764.73,765.28,0.55,Yeah.
P142,765.5,768.17,2.67,Then paper that would be my suggestion.
P128,765.54,765.98,0.44,Yeah.
P151,768.17,769.64,1.47,Yeah I got.
P128,768.98,769.37,0.39,Yeah.
P142,770.77,773.84,3.07,Like I don't know a lot of people who cut paper.
P128,776.34,776.98,0.64,But this isn't.
P151,777.61,779.17,1.56,"Yeah, also they have lots of kids."
P142,777.97,780.1,2.13,"No, I know, but he does it regularly."
P128,779.18,785.15,5.97,"And parents parents see kids, cotton kid kids cotton doing stuff with it."
P142,784.74,785.25,0.51,Yeah.
T001,784.88,787.0,2.12,Really going with the parents angle here.
P142,786.99,787.48,0.49,Yeah.
P151,788.78,789.29,0.51,We really.
T001,788.85,792.42,3.57,So her is definitely first. I think you're all agreed on that.
P142,795.1,797.09,1.99,Then they made paper.
P140,796.11,798.88,2.77,I think your yummy meat paper.
P142,799.42,799.81,0.39,Yeah.
P128,799.6,804.05,4.45,"Meet paper, I'll go paper meet, but I'll I'll go with him."
P142,800.99,801.38,0.39,Yeah.
T001,804.48,805.39,0.91,"Ian, what do you think?"
P151,806.25,809.48,3.23,"I would have done paper meat as well, but I don't mind. I'm not that good."
T001,809.15,812.45,3.3,You're kind of divided now it's 2 two votes each.
P142,813.2,816.35,3.15,"I don't mind, as long as there's on top. Yeah, I don't really."
P142,817.74,824.79,7.05,But I would go like people who seem to be cutting me smaller than they would be cutting paper. That's my personal opinion.
P128,825.22,831.99,6.77,But I think going from cutting hair with scissors you know to cutting paper with scissors.
P151,833.71,838.03,4.32,"That was, that was my thinking and then cutting meats a different type of cutting, isn't it?"
P151,838.97,839.36,0.39,Yeah.
P142,839.38,844.4,5.02,"Yeah, fair enough. Yeah OK, if you want to do then, but then so her paper meets."
P128,845.6,848.52,2.92,I will go with that weapon anyway if you're OK with it.
P142,847.73,848.24,0.51,OK.
T001,849.13,853.7,4.57,"Lucas seems convinced as well, so we're going to go in her paper and beat."
P140,854.38,854.73,0.35,Yep.
P142,854.7,855.11,0.41,Yeah.
T001,856.35,864.63,8.28,"It's a good thing that you had that little debate. 'cause that's correct, it's her paper and me. So your tree for five well done."
P142,859.17,860.76,1.59,Nice trip home.
P128,859.66,860.33,0.67,Yes.
P142,861.68,862.4,0.72,60%.
T001,865.5,870.03,4.53,"It has no bearing on this, but well done all the same and thanks for playing."
P142,868.77,869.26,0.49,Thanks.
P128,871.01,871.64,0.63,No worries.
P151,871.91,872.69,0.78,Thanks for hosting.
P142,872.16,872.75,0.59,I give
