speaker,start,end,duration,content
T002,177.59,178.29,0.7,Cars.
P073,180.59,185.6,5.01,"He, like monsters, would be up there somewhere. 'cause like there's so many things that fall under that category."
T002,186.29,189.29,3.0,"Yeah, that's true. Actually. Monsters could also be free."
T002,190.73,191.73,1.0,Bluetooth speaker.
T002,194.38,196.16,1.78,What do you guys think? Hazel and Ella?
P084,200.34,204.99,4.65,"I'd probably say uhm, cars, please monsters."
P082,205.85,207.42,1.57,"Yeah, I would agree."
T002,208.87,209.43,0.56,OK.
T002,210.14,210.78,0.64,So.
T002,211.41,215.99,4.58,"Cars number one, then call them monsters."
P082,218.09,218.42,0.33,Sure.
T002,218.32,221.37,3.05,Are you cool with that or would you put monster player up?
P073,220.46,223.17,2.71,"Yeah, yeah, I'm ready to go with that."
T002,222.02,222.71,0.69,OK.
T002,224.51,227.21,2.7,Cars cost monsters.
T002,229.3,238.81,9.51,"OK, I can reveal that. Actually, monsters is number one, so monsters this phrase then cars then cost so you the right idea. There we get it."
T002,239.89,246.37,6.48,"But yeah, I feel like costing cards are kind of in the same category to kind of overlap cousin."
T002,248.01,250.54,2.53,"So yeah, I guess it really depends what type of films you watch."
T002,252.47,254.78,2.31,Lakers ready for the second question.
T002,257.34,261.15,3.81,"OK, name an instrument in a Symphony Orchestra."
P099,263.19,264.12,0.93,Violin.
T002,264.66,265.82,1.16,"Yes, that's all there."
P073,267.23,268.12,0.89,A trumpet.
T002,269.27,271.2,1.93,Only not as long list.
P084,272.86,273.57,0.71,Add cello.
T002,274.42,275.68,1.26,"Yeah, shadows out there."
T002,278.42,279.54,1.12,So two out of three.
T002,280.56,281.34,0.78,So one more.
P084,284.19,285.42,1.23,Maybe a flute?
T002,286.79,289.02,2.23,"I feel like flute should be, but only it's not."
P084,288.61,289.4,0.79,Yeah.
P099,291.59,292.28,0.69,Maybe?
T002,293.07,294.41,1.34,"No, it's not hard."
T002,297.42,299.45,2.03,Be funny if they were just all stringed instruments.
P084,300.35,300.75,0.4,Yeah.
P073,300.54,301.41,0.87,And over.
T002,302.5,303.18,0.68,No.
T002,303.8,304.6,0.8,Small in there.
P084,308.91,312.92,4.01,"Oh uh, xylophone know about some milk and stuff."
T002,313.02,315.35,2.33,"That's all there, but I don't know."
T002,316.18,316.7,0.52,Kind of.
T002,318.35,324.33,5.98,More in the xylophone direction and the overall direction. The last word yes drug.
P084,322.11,322.81,0.7,Drum
P084,324.57,324.9,0.33,oh
T002,325.55,325.97,0.42,Note
T002,327.04,329.88,2.84,"OK, I'm on point with the hints today and."
T002,331.48,336.87,5.39,"So we had violin, cello drum while or did you think he put pieces?"
P099,337.56,339.71,2.15,I feel like violin would be first.
T002,340.09,345.33,5.24,"Yeah, yeah, I guess that violent like instantly everyone kind of thinks, provided the buyer impressed."
P084,340.09,340.58,0.49,yeah.
T002,348.86,350.52,1.66,And then we got shadow and drum.
P082,352.81,356.27,3.46,Probably put cello and then drum 'cause it took us ages to get to drum.
P073,356.3,356.85,0.55,Yeah.
T002,356.63,361.87,5.24,"Yeah, yeah, I guess this one kinda makes sense like this. The order that you guys had to anyway."
P084,357.5,357.91,0.41,He
T002,362.88,367.85,4.97,"And I can reveal that it is the correct order. Violin, cello, drums."
P082,368.37,368.71,0.34,Kill.
T002,368.57,380.13,11.56,"Struggling with arguing and I feel like I never. I don't associate job so much with orchestras. He lets him put out more in this. I think more of live music or, you know, pop music Richard."
T002,381.7,385.41,3.71,"I think it's so weird that piano wasn't on there, but maybe that's just 'cause I play piano."
P082,387.02,387.39,0.37,Yeah.
T002,389.12,392.33,3.21,Right you guys ready for question 3.
T002,394.63,402.3,7.67,"I'm just gonna point out that this was asked before the start of the coronavirus pandemic, so bear that in mind when you try to think of the upstairs."
T002,403.34,407.43,4.09,Name a public place where you're likely to catch a cold or flu bug.
P084,410.3,411.21,0.91,The irony?
P073,415.38,416.22,0.84,A school.
T002,416.71,418.14,1.43,"Yeah, feels out there."
T002,419.33,419.64,0.31,Right?
T002,421.49,427.18,5.69,"I always think of this too. I feel like everyone always used to get sick, so he's back to school the first day, September."
P084,425.43,426.16,0.73,Yeah.
P084,427.65,428.86,1.21,Especially with swine flu.
T002,429.8,432.09,2.29,"Yeah, it's not about that."
T002,433.52,446.33,12.81,"Under memory in primary school, I feel like there's an era in my like primary school thought everyone just had head lice all the time and we'd be living in fear of like getting in letters that would say so when in your class has had life."
P084,444.16,444.93,0.77,Oh
T002,447.06,450.26,3.2,Any wonder like who is it? Who is a potential deal?
P084,452.38,454.57,2.19,"oh, what about like a swimming pool?"
T002,455.41,459.72,4.31,"Apple on there, but so true. Let's see. Although like senior D."
P084,460.43,460.99,0.56,Yeah.
P073,462.65,463.5,0.85,A bathroom.
T002,465.03,466.73,1.7,"That should be all there as well, but it's not."
P082,467.85,470.2,2.35,I was thinking like public transport.
T002,468.47,469.52,1.05,Public bathrooms.
T002,470.58,473.55,2.97,Public transport is heading in the right vein.
P082,475.19,476.92,1.73,Me the bus.
T002,478.18,479.27,1.09,Versus mullner
P084,479.68,480.49,0.81,Oh an airplane.
T002,480.87,499.3,18.43,"yeah airplanes, airplanes on there. I feel like some airplane versus Bose is a very pre and post COVID kinda mindset like maybe before all of those people would have said oh God like you catch these from fireplace so you catch them on the airplane, whereas now we're lucky we got on the bus tickets. Are we going to get it?"
T002,501.69,507.04,5.35,"Everything is much more local on the House and told about getting on the plane. And like yeah, sure."
T002,509.14,512.78,3.64,So you got 2/2 out of three to cool airplane.
P073,515.01,516.3,1.29,How about a sharp?
T002,517.37,518.62,1.25,Shop isn't on there.
T002,519.32,519.75,0.43,But
T002,520.37,523.56,3.19,"again, it feels like a very fun and COVID answer like."
T002,525.11,527.52,2.41,For super paranoid about getting groceries.
P082,527.44,529.16,1.72,Is the hospital a public place?
T002,529.3,531.56,2.26,"Yeah, hospital hospital third of."
P082,531.72,532.17,0.45,OK.
T002,532.23,532.76,0.53,Of the.
T002,533.9,534.58,0.68,So.
T002,535.67,539.53,3.86,We had school airplanes on hospital.
T002,540.42,542.24,1.82,"What would be #1, do you think?"
P073,545.08,546.39,1.31,School maybe?
T002,547.12,554.19,7.07,"Yeah, I feel it. Still everyone kind of either went to school at one point for his child in school versus school."
T002,554.92,555.95,1.03,Maybe a lot of people to.
T002,559.31,560.48,1.17,Let's do number one.
T002,563.28,563.87,0.59,Then what?
P084,564.98,567.77,2.79,"I'd be inclined to put hospital second, just 'cause it."
P084,568.79,569.3,0.51,Pretty.
P082,569.38,569.82,0.44,Yeah.
P084,570.12,570.89,0.77,Obviously stuff.
T002,571.52,571.97,0.45,Yeah.
T002,573.07,575.4,2.33,And that would leave airplane codes.
T002,576.85,577.79,0.94,You guys happy with that?
P084,578.9,579.21,0.31,Yeah.
P082,578.95,579.27,0.32,Yep.
T002,580.26,584.31,4.05,That's the right right order again. So school hospital airplane.
T002,585.38,587.05,1.67,"Yes, it makes more sense."
T002,588.32,601.85,13.53,School is definitely such like a hotbed of infection. Every time I think it's true or like see agrees with primary school children walking around their face. They're like covered in dirt that I would felt like small hanging out of their nose unless they're like 4 primary schools.
P082,590.9,591.32,0.42,Yeah.
T002,604.75,605.4,0.65,OK.
T002,605.99,608.18,2.19,You guys ready for question 4?
T002,610.85,613.93,3.08,Name something you do not learn in school.
P073,617.78,619.37,1.59,How to pay the bills.
T002,620.75,633.87,13.12,"I feel like that destiny should be on there. I think of that like the moment I wish some of I I feel like that OK maybe it's not on there, but I feel like that I'm like taxes and stuff or stuff. I always wish that others in school."
P084,640.67,641.91,1.24,This is kind of hard.
T002,641.82,642.52,0.7,Yeah.
P084,643.5,645.3,1.8,I feel like I learned everything in school.
P082,646.18,646.78,0.6,Oh God.
T002,646.24,646.88,0.64,Yeah.
P084,646.33,647.05,0.72,And.
P082,648.48,649.73,1.25,I was going to say taxes.
T002,651.68,653.57,1.89,It's weird that taxes from there.
P082,656.25,656.89,0.64,Man.
T002,661.15,667.39,6.24,Try and think of someone like telling you like I'm sure you would learn that in school or what like. I know your parents when I said to you.
P082,669.79,671.57,1.78,Like how to make your bed?
T002,672.8,678.31,5.51,"OK, that's yeah, that's actually in the right direction. Spending a lot more general term for things like."
P084,677.53,678.1,0.57,Oh
P084,678.71,679.52,0.81,DIY.
T002,680.68,681.81,1.13,Not DIY.
P082,683.19,684.38,1.19,Had to do laundry.
T002,685.06,688.31,3.25,"Yeah, laundry and making your bed all those kind of things."
P084,688.39,689.11,0.72,Choice.
T002,689.28,693.56,4.28,"Yeah, true, that's all OK. So what other three has toys?"
P084,690.6,691.17,0.57,Oh
P082,697.87,698.34,0.47,Him.
T002,699.58,700.51,0.93,Phase two or.
P082,700.95,702.01,1.06,How to drive?
T002,703.78,705.54,1.76,"No, that's not on there, but."
P084,703.78,704.49,0.71,something good one.
T002,706.26,711.71,5.45,I feel like my brother got C has a translation airport. We simply stay with like Rd safety.
T002,712.83,715.07,2.24,But I never did and I still can't drive.
T002,716.32,716.95,0.63,You
P084,726.49,730.7,4.21,"I wonder, could you say like, not like politics but kind of."
P084,731.66,735.31,3.65,"Like contemporary issues that aren't covered by subjects, I suppose."
T002,736.12,736.71,0.59,yeah.
T002,737.7,743.03,5.33,"'cause we should be writing these servers bad ideas for school courses, but that's not on there either."
P084,743.71,744.76,1.05,Mental health.
T002,743.94,750.65,6.71,"I think Morgan these mental health is not there either, although it should be. I feel like we're giving very kind of."
T002,751.48,752.29,0.81,Uhm?
T002,753.61,760.06,6.45,"Like kind of young people on series, like they're all very typical, like our generation, but."
P082,757.56,758.13,0.57,Yeah.
P084,758.03,758.49,0.46,Yeah.
T002,760.98,762.6,1.62,Things like house chores.
T002,764.0,770.22,6.22,Probably the people that were asked were kinda maybe more like the parents ish generation.
T002,771.01,772.71,1.7,To try and think of things that they say.
P082,774.51,774.87,0.36,I.
P073,774.64,779.79,5.15,If you look at the life skills when I'm trying to think of like what type of life skills be honorable?
T002,778.83,779.56,0.73,Yeah.
P082,781.36,783.32,1.96,I had to apply for mortgage.
T002,784.03,787.48,3.45,"Oh no, no there either. But again, like."
T002,788.18,792.69,4.51,I feel like I don't know any of this stuff. Anything to do with finance over the previously stated method?
P082,791.4,791.71,0.31,Yep.
T002,793.57,802.42,8.85,"Again, I think that's very typical of like our power generation. If we just want to be just sort of, go ahead to make cottage ourselves so much buddy and have a house."
P084,805.68,806.4,0.72,And.
T002,805.95,810.58,4.63,Trying again is like your parents Bollywood move up to like or what?
T002,811.28,811.75,0.47,I don't know.
P082,812.3,813.73,1.43,How to raise children?
T002,814.58,820.83,6.25,"Yeah, that's that's on their parenting music, says Presley so."
P084,817.16,818.27,1.11,Oh well done.
P082,820.1,821.76,1.66,I really recommend brands here.
T002,822.18,824.04,1.86,"Yeah, it's really difficult one."
P082,824.22,824.63,0.41,Yeah.
T002,825.56,830.32,4.76,"Because it totally depends on, like your stage in life and you know."
T002,831.55,835.98,4.43,Turn it on since you're gonna give him got his chores and parenting.
T002,836.98,842.57,5.59,On the third one is kinda. I feel like in the same in the same kind of vocals with similar scene.
T002,847.87,850.35,2.48,Sing your like one of the one of the things that.
T002,851.09,855.78,4.69,Parents will teach their young children like one of the first things so kind of schools and then.
P082,856.04,857.57,1.53,Like potty training.
T002,858.36,858.94,0.58,No.
P082,860.18,860.91,0.73,Uhm?
P073,861.06,862.62,1.56,Click confidence.
T002,863.49,866.03,2.54,"No, hello, that's a nice one."
P082,866.25,867.75,1.5,How do you walk?
T002,868.59,869.15,0.56,No.
P084,870.51,871.68,1.17,Self defense.
T002,872.2,872.86,0.66,No.
P082,874.33,875.99,1.66,How to dress themselves?
T002,876.77,881.85,5.08,"No, the kinda in that in that team's presentation."
P073,883.07,884.25,1.18,Bring your shoelace.
T002,884.62,885.29,0.67,No.
P084,887.95,888.71,0.76,Ride a bike.
T002,889.42,895.52,6.1,"No, it's it's really hard. OK, uhm, try again with better kind of suit."
T002,896.18,897.04,0.86,So.
T002,899.2,904.47,5.27,I know if they say you have a have a child and you want to.
T002,905.16,910.51,5.35,But not bring them to your. Your posh grandmother says what are you gonna make sure they know before they go there.
P084,910.84,911.61,0.77,"Hello, my name is."
T002,911.86,912.73,0.87,"Yeah, mother."
P082,912.87,913.72,0.85,Oh
T002,917.34,924.17,6.83,"I feel like these, yeah, they're already hard to think about because I I don't know. I'm just not in that stage of life from thinking about parenting and."
P082,923.62,923.89,0.27,Yep.
T002,926.85,934.22,7.37,So we had had Choi parenting and then monitored. While or did you take those ago?
P082,941.1,942.72,1.62,I don't know parenting.
T002,942.15,945.58,3.43,"Will be number one. Yeah, I said. Yeah, apparently probably."
P082,946.83,947.34,0.51,Maybe?
T002,947.22,948.5,1.28,Pretty hot kids.
P082,951.67,958.08,6.41,Or manner seems like it would be high up. It just didn't come to mind for ages.
T002,952.06,952.37,0.31,Yep.
T002,958.13,958.87,0.74,Yeah.
P082,958.9,959.51,0.61,Uhm?
P082,960.27,960.84,0.57,I don't know.
P073,961.42,968.77,7.35,"Like, judging by the answers, it seems like it was many women that answered, so I could just imagine them going like, oh, manners like they need to learn manners."
T002,968.74,969.46,0.72,Yeah.
T002,972.77,979.38,6.61,And I feel like it was people here a bit older than us info name something you don't need in school. Like accompanied. No one said toxins.
P084,982.52,985.44,2.92,"Yeah, maybe like manners, chores, parenting."
T002,982.84,983.38,0.54,Hello.
T002,986.2,989.07,2.87,Mommy Money choice parenting.
P073,986.43,986.86,0.43,Yeah.
T002,991.83,994.62,2.79,"OK, you guys talking about anyone got wanna switch around?"
T002,996.58,1000.36,3.78,"Oh good, OK, so actually, parenting was first."
T002,1001.14,1003.57,2.43,"So Charlie, but I had the right idea as we getting there."
T002,1004.16,1007.25,3.09,"Uhm, and then manners and then health choices last."
T002,1009.32,1009.95,0.63,Weird.
T002,1010.59,1011.24,0.65,I suppose.
T002,1012.55,1017.54,4.99,"If you have kids, you're probably thinking a lot about parenting and wishing that someone had taught you had to do it."
T002,1019.72,1037.43,17.71,"Well, anyway, that's the last question, so thank you so much for participating. 'cause even you know, we've been finding it really difficult to get people in for this. So you're really helping us at, UM, yeah, it's great fashion. I think we just got a random piece thing. So then you guys be free to go."
