speaker,start,end,duration,content
P056,127.49,128.1,0.61,Dirty.
T002,129.02,133.29,4.27,"OK, so there's one more, so we've got. We got monsters, we got cars."
T002,134.14,138.49,4.35,What else do people get chased by infills? Try and think of films you recently seen.
P015,139.34,140.6,1.26,Buy some.
T002,140.18,141.97,1.79,"Yes please, sorry."
T002,143.23,145.53,2.3,"You're on fire, uhm police?"
T002,146.31,156.76,10.45,"Is yeah, they actually said cops. I think this is a survey taken in America maybe but yeah, cops is on the list as well. Sorry. What were you going to say Harper?"
P015,157.9,159.67,1.77,"Oh no, no, it's fine."
T002,161.35,174.58,13.23,"Yeah, well, first thing. So you got those three of them. Uh, said monsters first, then cars and then police. Or cops. I think so. Now what order do you think these are in terms of most popular answers?"
T002,175.39,176.9,1.51,The people said in the survey.
P045,178.83,179.56,0.73,Kakar
P045,181.12,181.57,0.45,maybe?
T002,182.1,182.75,0.65,OK.
P032,183.2,187.61,4.41,I think maybe a monster 'cause she's kind of implies like.
P056,184.72,185.47,0.75,Yeah.
P015,185.74,187.18,1.44,"Yeah, monster."
P056,186.69,187.58,0.89,I think that's fair.
T002,188.49,189.3,0.81,OK.
P032,189.4,189.77,0.37,No.
T002,189.92,196.23,6.31,They kind of have three for us. There will be cards like you make your case for car. Why do you think ours is the most popular?
P045,195.65,209.64,13.99,"I don't know. I think it's like the most traditional one, like a high speed chase or something like that, or I don't know like I don't remember any monster movies. I don't think I'll watch any monster movies so I wouldn't really know."
T002,199.74,199.98,0.24,Yeah.
T002,207.92,210.11,2.19,"OK, so you're biased."
P045,211.2,212.62,1.42,"Right, that's scared of monsters."
P056,214.45,215.2,0.75,With him
T002,214.95,217.15,2.2,"Alright, so let's just avoid monster movie."
P032,215.61,216.44,0.83,Some cars are.
P032,217.31,226.3,8.99,"Yeah, I feel like police and cars are like very much the same like I would get like a car chase like one of them would be the police as well."
T002,221.05,221.76,0.71,Yeah.
P056,222.08,222.82,0.74,yeah.
T002,226.03,241.68,15.65,"Yeah, that's true actually. I guess the yeah the thing about these answers, they don't necessarily make sense. It's just like what people said alpha top of their head when they were asked so. But yeah, cops cards. I feel like a car chase just is often a cop chase as well."
P056,241.52,242.11,0.59,Yeah.
T002,243.73,251.01,7.28,"So wait, what did we say? So we think you guys are thinking monsters is probably your number would."
P056,252.29,252.84,0.55,Yeah.
P056,253.95,260.62,6.67,"'cause like I feel like I just like when you like, ask the question like the first thing that came to my head was like a horror movie."
T002,253.98,255.01,1.03,All agreed on that.
T002,261.25,261.76,0.51,Yeah.
P056,261.33,263.86,2.53,So I was like thinking sort of like monster.
T002,264.49,269.82,5.33,"Yeah, that's true and you said it pretty quickly as a like a system we've been signed."
P056,264.79,265.69,0.9,"For it, yeah."
P056,269.39,269.83,0.44,Yeah.
P032,271.04,274.55,3.51,"Yeah, even Max. I'd like killer at first like I feel like."
P045,274.36,281.43,7.07,"Yeah, that's what I had in my head. Like if you've ever seen scream or what's that movie with the guy with the ghost face on, he goes on like."
T002,281.12,281.79,0.67,Oh yeah.
P045,282.49,284.76,2.27,"Like yeah, I guess he's a monster or."
T002,288.4,291.01,2.61,"It all depends on how you classify these things, I guess."
T002,292.31,295.33,3.02,So Monster number one anyway.
T002,296.11,297.84,1.73,"And after that, what do you think?"
T002,299.45,302.36,2.91,So we got a cops and cars.
P045,304.41,309.97,5.56,"Probably cops, maybe. I yeah, I just see them as a two of them as the same thing. Kind of like."
P015,305.53,305.82,0.29,Thanks.
P032,306.76,307.11,0.35,Earth.
T002,310.43,311.14,0.71,Yeah.
T002,313.78,316.03,2.25,It's hard to tell stories.
P032,314.11,315.86,1.75,But yeah.
P045,315.36,317.03,1.67,I'd say cops to be honest.
T002,318.58,319.05,0.47,Yeah.
P015,318.6,319.07,0.47,Yeah.
T002,320.45,327.95,7.5,"OK, you guys all think costs for the second one and that leaves cars is lost so monsters."
T002,328.92,330.33,1.41,Monsters cops cars.
T002,331.29,332.14,0.85,My launcher.
P045,334.2,334.53,0.33,Yeah.
T002,334.57,335.89,1.32,"Well agreed, OK."
T002,337.4,346.88,9.48,"I can reveal that the first one was right, but the other two were actually fixed red. So monsters is the most popular answer and after that was cars and then costs."
T002,348.27,354.06,5.79,"But yeah, I guess like they're so similar anyway, UM, it feels like they could have been in any kind of way there."
P032,354.32,356.88,2.56,"Yeah, that's also the order we like. Call them out and."
T002,357.3,358.05,0.75,Yeah.
P056,357.53,357.93,0.4,Yeah.
T002,359.76,361.21,1.45,Maybe that's like a tactic.
T002,363.75,367.0,3.25,OK you guys ready for question #2.
P056,368.03,368.38,0.35,Yeah.
P045,368.43,368.76,0.33,Yeah.
T002,370.03,373.62,3.59,"OK, name an instrument in a Symphony Orchestra."
P032,375.56,376.36,0.8,Island.
T002,377.21,378.5,1.29,"Yeah, silence on there."
P045,379.28,379.93,0.65,Piano.
T002,381.52,385.66,4.14,"Weirdly, piano is not one of them, but I would have said piano as well in my head."
P032,387.9,388.51,0.61,Cello
T002,389.21,393.82,4.61,"Yeah, Charlie is there. So violent chats. Two out of three, there's one more."
P032,396.96,397.8,0.84,Viola
T002,398.74,401.89,3.15,"No, it would be funny if they were all like staying in Sprint."
P032,402.1,402.6,0.5,yeah.
P045,402.96,406.75,3.79,"Is a trumpet in there? I don't know if there are trumpets, no."
T002,405.24,408.86,3.62,"No, but again it feels like something that should be in there."
P056,411.68,412.93,1.25,A harp.
P056,414.29,415.82,1.53,That's not an orchestra is right now.
T002,416.38,420.09,3.71,"I feel like it is, but it wasn't on the top 3 answers."
P056,420.47,420.87,0.4,OK.
P015,421.59,423.4,1.81,"Uh, the trumpet."
P015,424.37,424.94,0.57,Victim
T002,424.47,437.29,12.82,"No, I think I think we just had trumpet. Did you say trip? Yeah but I yeah but I I feel like that's such a such a like symbolic in storage. I feel like should be out there, but it's not really."
P015,427.49,428.12,0.63,oh sorry.
P056,436.95,437.35,0.4,The.
P045,437.04,437.73,0.69,In vessel.
T002,438.7,439.44,0.74,What do you say?
P045,439.63,440.43,0.8,10 vessel
T002,441.43,441.95,0.52,No.
P045,442.44,443.41,0.97,I'm just kidding.
P015,443.59,444.24,0.65,Wiley
T002,445.67,447.23,1.56,Bye bye landed you say?
P015,447.58,447.99,0.41,yeah.
T002,448.57,451.52,2.95,We had already. That study is on the list OK?
P056,450.97,452.24,1.27,The socks phone.
T002,452.15,457.39,5.24,So we've got just. We've got two on on their violin cello and we're looking for the third one.
P015,455.67,456.0,0.33,No.
P056,457.92,459.09,1.17,The stocks are fun.
T002,458.21,458.78,0.57,Uh.
T002,460.45,461.14,0.69,No.
P056,460.47,460.87,0.4,No.
P032,460.67,461.03,0.36,But
P056,463.12,463.79,0.67,Uhm?
P032,464.93,467.94,3.01,"like the big cello, but it's not called the bass, is it?"
P032,469.23,469.78,0.55,Uhm?
T002,469.4,470.84,1.44,Face isn't all there anyway.
P032,471.35,471.75,0.4,He
P032,474.77,475.73,0.96,flute
T002,476.66,480.15,3.49,"No, but that's another. That's another good one like."
T002,481.04,482.36,1.32,Looks like a translator please.
P045,482.68,484.85,2.17,Cambly piano is not there. We can't even.
T002,484.42,485.13,0.71,Yeah.
P015,484.47,485.94,1.47,"Yeah, I don't think."
T002,486.94,490.71,3.77,Accompanies the brass ones. The trumpet and saxophone weren't there.
P056,491.38,491.67,0.29,Yeah.
P032,493.21,494.35,1.14,is the.
P032,495.72,497.36,1.64,The person that does this.
P056,497.36,500.11,2.75,"Conductor, composer."
P045,498.18,499.06,0.88,Composer
T002,499.04,499.7,0.66,Ah.
T002,500.66,505.72,5.06,"Well, name an instrument in the Symphony Orchestra. Like I said last year, classified laptop Guy."
P032,503.11,503.96,0.85,"Uh, OK."
T002,507.88,509.04,1.16,"So no, he's not."
T002,518.17,521.12,2.95,Try and think of different elements of the.
T002,521.91,523.92,2.01,Of the orchestra that we haven't mentioned.
T002,525.12,531.55,6.43,"So if you kind of had this string guys, the brass and or miss know anything that we haven't thought of."
P032,531.6,533.73,2.13,Russia this is there.
T002,533.34,533.98,0.64,Yeah.
T002,534.59,536.05,1.46,"Yeah, drugs, that's it."
P032,535.64,536.11,0.47,OK.
T002,537.61,538.2,0.59,Safely.
P056,537.79,538.57,0.78,Oh yeah.
P032,540.31,542.66,2.35,Kinda forgot that they were like a part of an orchestra.
T002,542.75,548.08,5.33,"Yeah, I feel like I always associate them with like a live band like rock music type thing."
P056,547.66,548.11,0.45,Yeah.
T002,549.76,562.03,12.27,"Yeah, OK, so you got all three of them, it was. But yeah, by Lynn, Cello and drums for the top three and now you're gonna have to rank these again. So what do you think is the most popular? The most likely?"
P045,563.35,564.12,0.77,I almost think.
P056,563.42,564.65,1.23,It's a violin.
P015,564.97,566.1,1.13,I think what they knew.
P045,565.09,565.6,0.51,Yeah.
T002,567.75,572.03,4.28,"Yeah, I guess that's you know it's so kind of intuitive. Like I said it so quickly."
T002,572.78,573.81,1.03,So by the end.
T002,575.03,575.72,0.69,1st.
P056,581.1,581.55,0.45,Crew.
P032,582.08,583.97,1.89,I think cello maybe would be second.
P015,584.84,586.67,1.83,"Yeah, Trump should be last year."
T002,584.96,585.58,0.62,Yeah.
P056,588.36,588.95,0.59,Yeah.
T002,591.66,596.77,5.11,"OK, so violin, first cello 2nd and then drums paired."
T002,598.82,606.25,7.43,"Please go to that. OK, that is correct. Totally matches the most popular answers. Well done."
P056,600.06,600.59,0.53,Yep.
T002,607.16,609.46,2.3,"Violin first, then shallow, then drums."
T002,610.23,615.84,5.61,"We like drums, is an unusual one that just kind of yeah, I would never accept himself atop the head."
P015,612.55,613.19,0.64,Yeah.
T002,616.56,617.47,0.91,Set up for this ad.
P056,618.18,618.57,0.39,The.
T002,618.42,622.73,4.31,"Uh, OK. Well well done. Are you guys ready for the third question?"
P045,623.58,623.88,0.3,Yeah.
P056,624.32,624.77,0.45,Jeff
P032,624.32,624.76,0.44,Yep.
T002,625.67,638.06,12.39,"OK, I'm just gonna point out that this was asked before the start of the coronavirus pandemic, so spread out, mind, UM name, a public place where you're likely to catch a cold or flu bug."
P015,644.29,646.44,2.15,"Uh, I would say public toilet."
T002,647.99,650.43,2.44,"That's not on there, but I guess that's true."
P015,650.06,650.57,0.51,OK.
P045,650.9,654.64,3.74,Say an airport or something like with loads of people crowded around.
P032,651.03,651.36,0.33,Pop.
P032,652.89,653.35,0.46,Yeah.
P056,653.95,654.62,0.67,Mirror
T002,654.91,656.8,1.89,OK airport is closed.
P056,657.33,659.0,1.67,like the boss maybe.
P015,659.11,659.72,0.61,New.
P045,660.66,664.13,3.47,"Like this subway train station? Something like that, but stop."
T002,660.83,661.46,0.63,Airport.
T002,664.01,676.19,12.18,"No bus bus stop and in subway. Aren't there, uh, but you were close and he said airport so try and do it. Yeah yeah the plane OK airplanes on there one of the three."
P056,667.76,668.13,0.37,List.
P032,670.24,670.95,0.71,Airplane.
P056,677.67,678.84,1.17,The hospital maybe?
T002,679.71,682.02,2.31,"Yeah, that's why there is a yeah."
P056,680.74,681.23,0.49,Treating
P045,681.04,681.56,0.52,That's so good.
T002,684.61,687.66,3.05,We got airplane in hospital and there's one left.
P015,687.82,688.6,0.78,Lifts.
T002,689.61,690.33,0.72,Lifts.
T002,691.63,692.68,1.05,Let's start on there.
P032,693.6,694.72,1.12,Gas station.
P045,696.02,697.31,1.29,What about a classroom?
T002,696.05,696.62,0.57,No.
P032,696.08,696.35,0.27,So.
T002,698.43,699.99,1.56,"Oh, you're getting close."
P045,700.31,702.36,2.05,Like electrall or something.
P015,702.47,702.88,0.41,Yeah.
T002,703.04,704.83,1.79,Try and get more general.
P056,705.64,706.67,1.03,Library maybe?
P056,708.23,708.54,0.31,Yeah.
P015,708.31,709.28,0.97,School no.
P045,709.44,711.53,2.09,Like an event out school.
T002,709.76,718.85,9.09,Good yes good. He sounds good. OK yeah still is it. So you you guys got the three of them there airplane hospital on school.
T002,719.79,723.79,4.0,"Alright, now what? What ranking are you going to give these ones?"
P032,725.26,739.11,13.85,I think that like considering this was pre COVID that maybe like school would be first. 'cause like right now I want to say airplane but I feel like maybe that's just 'cause I'm biased. 'cause of like all the travel bans everything now.
P056,731.49,732.08,0.59,Yeah.
T002,738.85,739.39,0.54,Yeah.
T002,740.52,742.07,1.55,"Yeah, that's a good point actually."
P056,741.13,743.12,1.99,"Yeah, I think school is well, actually."
P015,744.19,744.6,0.41,Yep.
T002,746.01,746.28,0.27,Yeah.
P045,746.08,746.71,0.63,"Yeah, I agree."
T002,747.23,748.65,1.42,OK school 1st.
T002,751.63,753.69,2.06,Now between airplane and hospital.
P015,756.8,758.51,1.71,Hospital where it's been.
T002,759.35,760.62,1.27,How close second?
P056,759.52,760.13,0.61,Yeah.
P032,761.06,761.61,0.55,Yard.
P045,761.09,765.3,4.21,"I just don't know how often people are going to hospitals though, like."
T002,761.25,761.78,0.53,Yeah.
P015,764.33,765.0,0.67,That's true.
T002,765.57,766.14,0.57,Yeah.
P056,766.45,767.71,1.26,"Yes, this is true."
P045,767.24,773.01,5.77,I only thought like I feel like people take an airplane more than they go to a hospital. At least I do anyway.
T002,771.66,787.23,15.57,"Yeah, but again, remember it's not the most like logical or correct answer is just what people kind of responded to. Maybe maybe they just think of if they think of hospitals when they say when they when someone says cold or flu. Maybe it's just worried. Association, I don't know."
P032,772.34,772.65,0.31,The.
P045,775.61,776.28,0.67,OK.
P045,785.23,785.66,0.43,OK.
P032,788.12,793.16,5.04,"Yeah, 'cause. Personally, I've never actually like gone to a hospital and then been sick from going to the hospital."
T002,792.79,796.91,4.12,"Yeah, I don't think I've ever been sick from a plane either."
P056,793.62,794.21,0.59,Yeah.
P032,798.49,800.06,1.57,I'm definitely sick on plane.
P056,798.57,799.74,1.17,"Yeah, nothing."
P015,800.67,801.36,0.69,Yeah.
P045,804.02,806.57,2.55,Should we go with them hospital and then playing them?
P056,808.01,808.36,0.35,Yeah.
T002,808.48,814.73,6.25,"After playing hospital second. OK so we got school first, then hospital there airplane."
T002,815.85,816.26,0.41,Yeah.
P056,816.5,816.84,0.34,Yeah.
T002,817.92,820.69,2.77,That's exactly right again.
P015,820.15,820.6,0.45,Hey.
T002,821.46,835.95,14.49,"Lazy or yeah Scoopers hospital. Second, that airplanes I feel like yeah school is a really big with. Anyway like it seems so obvious. Let's see think of it, you're like Oh my God like little kids running around it's not running down their faces."
P032,831.34,831.87,0.53,Yeah.
P056,835.38,836.47,1.09,Pacific
T002,839.49,839.9,0.41,OK.
T002,841.29,844.72,3.43,Alright you guys ready for the 4th question?
P045,845.42,845.74,0.32,Yeah.
T002,847.09,850.76,3.67,"OK, name something you did not learn in school."
P032,853.28,854.26,0.98,Taxes.
P045,854.83,856.1,1.27,"Yeah, that was my first thought."
T002,856.11,860.36,4.25,"I feel like that should totally be on there because I've just been doing my taxes, but it's not."
T002,861.75,870.94,9.19,"I actually have to do US taxes as well, 'cause I will U.S. citizen so I have to do the both of them every year like Irish taxes. US taxes. Nobody ever told me I had to do it."
P045,861.92,862.45,0.53,Out of there.
P045,872.4,875.67,3.27,What about investing or something that's out there now?
T002,875.37,875.94,0.57,No.
P015,879.76,880.39,0.63,Who?
P032,885.5,888.15,2.65,How to like dress? I don't know.
T002,889.38,891.85,2.47,"That's not on there, but I mean also true."
P056,894.02,894.97,0.95,How to make money?
T002,897.44,903.12,5.68,No. 'cause you're in a very financial theme. It is frustrating though I feel like.
T002,903.92,912.11,8.19,"Maybe it maybe it's just because of the age we are, but I feel like a lot of us are frustrated with like not knowing how to do any kind of financial stuff coming out of school."
T002,912.93,919.74,6.81,"Like taxes and like investing, buying ahead, it's just doing like buying things, but it's not on there."
T002,921.84,923.58,1.74,Maybe the people they asked were like.
T002,924.27,924.83,0.56,I don't know.
T002,925.43,927.82,2.39,Different different side I don't know.
P032,926.8,928.97,2.17,Not rage or something.
T002,929.39,932.32,2.93,"Yeah, maybe they're a bit older, but kind of."
P032,932.55,933.0,0.45,Miller
T002,936.29,944.15,7.86,"Yeah, try to think of like so when someone says, oh, I bet you didn't learn that in school like your mom or your dad or something. Why would they know what they say?"
P056,946.13,946.83,0.7,Manners.
T002,947.54,950.78,3.24,"Yeah, manners manners is under yeah."
P056,948.55,949.06,0.51,Really.
T002,951.68,953.73,2.05,Maybe it was our parents generation.
P032,954.24,954.89,0.65,Yeah.
T002,954.51,955.09,0.58,Your eyes.
P032,956.47,957.66,1.19,We had a clean.
P032,958.34,959.28,0.94,I don't know this little.
T002,958.89,963.04,4.15,"Yeah, that's that's close. But what's the more kind of general term for like?"
P045,963.78,965.11,1.33,Housework or something.
T002,965.11,970.34,5.23,"Yeah, OK house chores is on there so I got two out of three doubt. Manners has chores."
P056,976.23,976.9,0.67,Cooking.
T002,978.37,980.96,2.59,"I feel like that kind of comes under House choice, so that's."
P015,980.78,981.43,0.65,Driving.
T002,982.42,985.83,3.41,"Driving no, but I wish I'd learned more that in school."
T002,986.92,991.31,4.39,"I can't drive and I feel like I never will be able to, so it's hard."
P032,990.75,993.31,2.56,We had to take a drivers course in school.
T002,993.59,994.45,0.86,Really.
P015,993.66,994.27,0.61,Really.
P032,994.69,995.5,0.81,"Yeah, Congrats."
P056,994.8,995.91,1.11,So noise.
T002,995.06,1003.41,8.35,"People in my school did it as well. It was an option to do it in like transition year, but I didn't pick it 'cause I just wasn't honest and I wasn't interested. But I wish I had now."
P015,1005.7,1006.39,0.69,Uhm?
P032,1006.13,1009.97,3.84,"In America, so or like I'm from America, so I think driving up there is a bit more."
T002,1010.23,1022.59,12.36,"Oh yeah, I'm much younger. I remember being so jealous. My cousin, he's my age. She was like driving when she was 15 and I was like what like I could not imagine her being responsible for your car anyway."
P032,1010.88,1011.47,0.59,Burton.
T002,1023.97,1029.38,5.41,"OK, so we got two. We got manners about house chores. What else do you not learn in school?"
P015,1043.12,1044.01,0.89,Any hints?
T002,1045.12,1046.41,1.29,"Yeah, try to think of."
T002,1047.31,1051.31,4.0,Something that you might do in the future that you don't know how to do yet.
P015,1052.76,1053.58,0.82,But jobs.
T002,1055.14,1056.15,1.01,Uh.
T002,1056.89,1060.19,3.3,More in the vein of like responsibilities you might have.
P015,1060.66,1061.43,0.77,Uhm?
P032,1061.89,1062.85,0.96,Only have kids.
P015,1062.32,1063.45,1.13,In care of kids.
T002,1063.94,1069.83,5.89,"Yeah, so uh. Parenting was the last one. Yeah, yeah."
P015,1067.29,1067.85,0.56,Parenting.
P015,1069.76,1073.17,3.41,"Yeah, I have a daughter, so I wish I learned that it is cool, yeah."
T002,1070.46,1071.21,0.75,I don't know how.
T002,1073.52,1079.95,6.43,"Gods, yeah, it's it's something that I feel like it's impossible to learn in school, but."
T002,1081.07,1083.68,2.61,"Yeah, seems very difficult anyway."
P056,1084.72,1085.17,0.45,Boo.
T002,1085.22,1087.5,2.28,Do all of that that you should teach parenting classes.
T002,1090.75,1099.32,8.57,"OK, so we got whether we have manners 1st and then we said hi choice and then parenting. So what we do? Do you think these these things will go in?"
T002,1100.88,1102.52,1.64,The most popular Chinese popular.
P015,1105.36,1107.38,2.02,I don't know. I would go for parenting.
T002,1108.18,1108.77,0.59,Yeah.
T002,1109.77,1111.37,1.6,"Yeah, I guess I feel like that's a big one."
P045,1112.21,1113.22,1.01,I think matters.
T002,1112.32,1113.39,1.07,"Well, the rest of you guys said."
P056,1114.43,1116.75,2.32,"Yeah, I film on this well."
P045,1115.03,1116.28,1.25,I think yeah.
P045,1117.42,1119.61,2.19,"I mean, I've heard my own mother say it so."
P045,1120.9,1124.35,3.45,I feel like that's like I see anyone relevant to me so.
P032,1129.06,1130.83,1.77,Chores or manners would come first.
P032,1131.68,1134.92,3.24,But just 'cause like I guess I'm not a parent yet.
T002,1136.24,1136.81,0.57,Yeah.
T002,1137.89,1145.0,7.11,"Yeah, if you like this question is very kind of generation specific like depending on your stage in life you would answer it totally differently."
P032,1147.06,1148.05,0.99,Definitely.
P056,1149.35,1149.71,0.36,Well.
T002,1150.72,1152.69,1.97,"OK, so sorry. What are we putting first?"
P056,1155.21,1156.14,0.93,Make your mother.
P032,1156.17,1157.04,0.87,Inertia.
P015,1158.36,1158.62,0.26,Yeah.
T002,1160.08,1168.35,8.27,"OK, that is by popular vote come Monos 1st and then we've got parenting and house chores."
T002,1172.95,1175.88,2.93,Which one would go go last? Which one goes 2nd?
P045,1176.77,1177.31,0.54,It's like a.
P032,1177.49,1179.02,1.53,Parenting 2nd.
T002,1179.43,1180.19,0.76,Parenting.
P032,1180.52,1185.45,4.93,I don't know. We had to like we had to do house chores in primary school like in the class.
T002,1185.07,1185.79,0.72,Really.
P032,1186.43,1187.64,1.21,So I'm biased.
T002,1186.46,1194.97,8.51,"Paul, that's very Montessori. I went to a Montessori school and we had things like washing the windows and like the workstations."
T002,1196.21,1196.82,0.61,Thank you.
T002,1198.03,1202.87,4.84,"OK, so parenting 2nd and has chores last."
T002,1204.86,1205.39,0.53,Right?
T002,1206.43,1212.86,6.43,"Uhm, actually help. Stories was lost, but parenting was first so hard for you, right? The beginning."
T002,1213.47,1217.96,4.49,So the the most popular answers were parenting manners and his choice.
P015,1218.5,1222.87,4.37,"Yeah, I feel like Laura people who have answered probably have gone through that."
T002,1219.5,1220.09,0.59,"Oh, I did."
T002,1225.67,1232.51,6.84,"Yeah, yeah, it sounds like it from the kind of theme of the answers, it feels like the people are parents themselves, probably."
P015,1233.15,1235.42,2.27,"Yeah, I I wish I had a manual, you know."
T002,1238.39,1240.38,1.99,"Yeah, 'cause be handy."
T002,1241.64,1250.33,8.69,"OK, I remember it really weird time discovering all my parents like parenting books. One day when I was a kid. Oh my God. They've been reading about me."
T002,1251.69,1252.41,0.72,So wait.
T002,1253.73,1255.38,1.65,Bizarre concept for a child.
T002,1256.34,1264.97,8.63,"Uhm, well, that was the last question. So you guys did great and thank you so much for participating. 'cause it really means a lot and we've had a lot of trouble finding people so."
T002,1265.66,1266.02,0.36,Well.
P056,1266.64,1266.99,0.35,Pink.
T002,1266.75,1267.0,0.25,Hope.
