speaker,start,end,duration,content
P091,654.25,666.66,12.41,"If we're going by the fact that they might not be people in school, then they're probably more likely to to like travel, have been on a plane like I, I would say my parents would always associate me going on the plane with possibly catching a cold."
P106,654.58,654.91,0.33,If.
P106,661.98,662.43,0.45,Yeah.
P106,667.73,670.15,2.42,Whereas I totally wouldn't ever think about that.
P091,670.34,670.85,0.51,Yeah.
P106,671.7,672.39,0.69,So.
P106,674.75,677.3,2.55,"What we think in hospital plane, school or."
P115,678.64,680.29,1.65,"Yeah, I think one put hospital first."
P115,681.88,683.69,1.81,And then.
P091,684.56,693.25,8.69,"If you think about the plane, then maybe we should put it last. 'cause I think about a plane 'cause I have to travel a lot to like that here but."
P106,691.42,691.73,0.31,Yep.
P091,696.58,698.61,2.03,That's probably not the case for most responses.
P106,696.8,709.39,12.59,"Yeah, so if we if we kind of think of it like so who would say if you just ask the question again and you had those 3 answers, what was the first one that would come to mind? It was like."
P106,710.06,711.09,1.03,Between you 2.
P091,714.82,717.43,2.61,I would say plain school hospital personally.
P106,717.79,720.3,2.51,Let's go hospital and what are you thinking on?
P115,720.77,722.46,1.69,I will come.
P115,723.95,727.2,3.25,At her hospital at the top then.
P115,728.29,728.72,0.43,Yeah.
P106,728.39,732.89,4.5,"Yeah, 'cause I would've added those like I kind of agree with that. The hospital the most so."
P091,732.4,734.46,2.06,"Yeah, yeah, out of those, yeah."
P115,735.44,736.08,0.64,Uhm?
P115,737.79,742.92,5.13,I think I'll go hospital school plane 40 is not in agreement.
P106,740.54,740.98,0.44,Yeah.
P106,742.1,757.04,14.94,"Hospital scale plan could see that's what I'm still thinking. It's 'cause it's just the phrasing of the word of the sentence, it's public place. And like I said, I'm bringing myself to a building or a gathering of people rather than the plane."
P091,746.92,747.43,0.51,Yeah.
P091,757.77,762.48,4.71,"Yeah yeah, I feel like that's a personal thing for me more than the club."
P106,758.62,759.17,0.55,That would.
P106,760.75,761.24,0.49,Yeah.
P106,762.07,767.62,5.55,That's that would be. That would be the only reason I would put that after school. So like hospitals still playing.
T001,769.28,774.88,5.6,"So I think there's a bit of a consensus reaction. You're going hospital, school, plane, am I right in saying that?"
P106,775.79,776.66,0.87,"Yeah, we got that."
P115,775.8,776.21,0.41,Yeah.
T001,777.61,782.64,5.03,"You're right in that plane is less, but school and hospital are swapped around at school, hospital plane."
P106,783.21,784.08,0.87,I had a feeling.
T001,784.71,785.15,0.44,Yeah.
T001,786.23,791.86,5.63,"You know, perhaps maybe a lot of the people were parents or recently out of school."
P106,791.25,791.73,0.48,Yes.
T001,793.83,800.52,6.69,But no matter we've got another question. So name something you do not learn in school.
P091,802.36,803.05,0.69,Axis.
P106,802.79,803.43,0.64,Bills.
P115,804.84,805.55,0.71,Anne.
T001,806.83,808.51,1.68,"Bills is a good one, but it's not there."
P115,808.95,809.66,0.71,How to drive?
P106,809.32,811.64,2.32,Were these really fast in Ireland?
T001,812.61,813.32,0.71,I don't know that.
P106,813.81,816.96,3.15,'cause if you say America I say like everyone just go straight to taxes.
P091,817.21,818.4,1.19,"Yeah, that's what I would say."
P106,818.75,820.88,2.13,"Yeah, whereas we don't have to do them here."
T001,818.93,824.94,6.01,"I don't. I don't know that, so yeah, I don't know that information, but it you know taxes isn't there."
P106,821.94,822.54,0.6,I think that's.
P106,823.43,823.88,0.45,Yeah.
P106,825.39,828.31,2.92,"They're also localized, so and so we jumped."
P115,825.54,826.08,0.54,AM.
P115,826.97,828.68,1.71,It's learning learning to drive.
T001,829.56,831.36,1.8,"No, not not learning to drive."
P115,831.66,832.25,0.59,God.
P106,831.87,834.68,2.81,Is that anything to do with like minding kids?
T001,836.04,837.28,1.24,"Yeah, you're close."
P091,838.08,838.72,0.64,Like parents
P106,838.09,838.84,0.75,It's like you don't.
P106,839.6,841.04,1.44,You don't learn how to parent.
T001,839.79,840.6,0.81,Sorry Olivia.
P091,841.6,842.55,0.95,"yeah, parenting."
T001,842.71,846.18,3.47,"Yeah, parenting, I think you were boat circling around. A parent thing is one of them."
P106,843.72,844.08,0.36,Yeah.
P106,848.03,849.04,1.01,Anne.
P091,848.11,848.4,0.29,K.
P106,851.74,852.49,0.75,Cooking.
T001,853.59,854.92,1.33,"Tank, close it up."
P106,859.16,859.7,0.54,And.
P091,860.44,862.45,2.01,Like housework.
T001,863.5,868.15,4.65,"I'm gonna yeah, I'm going to give that 'cause household chores you know housework bits and bobs."
T001,869.23,874.26,5.03,So we've got parenting sort of housework slash chores. There's one more.
P106,874.92,877.54,2.62,Conclude like fixing things in my house.
T001,878.73,881.39,2.66,"No, it's another good answer, but it's not there."
P106,883.21,884.02,0.81,Uhm?
P106,885.88,887.51,1.63,Parenting chores.
T001,894.24,895.65,1.41,This might be something that like.
T001,897.52,901.15,3.63,Previous generations might really be a stickler for.
P106,900.13,902.68,2.55,How is it like it like technology?
T001,903.1,908.25,5.15,"No, not it. They might really view this in very high regard. I mean most people do, but."
P115,908.91,909.52,0.61,Selling.
T001,910.72,911.95,1.23,"No, not showing."
T001,914.67,915.32,0.65,Budgeting.
P091,915.9,916.44,0.54,Then
T001,917.18,920.44,3.26,"If somebody doesn't have it, it's really, really noticeable."
P106,935.54,937.02,1.48,Really just spin in here.
T001,937.95,940.9,2.95,Somebody somebody would have these might be.
T001,942.75,944.66,1.91,Described as rude or arrogant.
P091,945.14,945.64,0.5,Oh man.
P106,945.19,946.36,1.17,Oh manners.
T001,946.43,948.96,2.53,"Manners, yeah, peas and keys."
P091,947.96,948.41,0.45,Oh
T001,949.7,955.91,6.21,So I think we had parenting chores and manners.
P106,954.58,955.53,0.95,And manners.
T001,957.67,958.99,1.32,So if we were to rank them.
P091,959.84,963.07,3.23,I think I would put them in that order from my initial thought.
P106,964.37,970.12,5.75,Especially like 'cause obviously I don't know if like manners and etiquette is as important to like.
P091,970.93,971.32,0.39,Yeah.
P106,970.96,972.99,2.03,A generation as it is previous.
P106,974.31,977.56,3.25,"But like parenting, Daphne would be like one of my top."
P091,977.98,978.47,0.49,Bakery
P106,978.82,982.1,3.28,"'cause it's very much something everyone should know, but nobody really knows."
P091,982.33,982.78,0.45,yeah.
T001,984.24,987.27,3.03,So a fair bit of consensus about parenting being the top.
P106,988.39,990.34,1.95,What are you thinking Ryan? Do you have any?
P115,990.67,992.86,2.19,"Yeah, that's probably not and."
P115,997.22,998.54,1.32,"Yeah, this is pretty hard for that."
P115,999.17,1001.54,2.37,"Didn't get any of these at all, and."
P106,1001.29,1001.76,0.47,Yeah.
P115,1003.52,1006.88,3.36,"I don't even know who would say minors, so I just sort of."
P106,1009.79,1017.04,7.25,"'cause like if I if I was like handed the parenting chores manners, I would almost be inclined to put manners a little bit higher."
P115,1011.39,1011.99,0.6,Adam.
P106,1018.07,1020.46,2.39,"And I don't know why. I'm kind of going to that, but."
P091,1021.72,1025.45,3.73,"Yeah, I feel like the reason I question matters."
P091,1026.24,1033.07,6.83,"Well, it's because like we can't relate to that. But maybe if the people who are older than us did. If that was like a big focal point and."
P106,1030.83,1031.46,0.63,Yeah.
P091,1033.87,1035.42,1.55,What it meant to be an adult to them?
P115,1038.89,1043.08,4.19,"No, I think I want to go this nuts gut instinct over matters should go in the bottom."
P115,1045.82,1046.62,0.8,Discount Sydney.
P106,1046.48,1049.47,2.99,Are you thinking matters should be second?
P106,1050.21,1051.2,0.99,Then on the list.
P091,1052.69,1053.5,0.81,I'm not sure.
P106,1054.3,1055.87,1.57,It is a bit of a tricky one.
P091,1057.32,1059.77,2.45,"Yeah, my gut instinct would be to put it last but."
P106,1061.63,1063.7,2.07,"Yeah, I'm good with that. If you want to go with that."
P106,1065.33,1066.76,1.43,Parenting chores moments.
P115,1065.84,1066.42,0.58,Yeah.
P115,1067.79,1068.26,0.47,Yep.
P106,1067.84,1068.17,0.33,Yeah.
T001,1068.9,1070.99,2.09,"Parenting, chores and manners."
T001,1072.65,1079.44,6.79,"It's parenting matters and chores. Unfortunately, I think you know it was a toss up between those last two."
P106,1079.86,1080.4,0.54,Yeah.
T001,1081.39,1085.16,3.77,"The parenting is number one, and I think you congratulate yourselves on that."
T001,1086.93,1093.84,6.91,"Well, thanks for playing. You got one out of four, which is by no means a bad score, no?"
T001,1093.89,1098.1,4.21,"Means of that score, and you're not being greater than this anyway, but thank you very much for playing."
P106,1098.96,1099.47,0.51,Father
P091,1099.93,1100.58,0.65,Thank you.
P115,1100.68,1101.11,0.43,Thanks.
P106,1100.95,1101.44,0.49,thank you.
