speaker,start,end,duration,content
P042,122.0,124.01,2.01,Is it OK? I kinda.
P009,122.93,124.2,1.27,"Oh, the cash base."
P042,124.78,125.87,1.09,OK.
T002,125.03,135.71,10.68,"Remember, like yeah that's great, OK, but it's not like the most the answers that make the most sense even or the most correct. It's just what people said is the service. So just like, yeah."
P009,133.81,134.24,0.43,Yeah.
P042,135.06,135.54,0.48,Right?
P042,137.52,138.32,0.8,Uhm?
T002,137.63,138.12,0.49,OK.
P039,138.71,139.52,0.81,A murderer.
P042,139.25,139.64,0.39,Yes.
T002,140.84,142.59,1.75,Ah Oh no.
P039,141.67,142.98,1.31,Like horror movies.
P039,144.28,144.91,0.63,Uhm?
T002,144.68,154.09,9.41,"It's a good day note to thank God. Yeah, try and think of new BC murders isn't on there, but like you know, think about things you see recently. I wonder people being chased by."
P042,144.94,145.45,0.51,Here.
P042,160.3,161.8,1.5,Uhm?
T002,163.15,165.46,2.31,"We've got monsters and cars, and there's one more."
P009,163.83,164.08,0.25,I.
P042,164.14,172.12,7.98,"Ghosts, well, it's not goes, but like spirits I don't know. They have horror movies, so I think chase I think."
P009,170.63,171.01,0.38,No.
T002,171.07,172.0,0.93,Oh sorry.
P039,171.4,171.89,0.49,Yeah.
T002,174.67,179.97,5.3,That's all there I could. I guess you kind of already got the original thing with monsters.
P039,174.78,175.33,0.55,And.
P009,180.42,180.87,0.45,OK.
T002,180.72,181.26,0.54,So.
T002,182.22,183.69,1.47,Maybe try thing over another.
T002,184.45,185.28,0.83,"No, they made."
P039,187.93,190.78,2.85,I feel like we'd fail so bad if we were on this TV show.
P009,190.58,191.09,0.51,Yeah.
P042,192.96,194.31,1.35,Helicopter.
T002,195.42,196.51,1.09,No.
P042,196.37,197.56,1.19,No OK.
P009,196.44,197.2,0.76,That's a good idea.
P039,197.09,198.72,1.63,Who did the police?
T002,197.59,197.98,0.39,Cute.
T002,198.9,199.41,0.51,Yeah.
P009,199.38,200.59,1.21,"Ah, brilliant."
P042,199.5,201.46,1.96,"Oh, that's"
T002,200.82,205.53,4.71,"But yeah, what they actually had on there was costs, but uh, yeah."
P009,201.32,201.98,0.66,Great answer.
P039,205.22,205.56,0.34,Yeah.
P009,205.23,205.61,0.38,Yep.
T002,206.22,222.59,16.37,"OK, so we got the three answers you guys said. Monsters 1st and then Lonnie said cars and he said police OK so monsters, cars and cops. What order do you think he drank them instead of most positive police popular?"
P042,223.86,225.97,2.11,"Cops will be, I'd say, #1 now."
P009,224.03,224.43,0.4,I think.
P009,225.73,227.84,2.11,"I think yeah, I think cops number one."
P039,226.73,227.41,0.68,Yeah.
P042,227.17,227.7,0.53,Yeah.
P009,228.89,229.5,0.61,And then maybe?
P042,228.91,231.04,2.13,"Like it was the last thing we thought, but still."
T002,229.19,230.2,1.01,Well agreed on that.
P039,231.17,231.56,0.39,Yeah.
P009,231.65,232.04,0.39,Yeah.
P042,233.66,234.41,0.75,Uhm?
P039,233.7,239.3,5.6,"And probably then monsters I'd go next. 'cause that's so true. Yeah, I don't know."
P009,237.25,237.75,0.5,Yeah.
P042,240.25,241.25,1.0,Yeah none.
P009,240.26,242.65,2.39,I think cars snuck into that top tree.
P039,240.82,241.34,0.52,Cars.
P039,242.88,243.55,0.67,Yeah.
T002,243.94,244.57,0.63,New.
P039,244.75,245.3,0.55,Yeah.
P042,245.8,246.47,0.67,I got it.
T002,247.06,253.42,6.36,"OK, so you guys are putting cops 1st and then monsters and cars at that final answer."
P042,250.52,250.79,0.27,Yeah.
P039,251.25,251.64,0.39,Yeah.
P009,251.35,251.73,0.38,Yep.
P039,254.78,255.75,0.97,Yeah.
P009,254.92,255.53,0.61,Yes.
P042,255.55,256.63,1.08,Yes.
T002,258.26,261.83,3.57,"Old, feel free to discuss it a bit more if you disagree with someone."
P039,263.21,267.62,4.41,"You see, I feel like monsters is such a general category."
T002,263.3,263.92,0.62,But I.
P039,268.3,276.17,7.87,"That there could be so many things to fall under Monster, so there might be more things that fall into that category than just the police."
P042,269.53,270.07,0.54,News.
P009,273.95,274.41,0.46,Yeah.
P009,276.84,277.5,0.66,"Well, yeah."
P039,276.94,282.59,5.65,"But then I also associate like the police with cars, so for me they're like one of the same, you know?"
P042,282.4,288.53,6.13,"Yeah, that's why I was thinking. I kind of left anything related to humans. Kind of outside, like a car that's."
P042,289.28,290.01,0.73,There.
P039,289.68,303.6,13.92,"And like I don't know, I just kind of. I feel like I'm grasping at straws here, but like police has its own jondra of cars so cars is more general than police, so baby cars is above police."
T002,300.51,301.22,0.71,Yeah.
P042,303.76,308.26,4.5,"Yeah, OK, yeah, I think so too. It makes sense."
P039,309.1,310.03,0.93,I don't know without.
T002,309.29,310.1,0.81,OK.
T002,310.97,312.98,2.01,So what what do you think is number 1?
P009,315.35,317.5,2.15,I'm starting to think monsters now as well.
P039,317.11,317.55,0.44,Yeah.
T002,317.78,330.24,12.46,He had.
P042,319.57,320.26,0.69,Oh God.
P039,319.78,325.33,5.55,I don't know. I feel like it's a toss up between cars and monsters at the top and then.
P042,325.77,326.86,1.09,Police last.
P039,326.33,327.8,1.47,"Please heard, yeah."
P039,329.98,335.65,5.67,"Cars are more real than like monsters, so maybe yeah."
T002,333.6,340.67,7.07,"But this is movies so like and again. Remember this isn't like logical, that's just what people said off the top of their head when they were asked so."
P009,335.57,336.78,1.21,When you think of movie.
P039,338.63,339.08,0.45,Yeah.
P009,340.14,340.66,0.52,Yeah.
P039,342.64,343.31,0.67,Uhm?
P009,345.15,346.32,1.17,Translate months is first.
P039,346.51,348.66,2.15,"Yeah, yeah."
P042,347.51,348.92,1.41,I think so yeah OK.
T002,348.2,349.74,1.54,"OK, well it's your spirits."
P009,348.3,349.13,0.83,And then.
P009,350.9,351.77,0.87,Cars are cops.
P039,353.73,357.5,3.77,"R is next I'd say yeah, and then calls, yeah?"
P042,354.45,356.62,2.17,Cars and yeah cars and help them.
P009,356.52,358.44,1.92,"Cool, that works for me."
T002,358.15,361.56,3.41,The Monsters first card second card third.
P009,362.53,362.9,0.37,Yep.
T002,363.19,366.36,3.17,"OK, I can reveal that that is the correct answer."
P009,366.53,367.33,0.8,Oh nice.
P042,367.04,368.21,1.17,Oh yeah.
P039,367.43,368.15,0.72,Boo.
T002,367.72,376.25,8.53,"Totally change your order red, but it's good that you did. OK, well done. Fairplay Monsters, cars and cops. That was it."
T002,377.43,381.2,3.77,"Uh, right? You guys ready for the next question?"
P009,382.01,382.31,0.3,Yep.
P042,382.18,382.55,0.37,Yeah.
T002,383.11,387.12,4.01,"OK, name an instrument in a Symphony Orchestra."
P042,389.99,390.83,0.84,Piano.
P039,390.09,390.77,0.68,Violin.
T002,392.34,394.93,2.59,"That's not under weirdly, I would have said piano as well."
P039,395.35,395.74,0.39,Oh
P009,396.28,396.79,0.51,Violin.
P042,396.54,398.66,2.12,I did music as well. Jesus come.
T002,397.54,399.93,2.39,File in balance on there.
P042,399.87,400.79,0.92,Trumpet.
P042,401.79,402.81,1.02,Trombone.
T002,402.24,403.27,1.03,Uh.
T002,403.88,404.7,0.82,No.
P009,406.47,407.01,0.54,Cello
T002,408.04,409.61,1.57,"Yeah, tell us up there."
P042,408.86,410.29,1.43,Oh Viola.
T002,411.4,412.05,0.65,No.
P042,412.31,414.26,1.95,What? What kind of?
P039,412.42,413.26,0.84,saxophone.
T002,412.97,415.19,2.22,But we we got two out of three now.
P039,415.68,416.19,0.51,Uh.
P042,415.95,417.32,1.37,"Geez, what are these people?"
T002,416.11,419.08,2.97,"Golden said by Logan, violin and cello."
P042,420.13,421.12,0.99,Triangle.
T002,422.26,426.76,4.5,"No, but it's kind of. I'm gonna say it's related."
P009,424.07,424.84,0.77,it's definitely there.
P042,427.57,428.72,1.15,Is there a base?
T002,427.71,429.11,1.4,So we're looking for one more note.
T002,429.96,430.71,0.75,"Uh, no."
P042,430.81,431.96,1.15,Drum now.
T002,432.17,433.72,1.55,"Yes, yes, it's a drug."
P042,433.19,435.92,2.73,"Oh yeah, OK, OK."
T002,436.87,444.84,7.97,"Gods that was really quick. OK, so violin, cello and drums said they're yeah, they're the top three ones."
T002,445.77,452.17,6.4,"OK, but yeah, it's always weird. I feel like there should be some brass instrument in there but I got stoned. Thinks that process prints."
P009,450.84,451.29,0.45,Yeah.
T002,453.85,458.04,4.19,"Uhm, right, what do you guys think? You're gonna rank these?"
T002,458.82,459.79,0.97,Like one origin.
P042,459.35,463.92,4.57,I violin first. I want to say just because it's such a common instrument.
P039,463.69,464.38,0.69,Yeah.
P009,464.16,465.88,1.72,"Yeah, I'd agree there."
T002,465.32,465.82,0.5,Look at.
T002,466.63,468.32,1.69,"Yeah, my lid."
P042,467.04,477.43,10.39,I do want to say drum lost because I feel like a lot of people wouldn't think a drama going in orchestra. I don't know why I feel like it's just when you think about it. I'm like a drone like I think of.
T002,473.21,473.86,0.65,Yeah.
P042,478.28,480.31,2.03,Rock bands when I think of drums.
P039,480.31,480.97,0.66,Yeah.
P009,480.33,480.76,0.43,Yeah.
P042,482.05,483.74,1.69,"I could be very wrong, I'm just."
T002,483.51,484.12,0.61,Pepper
P009,485.08,485.89,0.81,The logic sound.
T002,488.62,489.7,1.08,so you guys agree.
P039,490.29,492.27,1.98,"Yeah, I feel like in the order that we."
P009,490.62,491.0,0.38,The.
P039,492.94,494.26,1.32,We said them maybe.
T002,494.99,495.74,0.75,OK.
P042,495.1,496.05,0.95,Yeah so.
P039,496.04,496.57,0.53,Yeah.
T002,497.18,502.31,5.13,So violin first drum lost on cello in the middle.
P009,503.69,503.98,0.29,Yep.
P039,504.01,506.45,2.44,Baby yeah yeah.
T002,505.34,506.65,1.31,"Yeah, OK."
T002,507.8,510.01,2.21,Correct right object.
P039,508.79,509.37,0.58,Hey.
P042,509.16,510.37,1.21,Yes.
T002,512.21,513.8,1.59,"Killing is today, right?"
T002,514.48,515.29,0.81,Uhm?
T002,516.06,519.11,3.05,"Well, Are you ready for a third question?"
P042,519.61,520.14,0.53,Yes.
P009,519.87,520.37,0.5,Yep.
T002,520.56,521.15,0.59,OK.
T002,521.88,531.47,9.59,Name a public place where you're likely to catch a cold or flu bug. So I'm just going to point out that this is asked before the beginning of the coronavirus pandemic.
P009,531.75,532.14,0.39,OK.
P039,532.51,535.42,2.91,And a hospital yeah hospital.
P042,532.61,533.8,1.19,A hospital.
T002,534.65,537.88,3.23,"Oscar, OK, that's on their first date."
P039,539.25,540.52,1.27,Like public transport.
T002,542.28,548.7,6.42,"Oh yeah, let's try it with them. Try and be more specific. Let's talk about different types of."
P009,543.53,544.68,1.15,That's what I was thinking too.
P039,547.13,548.43,1.3,Of a box.
P009,547.14,547.52,0.38,Uh.
P042,547.8,548.71,0.91,Oh bus.
P039,549.81,550.84,1.03,Trains.
T002,549.83,550.4,0.57,That's not.
P042,552.06,552.83,0.77,Plane.
T002,553.28,553.9,0.62,Yeah.
P039,553.48,554.95,1.47,"Oh, planes go down yet."
P009,554.27,555.12,0.85,Ah.
P042,554.89,556.59,1.7,Play not cheese.
T002,555.15,558.1,2.95,A airplane report says.
P039,555.83,556.22,0.39,Yeah.
T002,559.31,561.56,2.25,"OK, so that's 22 out of three."
P042,560.25,562.16,1.91,An indoor swimming pool.
P039,563.54,564.3,0.76,And.
P042,563.75,565.04,1.29,"I don't know, I just."
T002,564.91,565.35,0.44,Boots.
P009,565.44,566.44,1.0,I think a pub.
P042,568.09,569.02,0.93,A school.
T002,569.52,578.43,8.91,"Yeah good good. OK, so all three of those you guys said hospital and then airplane, that's cool. That's the top three."
P039,569.54,571.6,2.06,Old school yeah yeah.
P042,570.91,571.36,0.45,OK.
T002,579.17,582.93,3.76,So now what we're doing? Do you think which is most popular?
P042,582.91,584.96,2.05,I mean hospital first I'd say.
P039,585.05,585.78,0.73,Yeah.
P039,587.06,587.93,0.87,Thanks though.
P039,589.21,590.11,0.9,And.
P039,594.39,600.1,5.71,"I don't know, I I. I don't want to say in the order that we called them out because I feel like."
P042,601.35,610.67,9.32,"I keep having to remind myself that this is what other people think, not what I think. So 'cause it's so different. 'cause I've watched TV shows like this and I'm like what are people thinking."
P009,601.4,602.13,0.73,What are the odds?
T002,604.97,605.78,0.81,Yeah.
P039,605.08,607.04,1.96,"Yeah, exactly, it's really hard."
P009,605.91,606.29,0.38,Yeah.
T002,610.85,611.64,0.79,Yeah.
P039,611.91,612.74,0.83,Uhm?
T002,612.27,613.2,0.93,It is hard.
P042,614.51,621.28,6.77,Hospital applying I feel like those are last transfer. I would have thought of like boss would have been my first.
P039,619.55,620.02,0.47,"Yeah, I."
P039,621.12,626.03,4.91,"Yeah, I feel like uhm, yeah, maybe no, it's now."
P009,621.57,622.13,0.56,Yeah.
T002,621.93,622.52,0.59,Uh.
P039,626.69,631.29,4.6,I'm trying to think like normally like I know the two of us called out hospital first.
P042,631.36,632.12,0.76,Yeah.
P039,631.87,646.18,14.31,"But I feel like that might not be the top one I feel 'cause I always associate whenever I think of planes. I'm like. Oh yeah, getting sick like every time for hospital, not so much. You think about people you associate that with people getting better, not sick."
P042,635.05,635.72,0.67,Oh
P042,642.07,643.12,1.05,"really, OK."
P009,646.41,647.56,1.15,"Yeah, I'm kind of the same."
P039,646.89,647.5,0.61,You know?
T002,647.72,648.29,0.57,Wow.
P042,648.06,649.45,1.39,"That is true, yeah?"
P039,648.77,656.94,8.17,"It depends on your. I don't know your view of what a hospital is and then safe like you like kids. Yeah, you know."
P009,650.92,651.4,0.48,Yeah.
P009,655.78,660.19,4.41,"Yeah, we're talking if we're specifically talking about primary skills. And yeah, definitely."
P042,659.78,660.55,0.77,Yeah.
P039,660.47,661.08,0.61,Yeah.
P009,661.91,663.38,1.47,Wiping your snaps on your sleeve.
T002,662.15,662.88,0.73,Oh God.
T002,663.95,664.74,0.79,Uh.
P039,665.83,666.28,0.45,Yeah.
T002,667.13,669.87,2.74,Remember that area where everyone just needs to get headlights.
P039,670.23,672.94,2.71,"Oh my God, yeah, the good old days."
T002,670.48,671.82,1.34,Like in primary school.
P009,671.11,673.33,2.22,"Oh yeah, yeah, right?"
P042,672.33,674.58,2.25,I've never had it. Thank God I'm going home.
T002,672.77,674.06,1.29,You got like a ladder.
P009,674.18,674.97,0.79,Skill number.
P009,676.44,676.87,0.43,Level.
P039,677.86,678.67,0.81,Uhm?
P042,678.38,679.08,0.7,News.
T002,679.53,681.51,1.98,What do you guys think about that school?
P042,682.41,683.09,0.68,So.
T002,683.21,684.08,0.87,What's number one?
P009,685.22,687.23,2.01,"Yeah, in terms of what actually people said."
P039,685.98,686.41,0.43,Now.
P009,687.98,690.29,2.31,"I would think number one, but then yeah, it's other people."
P039,693.02,694.14,1.12,Me.
P039,695.64,698.45,2.81,"In my head, I'm like skill playing hospital."
P039,699.3,707.35,8.05,"For it's a toss up between the top two. I feel like hospitals turn, but I feel like I'm wrong as well. I don't know, that's a hard one. That's a really hard one."
T002,708.64,709.43,0.79,OK.
P042,708.72,714.57,5.85,"I don't know 'cause when I first heard the question sake. I'm like OK, hospitals, people get sick in hospitals."
P039,714.26,714.94,0.68,Yeah.
P009,715.28,716.27,0.99,Yeah true.
P042,715.73,724.98,9.25,"You know, but you also could be right to the fact where you know people get better in hospital, so some people don't associate that with getting sick. 'cause you go there. If you're already sick."
P039,722.6,723.21,0.61,Yeah.
T002,722.74,723.25,0.51,Yeah.
P009,723.45,723.71,0.26,Yeah.
T002,726.47,728.34,1.87,Why do you guys think is number one anyway?
T002,729.95,730.85,0.9,The first one.
P009,733.0,741.87,8.87,"I wouldn't say hospital if if you're sending a birthday like word association, the first thing people think of when they hear sick is hospital. So I think that would be #1."
P042,742.38,742.96,0.58,Yeah.
P039,744.24,744.83,0.59,Yeah.
T002,744.42,747.83,3.41,"OK, so after the numero Uno."
T002,750.84,752.97,2.13,And then we thought school and airplane.
T002,753.84,754.33,0.49,Similar.
P042,758.94,759.67,0.73,I'm.
P039,760.2,761.69,1.49,Maybe school?
P042,762.29,764.56,2.27,Yeah and then hospital. Oh sorry.
P039,763.02,768.79,5.77,Because it's more accessible to you know then planes some people.
P042,765.18,766.61,1.43,"Yeah, and then I'm playing."
T002,765.3,765.93,0.63,Away.
P009,766.29,766.77,0.48,Yeah.
T002,767.71,771.66,3.95,Are you saying the lonely? Did you think school before hospital? Or were you saying?
P042,772.06,775.5,3.44,"No, sorry, I meant to say play not hospital."
T002,775.9,778.72,2.82,"OK, so hostile one."
T002,779.46,780.26,0.8,And then.
P042,781.02,782.07,1.05,School.
T002,783.35,783.93,0.58,OK.
P042,784.11,787.14,3.03,I feel like we might get those and we're on a roll here so.
P039,785.6,787.61,2.01,"Yeah, I feel like you're going to get this wrong."
T002,789.39,790.75,1.36,It is hard though.
P039,790.56,791.37,0.81,Yeah.
T002,791.8,792.09,0.29,Like
T002,793.42,793.97,0.55,you know.
T002,794.72,800.01,5.29,"OK, so hospitals first school second an airplane lost."
P009,802.19,802.7,0.51,Yes.
P042,802.68,803.51,0.83,Yes.
P039,802.96,803.41,0.45,Yeah.
T002,804.25,804.82,0.57,OK.
T002,805.99,812.1,6.11,"Actually you got the last one right, but the first two were switched around, so they said school was number one."
P009,812.1,812.53,0.43,Alright.
P042,812.13,812.98,0.85,How?
T002,813.76,814.13,0.37,Down.
P042,815.48,816.23,0.75,OK.
P039,816.28,817.23,0.95,So closely.
T002,817.91,818.56,0.65,Yeah.
T002,819.68,826.17,6.49,"It's really hard to predict though, like the hospital thing is weird, so I feel like it. Yeah it does. Like depends on your perception of a hospital."
P039,822.7,823.12,0.42,In
P009,823.19,823.54,0.35,Yeah.
T002,828.53,828.9,0.37,Oh
T002,829.64,834.07,4.43,"but yeah, airplane is weird is though I definitely would have said something like Bush, but maybe that's just 'cause."
T002,835.16,840.56,5.4,People are more paranoid about stuff coming in from abroad before there was like coronavirus stuff everywhere.
P042,839.95,840.7,0.75,We have
P009,840.41,845.51,5.1,"Yeah, where was the test and was it in a specific country or is it just."
P039,840.91,841.38,0.47,yeah
T002,845.71,849.04,3.33,"I feel like it's the USI feel like this, yeah?"
P009,847.55,848.0,0.45,Yeah.
P042,848.7,851.29,2.59,"OK. Now we gotta think like Americans, OK?"
P039,849.63,850.07,0.44,yeah.
T002,850.49,854.4,3.91,"OK, yeah, we're we're armed for the next question."
P039,851.35,852.03,0.68,Yeah.
P039,854.47,854.96,0.49,Yeah.
P009,854.72,855.12,0.4,Yeah.
T002,855.46,856.95,1.49,You guys ready for the next one?
P039,856.69,857.07,0.38,Yeah.
P042,857.29,857.86,0.57,Yes.
T002,858.74,862.65,3.91,"OK, name something you do not learn in school."
P039,864.04,864.75,0.71,Taxes.
P042,864.4,866.28,1.88,How to file taxes? Yeah.
P009,864.89,865.38,0.49,Yeah.
P009,866.05,867.22,1.17,Fox is.
P039,866.45,868.54,2.09,"Yeah, no clue."
T002,867.84,871.09,3.25,"Outside seat not on there, but it's you're so right."
P039,869.59,873.6,4.01,Why is Oh my God sites so true though?
P042,871.79,878.78,6.99,"What that's all. I hear Americans think about IR and stuff and like how they never learn, jeez."
P039,874.98,875.49,0.51,Yeah.
P039,876.46,878.21,1.75,"Yeah, yeah."
T002,877.86,886.89,9.03,"Yeah, I I'm a U.S. citizen actually and I had to file every year I have to file US taxes as well as Irish stuff and like it's just yeah."
P039,879.37,880.03,0.66,And.
P039,885.27,887.44,2.17,"No, like so complicated."
P009,886.09,886.84,0.75,Affirmations.
P039,889.64,890.49,0.85,Anne.
P039,893.03,893.77,0.74,Danger level.
P042,893.04,899.75,6.71,"Bank stuff like that past due taxes. UM, like saving money and financial, yeah."
P009,897.04,898.34,1.3,Financial advice
P039,898.68,899.69,1.01,Finances.
T002,900.67,907.18,6.51,"Uh, no sorry. What do you say? Logan? I missed it in the in the confusion."
P009,906.51,908.6,2.09,"as I said, finances well, similar."
T002,908.31,908.99,0.68,No.
T002,909.59,915.4,5.81,"Uh, sadly that's not on there, but I feel like, yeah, that's that's one of them parenting."
P009,910.27,912.44,2.17,"Like parenting, parenting."
P009,914.84,919.52,4.68,Now I went to a boys school so I don't know if that's my skewed. My skewed base number.
P039,918.15,918.52,0.37,Yeah.
P039,921.77,926.07,4.3,That's actually really go to him. That's I've never thought of that and.
T002,923.26,923.85,0.59,Yeah.
T002,925.74,927.14,1.4,Do with a parenting class.
P009,927.02,928.23,1.21,That's what I haven't been taught.
P039,930.26,932.65,2.39,Something to do with cars or driving.
P039,933.85,934.52,0.67,Like now.
P009,934.2,934.75,0.55,To go down.
P039,936.05,936.78,0.73,Uhm?
P042,936.31,936.76,0.45,Whatever.
T002,937.09,942.9,5.81,"Is it good or no? I can't drive. I feel like no one in my area can drive. I'm from Portobello, so like."
T002,943.99,951.1,7.11,Everyone just kind of lives with their parents for as long as possible and no one learns to drive 'cause everyone just loves the place so much. And it's in town.
P039,947.27,947.74,0.47,Yeah.
P009,950.27,951.01,0.74,Sensimilla
T002,952.19,952.58,0.39,Yeah.
P039,953.5,954.45,0.95,Uhm?
P042,959.24,961.81,2.57,"Uh, I don't know. This is hard dumb."
T002,960.71,964.0,3.29,Something you don't learn in school. We've already failed parenting.
T002,964.77,968.76,3.99,He said it wasn't. Taxes wasn't caused so.
P042,973.89,982.24,8.35,"How do I am I? What's the word? I'm trying to think like emotions keeping her like how to express your emotion. I don't know something like that, no."
P009,981.59,982.67,1.08,Emotional well being.
T002,981.71,987.84,6.13,"That's a really good one, but it's not on there. It's kind of related to one of us on there though."
P042,984.69,985.31,0.62,Geez
P009,984.91,985.34,0.43,Yeah.
T002,988.8,989.42,0.62,Say that.
T002,990.56,992.35,1.79,"But yeah, it's coming."
P042,990.97,992.37,1.4,like how to manage?
P039,993.6,994.34,0.74,Uh huh.
P042,993.78,994.57,0.79,Stress.
P039,998.36,1000.42,2.06,"This is so hard, my God."
T002,998.72,1000.83,2.11,Maybe they'll start teaching that yeah.
P039,1001.88,1002.65,0.77,Uhm?
T002,1003.04,1006.42,3.38,Maybe try and think a lot about things people would tell you.
P042,1003.54,1006.27,2.73,How to buy a house.
T002,1007.02,1008.91,1.89,"Uh, that's not."
P042,1007.77,1009.78,2.01,That's what I heard from so many people.
T002,1009.79,1013.05,3.26,"Not now under either, but again, so right like."
T002,1013.83,1019.38,5.55,How much does the iPhone you got one income in the pool? I don't even have two incomes that like.
P039,1017.99,1018.5,0.51,Yeah.
P009,1019.28,1020.49,1.21,Got a job maybe?
T002,1022.41,1023.81,1.4,Gotta had to get a job.
P009,1023.87,1024.44,0.57,Yeah.
P042,1024.02,1025.75,1.73,How to write a CV?
T002,1026.15,1027.2,1.05,No.
P009,1028.25,1029.14,0.89,I tried a bike.
P039,1030.87,1031.64,0.77,Uhm?
T002,1032.21,1043.98,11.77,"Maybe we're skewed because maybe they asked people who were like older than I say something like, what would you? What would your mom or dad say to you if they're like, oh, but you didn't learn that in school or?"
P009,1044.2,1044.91,0.71,Respect.
P039,1045.47,1045.84,0.37,Yeah.
T002,1046.03,1048.77,2.74,"Oh, that's related respect."
P039,1048.42,1050.46,2.04,"Ah, and."
P042,1049.82,1051.12,1.3,Bad manners.
T002,1051.19,1058.21,7.02,"Minors, yeah, that's on there. OK, great. We got parenting we got. We got manners, there's one more."
P009,1052.31,1052.84,0.53,Knife.
P042,1053.55,1056.04,2.49,"Fine, OK, we're getting somewhere."
P042,1059.64,1060.71,1.07,And.
P042,1063.61,1064.68,1.07,Social skills.
P042,1066.87,1067.86,0.99,Just chilling.
P039,1073.29,1077.05,3.76,Like confidence that ties in with like emotions.
P039,1077.99,1078.63,0.64,Turn off.
P039,1079.34,1082.61,3.27,"It all depends on where you go to school, though. This was very light."
T002,1079.87,1080.48,0.61,War.
P009,1082.13,1082.6,0.47,Yeah.
T002,1082.53,1090.1,7.57,"Yeah, where you going to school and also if you you ask like if you imagine people responding to this question I feel like manners is very kind of."
P042,1082.88,1085.03,2.15,Very broad question.
P039,1086.41,1087.02,0.61,Yeah.
T002,1090.72,1092.59,1.87,Like our parents generation type of thing.
P039,1092.24,1093.89,1.65,"Yeah, definitely."
T002,1094.38,1095.89,1.51,To say it's a question.
P039,1096.77,1097.44,0.67,Uh.
T002,1101.53,1108.46,6.93,Try and think of like the first time he lived alone and like what you didn't know it. But no in in school taught you to do.
P039,1108.21,1109.82,1.61,Like cooking nutrition.
T002,1110.06,1113.51,3.45,"That's that's related, trying think about more general."
P039,1114.82,1115.32,0.5,Add.
P042,1114.9,1117.61,2.71,Like whole mag type of stuff like a.
T002,1116.64,1117.49,0.85,Yeah.
T002,1118.31,1118.87,0.56,Yeah.
P042,1119.27,1124.95,5.68,"Uh, there's a word for it. Isn't it like all about like housework and like not house?"
T002,1124.07,1128.71,4.64,"Yeah, how's work. How's chores is this is the thing that's all the OK."
P042,1126.87,1131.22,4.35,House tours what would you be taught? Chow stored in school?
P009,1130.37,1130.92,0.55,Yeah.
P042,1132.87,1134.86,1.99,"I know the question is what you're not taught for, like."
T002,1133.43,1133.95,0.52,You know?
T002,1135.46,1135.94,0.48,Yeah.
T002,1136.89,1138.68,1.79,I feel like it's just a matter.
P009,1136.96,1138.21,1.25,Now you should be taught.
P039,1138.06,1142.81,4.75,These people didn't fit homec. That's all I'm saying. 'cause you do learn this stuff?
T002,1141.93,1142.66,0.73,Yeah.
