speaker,start,end,duration,content
P174,360.59,361.4,0.81,"Yeah, I think so too."
P164,361.79,373.48,11.69,"Like I mean you when you feel sure you just don't go. You don't go drums first or second really like you you do. What we did have picked out everything from the string section, everything from the horrors."
P076,361.95,364.19,2.24,yeah I was. Yeah she comes last.
P076,367.55,367.96,0.41,Yeah.
P076,374.16,375.06,0.9,"Very true, yeah."
P164,374.87,375.6,0.73,Then go back.
P164,376.4,377.19,0.79,Go back to like.
P164,378.53,379.38,0.85,Work your way back.
P170,378.84,382.77,3.93,I think drums might be second on the list because drums are.
P170,383.39,387.32,3.93,State everywhere. I think we just sort of forgot about them.
P076,388.52,392.11,3.59,I think it was it a Symphony Orchestra or.
P164,388.83,389.19,0.36,Well.
T001,391.79,393.46,1.67,It was a Symphony Orchestra yet.
P076,393.46,395.47,2.01,I feel like when you think of a simple orchestra.
P170,394.29,396.04,1.75,"OK, maybe then not."
P076,396.42,409.03,12.61,"Yeah I did. I get what you mean though. Like drums. Definitely like if you think they're like a very common instrument in every type of music, but maybe in this sense and asking if you think but it's like the backbeat is the drum sometimes so I don't know."
P170,398.36,398.93,0.57,Yeah.
P164,407.76,408.25,0.49,Yeah.
P170,408.51,409.0,0.49,Here.
T001,410.98,418.5,7.52,"So there seems to be a bit of a consensus between tree. I think, at least in the order that you gave it to me, so it will be violin, cello, and drum."
P170,419.12,419.61,0.49,Yeah.
P164,419.72,420.47,0.75,I would agree with that.
P170,420.97,422.13,1.16,I agree with that as well.
T001,422.05,427.48,5.43,"Everyone seems to be nodding, and that's a good thing. 'cause that is the order. The order is violin, cello, and drum."
P174,422.89,423.36,0.47,So do I.
P170,428.31,428.84,0.53,Oof.
T001,429.13,431.6,2.47,So we're 1142142.
P164,429.24,429.82,0.58,Go team.
T001,432.4,444.35,11.95,"So let's see if we can get the third question. Name a public place we are likely to catch a cold or flu with the note that this was asked before the pandemic, so everywhere isn't an answer."
P170,446.56,447.25,0.69,India.
T001,448.23,449.32,1.09,India isn't there.
P164,452.28,456.09,3.81,"Uh, what about public transport is a?"
T001,456.65,458.1,1.45,Ink tank similar.
P164,457.12,458.57,1.45,It's not really a public place.
P170,458.69,463.74,5.05,Is it? Is it supposed to be like a geographical place or?
T001,458.79,459.5,0.71,Thanks similar.
T001,464.41,466.64,2.23,So any public place?
P170,466.92,470.19,3.27,"Any public place? OK, I got the question wrong all right."
P164,470.27,470.76,0.49,Come.
P076,470.3,471.17,0.87,A bathroom.
T001,471.68,473.11,1.43,No bathroom isn't there.
P174,474.56,474.93,0.37,Stop.
P164,474.95,475.3,0.35,That
T001,477.09,478.29,1.2,Drop isn't there now.
P170,477.12,478.89,1.77,UM university
T001,480.46,481.92,1.46,University is close to 1.
P174,482.2,482.81,0.61,That's cool.
P170,482.57,483.06,0.49,it's cool.
T001,483.26,485.05,1.79,"School, yeah, school was one of them."
P164,486.83,487.16,0.33,is.
P164,488.49,492.64,4.15,Public Transport 2 Vegas bus or train on the list.
T001,492.12,496.42,4.3,"It's not public transport, but think close transport."
P164,495.02,497.58,2.56,"Oh, like a bus station or train station."
T001,497.68,498.45,0.77,No.
P170,497.89,498.73,0.84,Food stalls.
T001,499.83,503.59,3.76,"No to both of those. It's not a train station, bus station or food still."
P164,503.41,503.75,0.34,Sorry.
P170,504.19,504.72,0.53,OK.
T001,505.75,506.38,0.63,Sorry Zoe.
T001,508.69,509.46,0.77,"I didn't hear you, sorry."
P076,508.83,510.26,1.43,"Nope, sorry no no."
P164,510.03,510.74,0.71,Oh
P164,512.12,512.84,0.72,airport.
T001,513.69,514.66,0.97,"Really, really close."
P164,516.41,516.83,0.42,Time.
P174,517.31,518.15,0.84,Just support.
P170,518.72,520.94,2.22,Transport train station.
T001,518.8,519.35,0.55,No work.
T001,520.26,521.19,0.93,Not a no.
T001,522.47,524.07,1.6,Why do you? Why do you go to the airport?
P076,524.99,525.66,0.67,Travels.
P170,525.32,526.78,1.46,Travel airplane.
P076,526.93,528.2,1.27,Airplane mode.
T001,526.98,528.15,1.17,"Airplane, yeah."
P170,528.04,528.47,0.43,OK.
P164,528.14,528.83,0.69,"Oh, OK."
T001,528.81,529.69,0.88,The plane itself.
P170,530.2,531.75,1.55,Say it's not fair enough.
P164,530.45,531.15,0.7,OK.
T001,532.44,534.0,1.56,So we've got school and plane.
P164,533.16,533.55,0.39,Yeah.
P164,534.76,539.95,5.19,I tried to put my head in the space of like Pre Clovis worried about sickness you know?
P170,541.43,541.86,0.43,Yeah.
P174,541.91,542.62,0.71,The hospital.
P164,542.6,542.91,0.31,It.
T001,543.08,546.31,3.23,The hospital Yep. Well done Max. It's it's the hospital.
P170,543.31,545.85,2.54,Shopping Mall Hospital makes sense.
P164,544.12,545.05,0.93,Has failure.
P170,547.07,547.43,0.36,OK.
T001,548.04,555.3,7.26,So we had the school and airplane and the hospital. So what is the ranking from most popular to least popular?
P164,553.51,554.05,0.54,Let's
P170,556.48,561.88,5.4,I'd say it's possibly where larger group is could be the most popular one.
P170,563.77,566.82,3.05,So I'd say airplanes is third or something.
P076,563.94,564.33,0.39,Yeah.
P076,567.53,568.06,0.53,He
P174,567.53,571.7,4.17,"I don't know about you, but I've never even thought of catching a cold on the airplane."
P170,572.54,579.33,6.79,Exactly that. That's why it might be third on the list and school children are just.
P076,572.6,573.1,0.5,no.
P164,577.14,577.55,0.41,Yeah.
P170,580.37,589.66,9.29,"Messy and they might pass it onto each other easily, so might be first and second might just be what was the other option?"
P164,582.66,583.17,0.51,Jeremy.
P174,584.49,584.88,0.39,Jeff
P076,585.28,586.81,1.53,"Oh yeah, school 1st."
P076,590.1,590.76,0.66,Hospital
P174,590.13,590.68,0.55,hospital
P164,591.02,591.81,0.79,Hospital
P170,591.18,591.59,0.41,Husky
P164,594.17,594.87,0.7,yeah I know.
P164,596.49,603.69,7.2,"I mean, I wouldn't have thought airplane first, but I definitely do think about and like pre COVID. I would have thought about getting sick on an airplane."
P164,605.57,610.24,4.67,"But I think you're probably right that it's not going to be ahead of hospital or school, really."
P170,612.69,617.3,4.61,So would it be hospital first in school then or school first in hospital then?
P164,612.92,614.33,1.41,So I think.
T001,618.7,622.97,4.27,"It seems that you're all. It seems that your own agreement that airplane is lost, so it's a."
P164,618.86,620.33,1.47,It's a school 1st.
P170,622.77,623.32,0.55,Miller
P164,623.11,623.56,0.45,Yeah.
P076,624.55,626.86,2.31,"Yeah, I think school hospital, yeah."
P164,625.06,625.67,0.61,It's it's.
P164,626.9,628.13,1.23,"See you at first, yeah?"
T001,629.4,630.27,0.87,"Max, what do you think?"
P164,629.47,630.02,0.55,And I mean.
P170,629.65,631.79,2.14,the school hospital airplane.
T001,633.51,634.52,1.01,"Max, do you agree with that?"
P164,639.26,640.92,1.66,I think Max forgot his name is Max Diddy.
P174,640.93,643.72,2.79,"Oh yeah, sorry, uh yeah, yeah, I agree."
T001,641.47,641.84,0.37,Yes.
P170,644.67,645.24,0.57,OK.
P174,644.7,645.13,0.43,Sorry.
T001,644.72,649.73,5.01,"OK, that's good though. Features school Hospitalin planers you order."
P164,650.34,651.46,1.12,Ah yes.
P170,650.95,651.64,0.69,Good.
P174,651.46,651.85,0.39,Send
T001,651.75,655.79,4.04,So we're two for tree. That's very good. Four question.
T001,656.71,658.85,2.14,Name something that you do not learn in school.
P170,660.51,661.37,0.86,Finance.
P164,661.64,663.73,2.09,"Yeah, personal finance is the 1st."
P174,661.95,662.35,0.4,ice.
P076,663.7,664.95,1.25,"Yeah, I was thinking taxes."
P164,665.34,666.23,0.89,"Yeah, taxes."
T001,665.89,669.42,3.53,"A lot of people say that, and it's not there, but it's really, really close to one of them."
P174,671.72,672.59,0.87,Economics.
T001,673.62,675.15,1.53,Not economics.
P170,675.49,677.13,1.64,With two nicknames.
T001,680.13,685.16,5.03,Think tank these are all sort of under the umbrella of life skills rather than.
P164,680.26,680.63,0.37,App.
P170,684.41,686.55,2.14,Money OK life skills.
T001,686.81,689.86,3.05,"Yeah, rather than academic things, so they're all kind of life skills."
P164,690.39,690.88,0.49,Is it?
P170,690.62,692.28,1.66,So is life skills one of them?
T001,692.71,693.58,0.87,No.
P076,694.69,695.24,0.55,Looking.
P174,694.77,696.02,1.25,How to manage your money.
T001,697.35,701.16,3.81,"Again, you're kind to kind of close to one of them with this."
P164,701.36,702.73,1.37,Mortgages isn't.
T001,702.58,705.69,3.11,Mortgages think less the financial and more like.
P164,704.71,705.24,0.53,You know?
P170,706.42,707.03,0.61,Life skills.
T001,706.47,707.34,0.87,Day today.
P164,708.43,709.07,0.64,Budget and.
T001,709.86,710.63,0.77,No.
P164,711.82,712.23,0.41,Time.
T001,714.32,718.31,3.99,What's something that you have to do now? A lot more as an adult than you did as a child?
P174,719.36,719.81,0.45,But
P170,720.25,721.8,1.55,Spending spending money.
T001,721.25,722.66,1.41,Not work no.
P164,722.61,723.24,0.63,Bills.
T001,723.85,724.66,0.81,Up bills
T001,728.06,730.2,2.14,what do you have to do to sorry?
P174,728.23,729.24,1.01,irresponsible.
P174,730.69,731.6,0.91,Be responsible.
T001,732.81,734.5,1.69,Kind of kind of close.
P174,733.25,736.08,2.83,Like civil responsibilities as voting and so on.
P164,735.73,736.76,1.03,No savings.
P170,736.35,737.08,0.73,Ranking
T001,738.52,740.66,2.14,"No, it's like a."
T001,741.71,743.2,1.49,What do I have to do to like?
T001,744.12,746.5,2.38,Maintain myself day today I have to.
T001,747.37,749.54,2.17,You know I have to cook right so?
P170,753.96,754.41,0.45,so.
P170,756.02,757.15,1.13,Crossface
T001,758.58,763.23,4.65,"Almost you know I, I cook. I clean a lot more now, I."
T001,764.66,765.97,1.31,What are these all fall under?
P170,765.13,768.92,3.79,wouldn't that come under daily budgeting or monthly budgeting?
T001,769.23,770.64,1.41,"No, not really."
P170,774.63,776.45,1.82,Maybe we'll come back to this one later.
P174,777.08,777.51,0.43,Yeah.
P170,779.33,781.45,2.12,"Huh, how about cleaning?"
T001,782.13,785.99,3.86,We see that's the that's cleaning is related to this one that you're thinking about.
P164,786.26,788.47,2.21,Or just household management in general?
T001,788.48,797.28,8.8,"Yeah chores, household chores and household tasks. Yeah, you know cooking, cleaning, taking care of yourself. Stuff like that so."
P164,789.67,790.7,1.03,"Sure, it's OK."
P170,791.02,793.31,2.29,OK OK household chores.
P076,794.78,795.21,0.43,No.
P170,796.54,797.59,1.05,Fair enough.
P164,796.69,797.21,0.52,Yeah.
T001,798.53,799.52,0.99,So that's one.
P170,799.01,803.95,4.94,"Uhm, how to handle your emotions or emotional intelligence."
P164,799.48,799.82,0.34,Yeah.
T001,804.31,806.88,2.57,"That's close to one of them, but not exactly."
P164,807.5,808.96,1.46,Mental health in general is a.
T001,809.39,811.88,2.49,"No, we got a little bit further away, maybe, but."
P164,811.88,812.27,0.39,Crap.
T001,813.74,817.31,3.57,"What's something that if somebody doesn't have these things, it's really, really noticeable?"
P076,820.94,821.91,0.97,Social skills.
T001,822.81,826.86,4.05,"Again, really, really close. What would be like an old fashioned name for social skills?"
P076,827.97,828.59,0.62,Manners.
T001,828.83,835.68,6.85,"Manners, manners is what we're looking for, so we've got how so tourism matters. We've got one more."
P170,835.96,837.05,1.09,I can't hear you.
P170,838.1,838.85,0.75,It's just me.
T001,838.51,839.82,1.31,You can hear me now.
P170,839.63,841.94,2.31,"OK, yeah, I can hear you now, sorry."
T001,841.59,844.86,3.27,"We've got household chores and manners, but there's one more defined."
T001,852.49,856.41,3.92,Might be something that people later on in life wish that they knew more about.
P170,858.04,858.87,0.83,Investing.
T001,859.56,860.97,1.41,"No, not investing."
P164,864.19,865.78,1.59,"Let's go save driving, but."
T001,866.75,867.86,1.11,"No, not driving."
P164,871.33,872.25,0.92,So yeah.
P174,874.33,874.96,0.63,Music.
P170,874.49,877.6,3.11,How to put yourself out there marketing self marketing.
T001,878.18,881.3,3.12,"No, it's a lot more. It's a lot more sort of personal."
T001,882.44,883.17,0.73,Close to home.
P170,887.0,888.57,1.57,Maintaining relations.
T001,889.36,890.51,1.15,Kind of close.
T001,891.91,893.6,1.69,We all have at least one.
P164,902.3,903.49,1.19,I don't have at least one.
T001,904.6,911.29,6.69,"You're older, you know when you get older, you might have certain responsibilities that you have that you didn't have before."
P170,912.62,914.19,1.57,How to manage your kids.
P164,913.81,915.25,1.44,Children yeah.
T001,915.88,919.38,3.5,"Yeah, you know what I'm I'm going to give it that it's parenting, it's parenting."
P174,917.55,918.54,0.99,My parenting skills.
P170,919.29,920.21,0.92,Parenting OK?
P164,919.43,919.9,0.47,Parenting.
T001,920.64,921.43,0.79,Connecting skills.
T001,922.38,926.87,4.49,"So you know, like a child, care skills and the like. So we had household chores."
P164,924.7,925.26,0.56,Yeah.
T001,927.68,931.05,3.37,Manners and parenting. But what's the ordering of these?
P170,931.24,935.05,3.81,Can I ask you what was the age group of the people that you were?
T001,935.24,938.47,3.23,I don't notice. I think it's best just to assume that it's a.
T001,939.05,941.62,2.57,Is somewhat represented a sample of 100 adults.
P170,942.57,943.25,0.68,Adult.
T001,943.84,944.23,0.39,Yeah.
P170,944.04,944.51,0.47,OK.
P076,945.07,947.18,2.11,I think I'd put manners last.
P164,947.2,948.65,1.45,"Yeah, I think so too."
P170,948.78,955.53,6.75,"I'd probably put parenting first if it was asked to huddles, they might be struggling with it at that time."
P164,954.9,957.93,3.03,"Yeah, it's more you more poignant for."
P076,958.37,972.08,13.71,"Yeah, I, I think we say now, would we say the household one because we all automatically thought straightaway of like taxes and financial thing they're like. Oh, we didn't learn that with math. We didn't fuel. I feel like that's often said."
P164,959.24,960.69,1.45,Wider selection of people.
P170,967.41,967.89,0.48,This is.
P164,969.49,970.07,0.58,Yes.
P170,973.18,974.35,1.17,So could it be?
P174,973.35,974.6,1.25,I always had a.
P174,975.44,976.0,0.56,Go ahead.
P170,976.49,977.46,0.97,"Yeah, go ahead."
P174,978.16,991.79,13.63,"I would have said the young adults would have chosen a household chores 1st and middle aged parents would have chosen parenting and then old people would have chosen manners because kids don't have any manners system, two days or whatever."
P076,991.42,992.05,0.63,Pretty great.
P170,992.4,998.45,6.05,"I don't think kids would ever be bothered with minors, even younger dolls, so possibly older age."
P174,995.41,995.78,0.37,Yeah.
P174,996.66,997.33,0.67,And they wouldn't.
P170,999.47,1008.24,8.77,"Selector it was a diverse, actually diverse group with an equal amount of like equal amount of representation from everyone."
P170,1009.61,1013.4,3.79,"Then maybe it's household, then parenting, then manners."
P076,1013.64,1014.83,1.19,"Yeah, I'd agree with that."
P174,1015.86,1016.65,0.79,"Sounds good, yeah?"
P164,1016.11,1016.64,0.53,Yeah.
T001,1018.08,1021.51,3.43,Case some household parenting and manners.
P170,1018.36,1019.24,0.88,So we have.
P170,1021.88,1022.37,0.49,Yeah.
T001,1023.66,1030.67,7.01,"It's actually parenting matters in household, so you can give yourself half a pat on the back for that one, but it's not quite. It's not quite right."
P170,1028.64,1029.84,1.2,After OK.
T001,1031.33,1036.82,5.49,"But two out of four, two to four. It's actually a good score, and all this stuff that we say thank you for playing."
P170,1031.45,1031.98,0.53,Number.
T001,1037.88,1038.55,0.67,I hope you enjoyed.
P170,1039.53,1040.6,1.07,"Yep, this one."
P164,1040.96,1042.29,1.33,"Thanks Sir, it's good for."
P076,1042.64,1043.14,0.5,Thank you.
