speaker,start,end,duration,content
T002,564.97,571.0,6.03,"I guess it makes sense in this. Yeah, violin was you were straight out with silent Mary, so I guess it's just off the shopping."
P035,567.45,568.46,1.01,Yahoo news.
P043,570.28,571.11,0.83,Is that it?
T002,572.42,578.71,6.29,"Uhm, yeah, that's like I'm only gonna ask you for like the top for you in any case so."
T002,579.62,583.99,4.37,"Yeah, and you guys want to rank them just in the order you said them. So is violin, cello and drums."
P058,584.34,584.77,0.43,Yeah.
P043,585.04,585.43,0.39,Yep.
P035,585.87,586.14,0.27,Yeah.
T002,587.53,588.14,0.61,Correct?
T002,589.52,593.73,4.21,"Well, that was super quick. OK yeah, so violent was first Unshadowed and Jones."
T002,594.42,596.71,2.29,"I feel it's kind of a weird selection, I mean."
T002,598.3,599.63,1.33,Filing in California.
P043,598.77,600.64,1.87,That means that we get a bonus.
T002,602.47,604.29,1.82,"Yeah, like I said, it's me."
P074,602.75,603.53,0.78,Surprise.
P058,602.99,605.44,2.45,We're on a winning streak. What's the next question?
T002,605.44,608.12,2.68,"Second, OK ready."
P043,606.01,606.62,0.61,Yeah.
T002,609.3,620.35,11.05,"A name, a public place where you're likely to catch a cold or flu bug. I'm just going to point out that this was asked before the whole before the whole project situation."
P074,616.23,617.3,1.07,Anywhere nowadays.
P043,618.34,619.31,0.97,Shop magic.
P043,620.9,622.77,1.87,Wait is it pre or?
T002,620.97,621.56,0.59,"Uh, what?"
P035,622.19,622.8,0.61,Bus.
T002,623.23,625.24,2.01,Pre pre code this is awesome.
P043,625.83,626.2,0.37,The.
T002,626.34,627.8,1.46,So what what do you guys say?
P074,628.5,630.43,1.93,I recommend skills or college or somewhere like that.
P043,630.43,631.14,0.71,Hospital
T002,630.83,633.34,2.51,"Yes, schools on their hospitals on there as well."
T002,634.42,636.17,1.75,"Right, I'm fired as one more."
P035,634.82,636.36,1.54,And boss.
P058,636.5,646.49,9.99,People always say like I'm gonna say something about like don't go into the seaside or don't go into the the water after a meal or the beach. So would you get a cold in that way?
T002,639.04,639.99,0.95,Not us.
T002,647.22,650.42,3.2,"Uh, that's all there. I feel like that's more about stomach crumbs."
P043,647.58,652.4,4.82,"yo, but it's where's the most likely place? They get one."
P035,648.0,649.11,1.11,"Yeah, after rain."
P058,651.11,651.67,0.56,Me.
P074,652.67,653.64,0.97,Bathrooms maybe?
P058,652.92,655.44,2.52,Like playgrounds like a kids playground? No.
T002,655.54,662.91,7.37,"No, it feels up feelers out there though. I guess that's kinda so. We got school hospital. There's one more, UM."
P035,666.04,666.71,0.67,Concert
P074,668.73,670.33,1.6,Would be like public bathrooms or something.
P035,668.8,669.41,0.61,night club
T002,670.96,673.4,2.44,"No, it's not on there, but true I see."
T002,674.25,674.67,0.42,Chris
P074,676.19,676.92,0.73,And.
P043,677.79,682.98,5.19,"OK, so we've got what they hospitals they."
T002,682.51,683.47,0.96,I'm still.
P074,684.08,684.73,0.65,Bills.
P043,684.27,686.28,2.01,Skills and.
P043,687.6,690.83,3.23,Supermarket shopping centers uh.
T002,690.25,695.22,4.97,"I feel like these are very COVID answers. Like no, you can't go to supermarket. You're gonna catch a cold."
P043,695.58,697.46,1.88,A household.
P058,697.72,698.88,1.16,Public transport
P043,699.55,700.81,1.26,Public transport
T002,699.74,703.91,4.17,"Public transport, is it OK if you're gonna you're warming also please come."
P043,702.92,708.5,5.58,"a train, a bus, a plane, a plane yet."
P074,703.99,705.48,1.49,Train the plan.
T002,705.98,712.91,6.93,"Plane, plane, airplane was it I would have said both like yeah airplane yeah."
P035,709.62,710.02,0.4,Me.
P035,711.0,712.33,1.33,I would have said the boss fight.
T002,713.61,714.85,1.24,"It's weird, so both."
P043,714.04,717.31,3.27,"No, they did three that we were looking for."
T002,717.65,726.72,9.07,"Yeah, so you thought you got old fears and now you just have to rank them in the order of most popular. So we had hospital school airplanes so we have."
P043,723.2,723.99,0.79,Anne.
P058,727.16,729.77,2.61,But a school hospital airplane no.
P043,727.23,728.02,0.79,"Well, I."
T002,730.42,731.27,0.85,Do a hospital.
P043,730.5,733.53,3.03,Would an airplane not be the most likely?
P074,734.24,737.01,2.77,I feel like you're in jail in the hospital more you'd be on a plane.
T002,734.62,735.17,0.55,Uh.
P043,737.03,741.51,4.48,"Oh well, a hospital. Yeah but then a plane and then maybe a school."
P058,737.28,737.75,0.47,Yeah.
T002,739.0,747.5,8.5,"Yeah, so don't forget that these aren't like these aren't like the most correct on Thursday, just most like popular book people said for those."
P035,749.5,751.33,1.83,I'd say school 1st.
T002,752.23,752.78,0.55,Yeah.
P074,752.28,758.03,5.75,"Yeah, I think it's a skill first as well. 'cause like you know when you go back in September and everyone always sick like us every coming together."
T002,758.35,761.89,3.54,"Yeah, I guess a lot of people like either go to school. How?"
P035,759.3,759.83,0.53,And then.
P043,759.69,763.36,3.67,"But that didn't happen. Oh this is pre COVID, isn't it?"
T002,763.29,763.79,0.5,Yeah.
P074,763.74,764.16,0.42,Yeah.
P043,764.47,769.36,4.89,"Oh well, then yeah, it's 100% skill because it's all hugs and kisses."
T002,767.31,770.8,3.49,"OK, yes kill number 10 God."
P074,769.96,770.44,0.48,Yep.
T002,772.27,784.29,12.02,"I remember beat getting like headlights, warnings and stuff in primary filter. Ever thought here or everyone just had like headlights all the time. You got like a letter like someone in your class has this?"
P035,775.32,775.75,0.43,Pause.
P074,775.85,776.48,0.63,Oh
P043,777.57,778.08,0.51,I.
P035,782.14,784.37,2.23,"Yeah, and you're like who was it?"
P035,786.1,788.54,2.44,"Yeah, 'cause I went to an all girls school as well so it's all sexy."
P058,789.45,792.5,3.05,I want to mix primary school and I can just remember cooties.
P074,792.96,793.69,0.73,Yep.
P035,793.3,795.33,2.03,"No, I didn't know that."
T002,793.98,794.61,0.63,Yeah.
P043,796.22,800.86,4.64,"Yeah, I really. I know your name is not Ali, but that's."
P058,802.61,804.37,1.76,"Well, how dare you?"
P043,805.28,806.5,1.22,"Sorry, Allie."
P043,807.66,809.69,2.03,I know that's your real name.
P058,809.71,810.48,0.77,Yeah.
P035,813.61,814.76,1.15,"So yeah, I think."
P074,813.66,815.41,1.75,So we all go first.
P035,815.7,818.39,2.69,"School first, maybe, then hospital, then pain."
T002,815.77,817.34,1.57,"Yeah, I feel like that."
P043,815.8,816.29,0.49,Yeah.
P074,819.99,820.4,0.41,Yeah.
T002,821.73,823.16,1.43,Number two and then.
P043,822.45,827.28,4.83,I'll go wait whatever. 'cause I'm kinda lost in the fence.
P058,826.21,829.68,3.47,"Yeah, same. I'll go with the with the main consensus."
T002,827.51,828.9,1.39,"Yeah, it's really hard to."
P043,829.88,830.48,0.6,Yeah.
T002,831.19,832.9,1.71,School hospital
P043,831.63,833.96,2.33,The Siali we're on the same level.
P058,834.9,836.74,1.84,"Great minds, great minds."
T002,839.24,846.89,7.65,"alright. Good hustle airplane is actually the right order, so Congrats you ordered your other wedding stream."
P043,845.54,849.05,3.51,"Well, thank you, Naomi and Aurora."
T002,851.19,857.07,5.88,Seller order there. I feel like playing is kind of a weird one that I wouldn't think on like.
P035,856.28,857.26,0.98,Better not ball.
T002,857.79,868.62,10.83,"Yeah, I feel like it's something that people would think of a lot, maybe precoded, but now I just think of everything. It's like being so local like plane isn't even on my list. 'cause like, I've never gotten the plane, yeah?"
P035,866.69,867.93,1.24,I haven't been on a plane.
P043,869.59,873.25,3.66,"Yeah, but playing is the next thing on the agenda."
P074,873.69,875.34,1.65,"Yeah, I wonder."
T002,873.77,875.16,1.39,"Yeah, absolutely."
P043,874.94,877.37,2.43,To get the **** over countries.
T002,876.16,878.59,2.43,We got the moment the moment they let us out.
P074,877.14,879.27,2.13,"No 100%, this seems like that."
T002,880.65,893.34,12.69,I'm so jealous of I I've got a few friends who were studying in Trinity from Trinidad and they've gone back now and I'm seeing all their Instagram stories. It's just like this. You know. Tropical Island life so.
P043,894.05,905.22,11.17,"I'm sure one of my friends wait, sorry. Have you got time to hear this? Because this is the most ridiculous story. So basically one of my best friends."
T002,895.04,895.58,0.54,Jealous.
T002,899.26,899.91,0.65,Oh yeah.
T002,901.5,901.73,0.23,OK.
P043,906.11,918.85,12.74,Gotten touched by a girl who is an only fans. Just I don't know if he's like that. Well basically she only lives like we all went to school together the girl that's on only fans.
P074,912.73,913.22,0.49,Yeah.
T002,913.65,914.28,0.63,Yeah.
P043,919.52,921.41,1.89,Your one was going to get a **** ***.
P043,922.48,951.65,29.17,"In Turkey, so my friend decided to kill his her concerned person like they're not friends, but decided to go with her concerned person to meet up with her friend and traveled around Europe in like this hippie van, like your own went and got her **** ***. Came back and you know she's doing whatever stills on only fans but she's living in Teneriffe now."
T002,931.29,932.22,0.93,Oh my God.
P074,941.53,942.49,0.96,Post op.
P043,952.95,959.68,6.73,Not a bother on her. Got a job there and living her best life so.
P074,955.88,956.75,0.87,Living the life.
T002,957.79,958.18,0.39,Up
P035,957.79,958.41,0.62,Play.
P074,958.88,960.09,1.21,Living her best life.
T002,959.1,960.57,1.47,I feel so unfair.
P043,960.63,964.98,4.35,So I'm looking at my friend do this and I'm like where the **** are you?
P074,961.29,961.56,0.27,Key.
P035,965.82,966.67,0.85,Come home.
P043,966.96,973.63,6.67,Why did you leave me come back? You drive in Ireland I need you right now.
T002,975.45,977.34,1.89,"Oh, just pacing."
P035,976.99,977.63,0.64,No no.
P043,977.02,983.12,6.1,"But seriously, like the whole thing about **** **** being loud, I just can't get over it."
P074,983.11,984.56,1.45,"Essential, essential."
T002,983.75,988.44,4.69,I feel like a lot of people are just finally for the road. Just finding places to.
P043,987.93,996.58,8.65,"And apologies if any of yous are only found users like or people like that like I didn't think so, but you know."
P035,992.83,993.41,0.58,No.
P074,996.11,996.72,0.61,Not yet.
P043,998.09,1001.62,3.53,"Oh, I'm telling you the money, Anna it's there."
P074,1000.46,1001.87,1.41,All stops the way to go.
P043,1002.88,1004.15,1.27,"Ah, like."
P035,1004.13,1004.8,0.67,Tempting
P043,1005.05,1008.68,3.63,I'm telling you it's it's all right there for us all.
T002,1009.03,1011.1,2.07,"Yeah, if we ever need it."
P074,1009.3,1012.09,2.79,"That's it, we'll see how these exams go now."
P043,1010.13,1011.86,1.73,If we decide to.
P043,1013.41,1014.07,0.66,Yeah.
T002,1013.97,1015.75,1.78,"Right, well we we we both."
P043,1016.44,1019.45,3.01,"Yeah, sorry, I just I just hacked it."
T002,1018.43,1019.49,1.06,The next question.
T002,1020.42,1028.63,8.21,"Oh yeah Gina, could you keep your camera? Like is it balanced on something or you keep it stable as possible, yeah?"
P043,1027.25,1027.92,0.67,Mine.
P043,1028.98,1029.39,0.41,Yeah.
T002,1029.68,1032.26,2.58,OK grab but uhm.
T002,1032.94,1037.72,4.78,"Right, fourth question. Name something you do not learn in school."
P058,1040.72,1042.99,2.27,"Cheating, or did they learn that now?"
P074,1043.37,1043.92,0.55,"Well, is it?"
T002,1043.72,1044.48,0.76,What did you say?
P035,1043.85,1044.48,0.63,Taxes.
P058,1045.4,1047.76,2.36,Kind of like budgeting or accounts or.
T002,1048.14,1059.83,11.69,"I feel like budgeting and taxes chilled definitely be on there, but they're they're not. That's not on the list. No, weirdly, I feel like Pisces is the number one thing that I like that she would say. I wish someone told me that too."
P058,1049.73,1050.8,1.07,It's done now.
P058,1051.7,1052.17,0.47,Yeah.
P035,1052.61,1053.41,0.8,Donner
P074,1060.48,1065.61,5.13,"I feel like we should like learn to drive and feel like maybe even the Terry like you know, but that's probably not customary can."
P058,1064.07,1065.46,1.39,Very good yeah hungry.
T002,1066.28,1074.63,8.35,"Apple under either, but I feel like my brothers school had a driver, a driver's theory module is like yeah and forth here."
P074,1071.28,1071.95,0.67,"Oh, really."
P058,1072.14,1075.55,3.41,"Here in fourth year they do that. Don't enforce it in schools, yeah."
P074,1075.43,1076.0,0.57,My skill.
P074,1077.15,1077.82,0.67,Uhm?
P074,1080.52,1081.29,0.77,Is the high room.
P058,1081.73,1085.2,3.47,Buying like plane tickets and stuff like booking holidays.
T002,1081.9,1082.48,0.58,Yeah.
T002,1086.0,1088.73,2.73,"No, that's not on there. That's really all the brain though those."
P043,1087.73,1090.06,2.33,More mental health issues.
T002,1090.94,1092.89,1.95,"That should be on there, but it's not."
P058,1092.3,1093.14,0.84,Definitely.
P035,1093.06,1095.07,2.01,We are. We have really good ideas. They're just not.
T002,1094.83,1095.57,0.74,Yeah.
P074,1097.09,1098.69,1.6,"Different scale systems, I suppose."
T002,1097.49,1098.03,0.54,He said.
P035,1098.44,1101.79,3.35,And maybe like the birds and the bees or something. Is that online?
T002,1099.07,1099.54,0.47,Yeah.
P043,1101.2,1103.28,2.08,And any hints?
T002,1102.39,1105.26,2.87,I know I guess you do kind of have about those.
P035,1105.69,1106.36,0.67,"Yeah, I know."
T002,1105.92,1106.69,0.77,Pretty soon.
P058,1105.98,1113.27,7.29,"Makeup like I don't like aesthetics like how to look after your hand cream moisturizers, that kind of thing."
T002,1113.87,1115.18,1.31,"No, that's not on there."
P074,1113.98,1115.34,1.36,We had that instead of being.
P035,1114.07,1115.12,1.05,How to get a mortgage.
P043,1114.78,1116.25,1.47,Any handsomely.
T002,1116.81,1131.01,14.2,"Yeah, I feel like this is the I mean our our generation. We're coming up with very fund of youth answers like everyone worries about their taxes and budgeting and **** now, but try and think of something like your parents might have said to you."
T002,1131.81,1137.0,5.19,"You know, like, oh, you didn't know that? Yeah, try to think of a more general term for washing us."
P043,1132.09,1132.98,0.89,Watch nook.
P058,1133.6,1134.11,0.51,Yeah.
P035,1137.17,1137.8,0.63,Clean the house.
P043,1137.3,1138.11,0.81,I'm.
P074,1137.41,1138.03,0.62,Basement.
P058,1139.1,1141.73,2.63,Making your bed. Tidying clothes.
T002,1140.71,1146.52,5.81,"Like that like for for all like a choice? Yeah, pet stores that's on there. OK, when I was free."
P074,1141.0,1141.62,0.62,Freedom.
P035,1142.41,1143.07,0.66,Doors.
P058,1146.96,1149.65,2.69,"Cooking, but I'd say, yeah, I'd say they do that in Homer."
P043,1146.98,1147.57,0.59,*******.
P043,1148.84,1149.49,0.65,Cleaning.
T002,1148.9,1152.37,3.47,I person goes into house chores like that so.
P043,1152.32,1154.02,1.7,Cleaning up
P074,1154.47,1155.69,1.22,Raising kids or something.
T002,1156.5,1158.91,2.41,"Oh yeah, parenting stuff on there."
P043,1158.57,1159.75,1.18,yeah perrington
T002,1160.16,1164.12,3.96,Two out of three. So how's troyers parenting? There's one more.
P043,1166.33,1166.86,0.53,hint.
T002,1168.61,1175.55,6.94,It's all kind of in the in that kind of zone where your parents would have told you all you. Sure you wouldn't learn that in school like.
