speaker,start,end,duration,content
T002,387.71,397.13,9.42,"Yeah, that seems to make sense and that is the correct answer, but made cello drums. I feel like drums is a really weird one, UM."
P207,392.01,392.6,0.59,Nice.
P191,392.27,392.64,0.37,No.
P186,396.57,397.0,0.43,Yeah.
T002,397.97,411.14,13.17,"I don't know. I'd always, maybe it's just 'cause of the word orchestra. I just feel like I'd use a fancier word like percussion. I'd always safer question instead of drums I associate drums more with like a live set if I would want to see a band like."
P186,404.54,404.85,0.31,Blue
T002,412.04,414.59,2.55,Just a regular old Bond film orchestra.
P186,416.19,421.94,5.75,"yeah, definitely even with its Symphony Orchestra, you're thinking like, gosh, nearly and drums down trees."
T002,421.38,422.03,0.65,Yeah.
P207,423.82,424.29,0.47,Sure.
T002,423.94,424.51,0.57,Yeah.
T002,427.46,437.83,10.37,"I guess like in these things as well. It's not necessarily the most correct answer, but just like what people said, it doesn't have to be like logical so much as just, you know."
P186,434.02,434.29,0.27,You
T002,439.64,459.97,20.33,"OK, we're gonna do. Third question though. I'm going to point out before I ask this that it was asked before the whole coronavirus pandemic thing started. So you might want to bear that in mind when you try to think about people responded. So the question is name a public place where you're likely to catch a cold or flu bug."
P207,450.78,451.25,0.47,Right?
P191,462.99,463.56,0.57,SMH.
P186,463.0,463.59,0.59,Bus.
T002,465.15,468.27,3.12,School bus at the headers 2 right.
P191,468.93,469.31,0.38,Yeah.
P186,469.3,469.6,0.3,Yeah.
T002,469.73,479.84,10.11,"At schools, on their buses, on there. But I feel like when she's kind of religious for level. Yes, cool hospital yeah, hospitals on there right school hospital we got two out of three so more."
P207,473.46,474.78,1.32,Hospital movie.
P186,480.74,481.35,0.61,Sports.
T002,482.86,484.61,1.75,Where did mother feel?
P207,484.28,484.97,0.69,Park.
T002,485.89,492.82,6.93,Well apart God park is cut quite a code with themed answer. I feel that's the only place that has a lot of people in it at the moment.
P191,495.33,496.76,1.43,"Like a shop, no."
T002,497.45,498.6,1.15,"No, not a shot."
P191,498.97,499.23,0.26,Yeah.
P186,499.53,500.1,0.57,Airplane.
P207,499.77,500.5,0.73,Kane
T002,500.7,506.97,6.27,"Plane yeah, OK, that's OK. That's freedom down. It's cool. Hospital and airplane."
P207,502.35,502.72,0.37,yeah.
P207,507.42,507.84,0.42,Right?
T002,507.75,512.82,5.07,"Play, there's a bit of a wild card though. Or maybe I just think that 'cause I haven't been on the plane in forever."
P186,513.54,514.68,1.14,"Yeah, it's been so long."
T002,515.07,519.38,4.31,"Yeah, OK, what do you? What would you guys put number one out of those three?"
P186,521.02,521.52,0.5,Hospital
P191,521.39,525.07,3.68,I think school 'cause like I always just color codes in schools.
P186,523.17,523.48,0.31,no.
T002,525.96,540.43,14.47,"Oh yeah, I remember actually getting head lice in school a lot. Or like he got a letter and it was like come, you know that would be circulated radula parents would be like a child in your class has headlights need have? It'll be wondering who it was."
P186,526.52,527.03,0.51,That's true.
P191,537.85,538.28,0.43,No.
T002,541.36,545.93,4.57,"'cause yeah, school is definitely hotbed of infection. Unhappy with problem number one."
P186,550.24,553.25,3.01,I just say murder again like school hospital plane.
T002,554.47,559.44,4.97,"Yeah, well that is the correct word is so well done."
T002,560.87,564.48,3.61,It's just or do you call it added? Seems like the most natural way to go with.
P186,562.65,562.94,0.29,Yeah.
T002,565.36,574.89,9.53,"Yeah airplane, because it's just such a funny one. I never thought like of getting sick on an airplane. I don't think anyone ever told me if we get a cold from being on a plane."
P207,574.9,577.75,2.85,"Yes, it's 'cause like you're sitting next to people maybe."
T002,578.29,578.82,0.53,Yeah.
P186,578.51,583.7,5.19,"Unlike recycled air, I always get a cough after I've been on an airplane for like more than two hours."
T002,582.98,584.23,1.25,Oh
P186,584.31,585.38,1.07,I was getting like a sore throat.
T002,586.29,587.68,1.39,"OK, and it's not like."
T002,588.5,592.02,3.52,It's not like the cold is that like a sickness or it's not dry air or what is that?
P186,592.46,596.99,4.53,"I don't know, I just know if I'm on a plane for more than two hours I end up with sore Throat Flight 3 days."
T002,597.39,597.78,0.39,Huh?
P186,598.18,598.71,0.53,Album
T002,599.08,599.59,0.51,Interested
T002,601.34,601.92,0.58,right?
T002,603.65,608.72,5.07,"OK, let's move on. Anyway, let's go to the next question so."
T002,609.34,612.83,3.49,This is kind of a more slightly tougher when I feel.
T002,613.82,617.27,3.45,"Uhm, name something you do not learn in school."
P186,618.06,618.67,0.61,taxes
P207,619.65,620.56,0.91,I was going to say that.
T002,619.8,627.61,7.81,"Taxes. Yeah God, I I wish I'd learned taxes in school, but I think that's not. That's not on there. That's not even one of the three ounces."
P207,622.03,622.37,0.34,Yep.
P207,627.66,628.63,0.97,"Oh, really."
T002,628.37,631.6,3.23,"So I don't know who they asked, but it definitely wasn't like."
P191,629.82,630.38,0.56,Hope.
P207,630.4,630.97,0.57,Cheese
P186,630.71,631.25,0.54,move.
T002,632.22,635.23,3.01,Our age group. I feel like everyone would just say taxes.
P186,633.39,633.8,0.41,Yeah.
P186,635.98,637.61,1.63,Even had a drive.
T002,639.05,644.92,5.87,"No, that's not under. I feel like I did have a driving class since like transition year in school."
P186,644.85,645.42,0.57,Oh yeah.
T002,645.91,649.13,3.22,Not driving faster like Rd safety or something.
P186,651.17,651.61,0.44,Let's
P207,654.84,656.01,1.17,CPR maybe?
T002,656.89,658.14,1.25,CPR is no longer.
P207,657.76,658.85,1.09,Like first aid.
T002,659.51,665.95,6.44,No. Well these are all good ideas. Like if you were to start up the school it would be great if you had to drive and do CPR.
P186,670.6,671.11,0.51,laundry.
P191,671.34,673.0,1.66,I can't think of anything like.
T002,672.94,678.99,6.05,Yeah Violet resale lodging that's kind of OK. That's close to one of them.
P186,675.48,675.96,0.48,Yeah.
P186,679.24,679.75,0.51,Cleaning.
T002,680.53,684.52,3.99,OK laundry and cleaning what's like a more general term for both those.
P207,685.62,686.79,1.17,Practical skills.
P191,687.27,687.88,0.61,Boards.
T002,688.5,693.43,4.93,"Troy, yeah that's true. That's that's what it what I did the free OK."
P207,689.56,690.05,0.49,Not sure.
P186,689.94,690.29,0.35,God.
T002,694.77,696.63,1.86,But what are the three? There's two more.
P207,697.69,698.18,0.49,Sure.
T002,698.71,703.46,4.75,"You see, when I say so, really, it's really hard to think of these things. This one I think is."
P186,699.07,699.58,0.51,Down.
T002,713.2,716.96,3.76,"OK, trying to give hints so I can get this stuff makes sense."
T002,719.15,720.2,1.05,Uhm?
T002,721.77,727.08,5.31,"The other two the like how stories that feel is more practical, or the other two are kind of more social."
T002,727.71,729.02,1.31,Socially related
T002,730.56,736.97,6.41,"so. So with that, uh, God, you wouldn't learn that in school or she said she never learned that in school. What would they be talking about?"
P207,740.08,741.29,1.21,Maybe sign language.
T002,742.46,748.54,6.08,"No, that's no longer it again. Like you got some great suggestions for the curriculum sign language."
P207,743.0,743.71,0.71,But normal.
T002,750.47,751.29,0.82,Uhm?
T002,752.53,753.5,0.97,Try and say.
P186,752.56,754.01,1.45,What is social cues?
P191,753.9,754.85,0.95,Oh wait.
T002,754.72,757.27,2.55,Social cues is close to one of them.
P191,758.45,759.92,1.47,My calls were the bike no.
T002,760.85,762.16,1.31,"No, that's not on there."
T002,762.82,766.96,4.14,So I actually found right about it so someone should have told me I had to do that.
P186,768.28,770.57,2.29,I feel like I can just badly and.
P186,771.88,773.47,1.59,He said social queues was closed.
T002,773.73,774.29,0.56,Yeah.
P186,775.03,777.43,2.4,Just like how to make friends.
T002,775.22,776.09,0.87,That's coming in.
T002,778.51,780.88,2.37,"Now I had to make friends. OK, social cues."
T002,781.56,792.08,10.52,We were talking about an orchestra and the question say you were going to like a fancy event like that and you would need a certain type of social skills to like interact in that environment.
P207,792.44,793.43,0.99,Like manners?
T002,793.53,799.81,6.28,Yeah it matters. OK so two out of three. Now we got manners of house chores.
P207,794.61,795.1,0.49,Uh.
T002,801.09,805.72,4.63,I feel like we're painting a little picture of the people who answered the survey. Mothers chores.
P186,808.08,808.67,0.59,Then
P186,812.63,815.72,3.09,is the last one you said. Kind of like broad and it's more social.
T002,816.06,816.67,0.61,Yeah.
T002,818.16,822.85,4.69,"Socially related, so try and think of like responsibilities you might have in the future."
P186,824.44,825.29,0.85,Authorized children.
T002,825.97,827.29,1.32,"Yeah, parenting."
P207,828.27,829.22,0.95,Everything OK?
T002,829.3,829.91,0.61,Yeah.
P186,829.87,840.86,10.99,I have no idea.
T002,830.81,836.99,6.18,"OK, so that's the tree that we are. How strong his manners are parenting. What do you think of number one out of those?"
P191,844.3,848.7,4.4,Select parenting 'cause I know people will probably answer these questions before we get older.
T002,849.3,857.11,7.81,Yeah it does kind of feel like that like I feel like our generation would definitely just say taxes or like I don't know employment welfare.
P207,850.06,850.49,0.43,Google.
T002,859.88,868.28,8.4,"Uhm yeah, so parenting seems like a reasonable number one. And if you have kids yourself, you're probably thinking like, well, nobody told me I had to do this."
T002,869.66,875.81,6.15,"OK, so parenting and then we've got manners and house chores left, so which which would be last to be second?"
P191,886.62,890.07,3.45,"No, I feel like money should be friends like people change my mind."
T002,891.54,892.14,0.6,Yeah.
P186,892.56,893.85,1.29,It could go either way.
T002,892.94,894.69,1.75,"Hey, what do you think money is first?"
P191,895.33,899.56,4.23,Like like looking my friends like we have no manners or whatever.
T002,900.48,901.13,0.65,Yeah.
T002,902.47,905.59,3.12,"Yeah, that does feel like quite a parental thing. Someone to say to you."
T002,906.93,907.36,0.43,Well.
P207,912.77,916.21,3.44,"Yes, just go parenting manners and then chores maybe."
T002,916.83,921.26,4.43,"Yeah, OK, solid parenting. My nose has choice, yeah?"
P207,922.19,922.67,0.48,Yeah.
T002,923.54,926.81,3.27,That is the correct order congratulation.
P207,925.43,926.0,0.57,You
T002,927.78,940.95,13.17,"Uhm, well, that was actually the last question, so thank you so much for participating and really means a lot because we find it so hard to get people you know you're contributing to science, know that."
P186,940.69,942.12,1.43,"Yes, it's great."
T002,942.71,949.51,6.8,"Yeah, so thanks so much. We're just gonna read this session off with a couple things and then you'll be free to go."
P186,949.98,950.49,0.51,Perfect.
