speaker,start,end,duration,content
T002,233.53,239.54,6.01,"Alright, well I'll do it anyway. You guys ready for it? The second question really do a few of these."
P086,240.88,241.47,0.59,Yeah.
T002,242.31,242.74,0.43,Cool.
T002,244.2,248.31,4.11,"OK, name an instrument in a Symphony Orchestra."
P087,249.61,250.15,0.54,Violent.
P090,249.61,250.15,0.54,Violent.
T002,251.01,253.4,2.39,"Yeah, violins on there one out of three."
P104,252.92,253.42,0.5,Darn it.
T002,254.51,256.03,1.52,Clarinet's not on there weirdly.
T002,258.5,266.87,8.37,Hello down there yeah please flute isn't but OK. So we got violin and channels please no clue. No I can't remember.
P104,271.24,271.79,0.55,Trumpet.
T002,272.91,273.8,0.89,No trumpet.
P104,274.96,275.47,0.51,Horn
T002,276.38,276.99,0.61,No.
T002,279.09,296.58,17.49,"It's really weird 'cause there's only three, and we've already said too on their violin and cello, so there's only one left at piano wasn't on there, which is really weird. Again, I'd always put piano kind as my first guest. Double bass is not there either. He kind of funny it was all just string instruments. No, not Viola."
P090,279.3,279.77,0.47,Yeah.
P087,279.3,279.77,0.47,Yeah.
P104,284.27,284.94,0.67,doublebass
P087,284.42,284.91,0.49,Yemen
P090,284.42,284.91,0.49,Yemen
P104,292.94,293.73,0.79,Viola
P090,306.1,308.69,2.59,"I don't remember what it's called, but like the little triangle thing."
P087,306.1,308.69,2.59,"I don't remember what it's called, but like the little triangle thing."
T002,309.69,319.88,10.19,"Cook this called a triangle I think, but uh, no, that's not on there either. But yeah, I guess that's kind of moving closer to the third one I have in my head."
P090,311.14,311.74,0.6,OK.
P087,311.14,311.74,0.6,OK.
P086,319.1,321.53,2.43,Is it like a drama or something?
T002,321.38,340.31,18.93,"Yeah, drums, that's it. That was the third one. So yeah, I think kind of weird selection. I feel like there's so many but again it's not like supposed to be representative of any kind of correct answer. It's just what people said. So we had violin, cello and drums. Those are the three now. What would you put? Number one?"
P087,341.0,341.85,0.85,It's a violin.
P090,341.0,341.85,0.85,It's a violin.
P104,341.83,342.34,0.51,Online.
T002,342.81,345.39,2.58,"Yeah, I guess that makes sense. Like you said that straight away so."
T002,346.03,347.12,1.09,Find their number one.
P086,346.18,347.81,1.63,I'd like to order against them.
T002,348.38,348.87,0.49,Yeah.
P086,349.28,349.71,0.43,Yeah.
T002,349.74,352.87,3.13,"Violin cello, drums."
T002,354.65,356.25,1.6,Herbal and happy enough with that.
T002,358.97,360.39,1.42,What is the right order?
T002,361.34,363.9,2.56,So well done gets it correctly.
T002,365.03,370.2,5.17,"Super weird, well, I always think that piano is like gonna be on there somewhere, but I guess if you only have 3."
T002,371.6,375.03,3.43,Three top answers. It's going to be a very narrow selection.
P104,373.52,373.99,0.47,Is it?
P104,375.3,377.23,1.93,Is a piano in a Symphony Orchestra?
T002,378.11,379.45,1.34,I guess sometimes.
P087,379.9,382.71,2.81,I didn't know the drug dealer in a synthetic drug.
P090,379.9,382.71,2.81,I didn't know the drug dealer in a synthetic drug.
T002,380.3,380.91,0.61,Yeah.
P104,382.26,383.19,0.93,Like timpani?
P104,384.21,385.82,1.61,Like a human ear drums.
T002,384.26,384.95,0.69,Yeah.
T002,386.89,397.92,11.03,"Yeah, I always think more of like they mean specific things like I would have said timpani or something. But I associate drums more with kinda like live rock or pop music."
P104,387.55,388.03,0.48,Question.
P087,397.04,397.47,0.43,Yeah.
P090,397.04,397.47,0.43,Yeah.
T002,398.68,405.16,6.48,"But yeah, I got again. I guess this is just out of the selection of people they asked, they just said drums."
T002,405.97,406.52,0.55,Uhm?
T002,407.87,414.64,6.77,"I'm not sure about piano, but I always just associated with classical music. I guess I don't know much about what is actually in the Symphony Orchestra."
T002,415.32,419.33,4.01,"Again, weird that there is no brass, and no like woodwind instruments."
T002,422.13,424.32,2.19,Violence against two popular against.
T002,426.23,429.08,2.85,OK you guys ready for a third question.
P090,429.36,429.77,0.41,Yep.
P087,429.36,429.77,0.41,Yep.
P086,430.18,430.56,0.38,Yep.
T002,432.0,449.27,17.27,"I'm just going to ask you to bear in mind that this question was asked before the whole coronavirus pandemic thing, so bear that in mind when you're trying to guess what people said. So question is name a public place where you're likely to catch a cold or flu bug."
P090,454.79,455.24,0.45,Pull
P087,454.79,455.24,0.45,Pull
T002,454.91,460.36,5.45,"Park is not their school. Yeah, school's out there. That's what it read. What you say sorry."
T002,462.87,466.54,3.67,"No, not on there. I feel like that's quite a COVID themed answer actually."
T002,467.89,470.23,2.34,They read so many upgrades in sports arenas.
P086,470.24,471.0,0.76,Restaurant.
T002,471.93,480.01,8.08,"Restaurants all over again. I feel like that's very much of the time, so I'll say you're out there for you. That's a whole restaurant closure thing. You might notice at all."
P104,480.17,481.2,1.03,University.
P087,480.65,481.01,0.36,Club.
P090,480.65,481.01,0.36,Club.
T002,482.22,487.31,5.09,"No, that's not on there. We already said school I guess, so maybe that's only there. Cinnamon fell down there."
P090,487.9,488.55,0.65,Night clubs
P087,487.9,488.55,0.65,Night clubs
T002,489.37,490.52,1.15,Night clubs not on there.
P104,491.09,491.68,0.59,Theater.
T002,492.47,497.46,4.99,"Hospital, yeah, that's that's on there. OK, so we've got school and hospital that's two out of three. There's one more."
T002,511.53,515.04,3.51,"It is a type of public transport, so try and name."
T002,515.75,516.48,0.73,Knock birth.
P104,516.61,517.86,1.25,Underground.
T002,518.51,519.18,0.67,No.
T002,521.76,523.61,1.85,So try and think about that bigger.
T002,525.19,531.38,6.19,"Yeah, airplane, that's the that's the third one. So school, hospital and airplane."
T002,532.06,537.65,5.59,"I always think of bus more than airplane, but maybe that's like COVID brain since I haven't been on a plane and so long."
T002,538.53,539.44,0.91,Uhm?
T002,540.34,542.91,2.57,"Alright, So what do you think that would be #1?"
T002,544.25,544.75,0.5,Allotment.
T002,545.9,546.67,0.77,Yeah I got.
P086,545.96,546.43,0.47,Yeah.
T002,547.25,549.1,1.85,"Yeah, school."
T002,549.79,551.97,2.18,Other and 2nd.
P087,551.14,552.07,0.93,Planes I say.
P090,551.14,552.07,0.93,Planes I say.
T002,552.95,554.19,1.24,Play anything 2nd.
P090,554.41,554.86,0.45,Yeah.
P087,554.41,554.86,0.45,Yeah.
T002,555.83,556.4,0.57,School.
T002,557.11,560.13,3.02,Airplane and then that would leave hospital last.
T002,565.24,567.43,2.19,Anyone want to change the order? Or we could with that?
P086,571.1,572.16,1.06,My last things OK?
T002,573.25,575.06,1.81,"OK, so school number would."
T002,575.71,580.07,4.36,Airplane number 2 and then has someone someone dropped off there.
T002,581.9,583.2,1.3,Charlie dropped off.
T002,585.65,588.02,2.37,"It's not a connection thing that I've noticed, but."
P087,588.07,589.84,1.77,Maybe it's your connection.
P090,588.07,589.84,1.77,Maybe it's your connection.
T002,590.17,592.57,2.4,"Oh yeah, OK, well well we'll keep going anyway."
T002,593.66,594.6,0.94,Uhm?
T002,595.5,596.8,1.3,"Alright, so."
T002,598.05,600.81,2.76,"The answer at school was first, so you got that right."
T002,601.43,604.16,2.73,"Hey thanks, thanks for rejoining. Sorry I don't know what happened there."
P104,603.51,607.36,3.85,"Sorry my my wife, I just went for a second. Sorry it's back now."
T002,607.1,608.02,0.92,No worries.
T002,608.78,621.96,13.18,"Uh, I was just about to reveal the final order of those things, so school was number one, so that was right. But then hospital was number 2IN. Airplane was number 3 so orders slightly switched around."
T002,624.83,625.56,0.73,OK.
T002,626.94,629.13,2.19,You guys ready for a fourth question?
P086,630.3,630.73,0.43,Yeah.
T002,632.61,638.17,5.56,"This one is kind of tricky. UM, name something you do not learn in school."
P104,641.0,641.69,0.69,Accent
T002,643.12,645.87,2.75,Play taxes is that you know who's typing.
T002,647.22,659.05,11.83,"Uh, weirdly, that's not on there, and I don't know what that says about the group of people they asked, because I feel like every single one of us, like anyone our age, would say taxes but don't fall under this."
P104,659.48,660.99,1.51,how to buy a house.
T002,661.87,665.3,3.43,"No, it's not on there, but again, would love to know. Would love to learn that."
P104,666.92,668.21,1.29,But relationships?
T002,669.04,669.66,0.62,No.
T002,672.0,678.82,6.82,Cooking is kinda relationships or cooking and cooking or cleaning linked to two different ones that are on the list cooking.
T002,679.93,682.58,2.65,"Yeah, try and think of more things like cooking."
T002,683.48,684.21,0.73,Or like.
P104,685.27,686.52,1.25,Home skills
T002,687.19,690.96,3.77,"Yeah, so what's what like the general word that you use for that?"
P104,691.28,692.71,1.43,domestic something.
T002,694.45,696.96,2.51,"Yeah, that house house chores was the one."
T002,697.67,702.01,4.34,"Yeah, so that's that's one of them. One out of three."
P086,697.84,698.27,0.43,Uhm?
T002,705.62,706.99,1.37,German school.
T002,708.86,711.29,2.43,I guess we kinda do this some schools.
P086,712.86,714.05,1.19,Mike held.
T002,715.1,715.64,0.54,Health.
P086,716.13,716.88,0.75,Or fitness.
T002,716.33,717.44,1.11,That's not on there.
T002,720.16,727.84,7.68,"I guess you could kind of count PE as fitness and health, but yeah I don't know, but anyway that's not that's not there."
P086,723.24,723.97,0.73,Maybe?
T002,728.86,730.96,2.1,So we got a house chores two more.
P104,733.09,733.78,0.69,Drive in.
T002,735.39,736.48,1.09,Driving isn't there.
P087,742.78,746.01,3.23,"Maybe you like more of a general term like log skills, something about."
P090,742.78,746.01,3.23,"Maybe you like more of a general term like log skills, something about."
P087,746.68,747.17,0.49,Like
P090,746.68,747.17,0.49,Like
T002,746.95,749.46,2.51,A life skills isn't on there either.
T002,754.18,757.37,3.19,"No, but again something I wish that had been taught in school."
P104,761.25,762.06,0.81,How to get a job?
T002,763.27,764.96,1.69,"No, it's not there either."
T002,766.69,768.74,2.05,I feel like we're giving Berry kind of a.
T002,769.45,779.12,9.67,Generational answers this this question. I really feel like it's quite a generational one like it really depends on your kind of stage of life and.
P087,778.2,778.78,0.58,Move.
P090,778.2,778.78,0.58,Move.
T002,779.72,788.46,8.74,"Well, area you've grown up in, uh, we all kind of are saying things like taxes and had a Playhouse and relationships and all that stuff but say."
T002,789.63,795.72,6.09,"Maybe the people were in kind of a different age bracket like somebody would say house chores, try and think of what?"
T002,796.37,804.3,7.93,"What that kind of like, say, what your parents would would teach you or someone saying, do you know you didn't learn that in school? What would they be talking about?"
P104,807.32,809.45,2.13,DIY Alaskan House shoes
T002,809.91,810.94,1.03,"Yeah, sorry."
T002,812.43,814.51,2.08,"Manners, yeah, that's another one."
T002,815.46,823.17,7.71,"OK, so two out of three manners of house chores. Feel like we're really getting a feel for the people who answered the survey."
P104,823.95,824.58,0.63,hello.
T002,825.77,826.92,1.15,"No, not the law."
P086,829.29,830.82,1.53,Like computer skills?
T002,832.04,833.24,1.2,"No, that's not on there."
P086,834.14,834.65,0.51,OK.
T002,835.99,836.83,0.84,Uhm?
T002,838.4,839.83,1.43,Try think of like.
T002,841.39,845.32,3.93,Responsibilities that you might have that you wouldn't be trained for in school.
P104,844.96,845.87,0.91,Being a parent.
T002,846.2,848.61,2.41,"Yeah, parenting, that's the third one."
T002,849.36,861.49,12.13,"Really tough to think of those. I feel like if that was already weird question. OK so we had house chores, manners and parenting. Now what would you do? You think you drank these ones in?"
P104,863.55,864.34,0.79,Madison.
P090,863.6,864.1,0.5,Sincerely.
P087,863.6,864.1,0.5,Sincerely.
T002,865.25,865.83,0.58,"Sorry, let's."
T002,867.77,870.3,2.53,"Members first Samuel wouldn't marry you, better say."
P090,870.71,872.17,1.46,Apparently 2nd.
P087,870.71,872.17,1.46,Apparently 2nd.
T002,873.09,873.9,0.81,"OK, so."
P086,873.15,875.27,2.12,"Yeah, parenting over her skills I think."
T002,875.77,879.46,3.69,"Yeah, monitors parenting and has towards."
T002,880.56,881.5,0.94,"I'll send it out, right?"
T002,884.47,887.7,3.23,"OK, well actually parenting was first."
T002,888.78,891.45,2.67,Models with SEC and then house tours last.
T002,892.48,894.01,1.53,So almost right?
T002,896.35,899.39,3.04,"Yeah, definitely a weird one that like a Japanese pillows."
P104,898.23,899.48,1.25,I just thought manners 'cause I.
T002,901.97,903.36,1.39,Sorry about what were you gonna say?
P104,904.34,914.09,9.75,"Just like I feel like people would often say oh they don't teach you manners in school or something like that said, but in terms of the actual truth, it probably would be parenting first."
T002,914.83,915.42,0.59,Yeah.
T002,916.42,921.31,4.89,"I guess like the question they asked, name something you do not learn in school."
T002,921.95,927.7,5.75,I don't know. Maybe they were thinking of themselves and say the people who were asked might have been quite a hug. Kids or.
T002,929.95,931.46,1.51,Touch it hard to tell.
T002,932.99,933.64,0.65,OK.
T002,934.41,936.15,1.74,Guys wanna do one more question?
T002,937.58,938.32,0.74,See the last one.
P086,937.79,938.22,0.43,Yeah.
T002,939.77,940.44,0.67,OK.
T002,941.27,942.5,1.23,Another kind of talk with.
T002,943.27,945.0,1.73,Name something people cook.
T002,947.51,948.83,1.32,Something people cut.
P086,949.81,950.58,0.77,Passion.
P104,950.08,950.53,0.45,Finger.
T002,951.85,953.51,1.66,"No, not finger."
P090,953.85,954.51,0.66,Carrots.
P087,953.85,954.51,0.66,Carrots.
T002,955.4,956.13,0.73,Cards.
P087,956.58,958.44,1.86,Car carrots like the.
P090,956.58,958.44,1.86,Car carrots like the.
T002,958.06,961.53,3.47,"Carrots are carrots is closed, so thinking more."
P104,961.02,961.56,0.54,Food.
T002,962.45,965.76,3.31,"Yeah, more foods. It's actually a specific type of food."
P104,965.63,966.6,0.97,Vegetables.
P090,965.66,966.47,0.81,I get through.
P087,965.66,966.47,0.81,I get through.
P086,965.9,966.69,0.79,Vegetables.
T002,967.16,967.69,0.53,No.
P104,968.31,969.28,0.97,Not vegetables.
T002,969.68,970.79,1.11,"No, not vegetables."
T002,972.35,973.41,1.06,"No, not onions."
T002,975.5,976.03,0.53,No.
P104,975.57,976.86,1.29,Bread bread
T002,977.3,979.76,2.46,Not bread. I feel like it should be read. It smelt bread.
T002,981.54,984.36,2.82,So we said vegetables. What's not not bad she was.
P104,984.93,985.42,0.49,fruit.
T002,986.19,989.02,2.83,"No, not vegetable meat, yeah."
T002,989.76,991.54,1.78,I got super weird answer.
T002,993.04,999.08,6.04,"So they threw these insane people are, but yeah OK meet whenever three so people could meet."
P104,999.2,999.95,0.75,Grass.
T002,1001.51,1005.8,4.29,"Grass is not there, but again I feel like that makes sense. Would not on there."
P090,1002.89,1003.44,0.55,Woods
P087,1002.89,1003.44,0.55,Woods
T002,1006.96,1013.3,6.34,Paper yeah OK paper two out of three beach paper. There's one more.
P086,1013.98,1014.75,0.77,Cut hair.
T002,1015.32,1018.37,3.05,"Yeah, that's the third one. OK, that was really quick."
T002,1019.78,1021.34,1.56,I feel like meat is just such like.
T002,1022.63,1025.8,3.17,"And the red herring? Or something like that? Like, really strange."
T002,1026.86,1032.51,5.65,"Uh, so we have meet paper up her. What do you think you'd put first?"
P087,1033.26,1035.19,1.93,I see her.
P090,1033.26,1035.19,1.93,I see her.
P104,1035.55,1036.6,1.05,Say half past.
P086,1037.03,1038.54,1.51,Amy should be tired.
T002,1037.2,1037.69,0.49,Yeah.
T002,1038.88,1040.09,1.21,"Yeah, definitely."
P104,1038.88,1039.27,0.39,Yep.
P086,1039.52,1040.87,1.35,I only do saying that.
T002,1042.57,1050.35,7.78,OK so hey her first meet is lost and then that leaves paper. I'll second outside right?
P090,1050.74,1051.21,0.47,Yep.
P087,1050.74,1051.21,0.47,Yep.
T002,1051.83,1055.25,3.42,"Yeah, well, that's that's the right order, so congratulations."
T002,1056.16,1062.47,6.31,"Yesterday correctly fabulous, so I guess that's that's the last one."
T002,1063.64,1071.22,7.58,Thank you so much for participating. It really means a lot and we've been having real trouble recruiting people so really helping us out here.
P086,1072.73,1073.35,0.62,No problem.
P104,1073.7,1074.25,0.55,No worries.
T002,1075.03,1075.32,0.29,Yeah.
