speaker,start,end,duration,content
P117,902.64,906.39,3.75,"I wanna say manners first, but I learned you don't really know between the three like the canal."
P117,907.75,908.26,0.51,Yeah.
T002,908.01,910.5,2.49,"Yeah, it's hard to tell."
P135,909.78,911.37,1.59,"Yeah, I agree with manners is first."
T002,912.1,913.22,1.12,"Yeah, so modern."
P110,912.66,913.37,0.71,Or is it?
P110,914.19,917.1,2.91,Water the tree. It's manners parenting.
T002,916.78,919.45,2.67,"Chores and chores and parenting, yeah."
P117,917.65,918.45,0.8,The chores.
P110,919.97,920.51,0.54,OK.
P110,922.16,927.63,5.47,"Yeah, I'd probably say manners and then parenting and then choose the bottom."
T002,929.28,929.65,0.37,But
P117,929.54,936.54,7.0,"Yeah, I wouldn't touch or the B2 overly popular Bush. I don't know. I mean, I guess it's one of the top three syllables."
T002,934.83,935.34,0.51,yeah.
T002,939.29,940.04,0.75,Hard to guess.
T002,941.19,942.14,0.95,Technologic.
T002,943.54,949.83,6.29,"OK, so my name is number one parenting number 2 and choice #3 will go with that OK."
T002,950.9,955.91,5.01,"Uh, so it was actually parenting number one and then manners non chores."
T002,956.85,958.11,1.26,So Troy was lost.
T002,958.94,964.42,5.48,"But yeah, I guess parenting maybe would be very popular among people who already had kids, and we're like."
T002,965.17,968.14,2.97,"Hello, what did what did you learn in school and moving so we had to do this?"
T002,970.8,975.11,4.31,"OK, you wanna do one more question. I'm stopping it even last one."
T002,976.52,980.23,3.71,"So fifth question, kind of a weird one as well."
T002,980.87,982.63,1.76,Name something people cut.
P121,985.85,986.28,0.43,Air.
P117,985.96,986.63,0.67,Themselves.
T002,987.08,997.76,10.68,"Hey, I'm themselves isn't on there, so not quite that dark but uh, here is other foods. OK, there's a type of food so."
P110,992.81,993.38,0.57,Food.
P117,997.71,998.32,0.61,Vegetable.
P135,998.05,999.06,1.01,But yeah.
T002,999.24,1000.34,1.1,Not vegetables.
P110,1000.53,1001.08,0.55,Mix.
T002,1001.93,1011.11,9.18,"Meat yeah, which is such a weird yeah. I feel like meat is such a wild card answer. Imagine someone else right off the bat. What do people cut you just like meat?"
P135,1004.03,1004.72,0.69,America.
P117,1008.11,1008.57,0.46,Yeah.
P135,1011.58,1015.03,3.45,But I suppose you chopped vegetables and you cut it like I can't make sense.
T002,1011.91,1012.56,0.65,Uh.
P117,1013.89,1016.16,2.27,"Yeah, yeah, I guess."
T002,1014.57,1016.36,1.79,"Yeah, I guess."
T002,1019.46,1023.06,3.6,Her meet Alan. There is a third one.
P121,1023.38,1023.93,0.55,Paper.
T002,1024.39,1025.36,0.97,"Paper, yeah."
P135,1026.98,1032.36,5.38,"Have you really got papers so much as it cuts you, but they associate the words?"
T002,1027.75,1028.76,1.01,On fire here.
T002,1033.25,1036.54,3.29,I guess it goes both ways with paper. Never know what you're going to get.
P135,1036.61,1037.89,1.28,Did you get him?
T002,1040.64,1048.55,7.91,"OK, well why are we putting these in that we got a meet her her meet and paper?"
P121,1051.43,1053.47,2.04,I'd say paper first.
P117,1053.95,1056.31,2.36,"Probably put meat last in there, I don't know."
P121,1055.78,1056.09,0.31,Yep.
T002,1056.05,1056.77,0.72,Yeah.
T002,1057.63,1065.38,7.75,Meet so weird on paper paper first meet last which would leave her in the middle. It's #2.
P110,1066.02,1070.15,4.13,"I'd probably put her first, followed by paper and then me."
P135,1070.86,1072.68,1.82,Be inclined to agree with that gene.
T002,1070.9,1071.51,0.61,Yeah.
T002,1073.31,1078.11,4.8,"OK, so her her first and then paper and then meet lost in any case."
P117,1078.6,1079.05,0.45,Yeah.
T002,1081.25,1082.28,1.03,"OK, because of that."
P135,1083.57,1084.27,0.7,Drill.
T002,1084.0,1092.54,8.54,"Well that yeah, that's the right answer. The correct order her paper meets with a nice collection of objects."
P121,1086.95,1087.29,0.34,Thanks.
P135,1087.13,1087.79,0.66,Yeah.
P117,1088.16,1088.56,0.4,5.
T002,1095.64,1106.91,11.27,"Well, that's the last question. So well done and thank you so much for your project. Funding of this because we've really been finding it very hard to recruit people. So really means a lot and you're helping us out here. Thank you."
P117,1107.79,1108.16,0.37,Her.
P110,1108.09,1108.78,0.69,Thank you.
