speaker,start,end,duration,content
T001,435.63,436.72,1.09,Not driving.
P057,438.02,439.71,1.69,Survival skills.
T001,440.65,443.04,2.39,You're getting close. You're getting close to these things.
T001,447.19,448.48,1.29,Lillian Amelia devany
P063,450.76,452.31,1.55,Maybe politics.
P063,453.06,453.6,0.54,Or no.
T001,453.16,455.52,2.36,not politics. No. Politics isn't one of them.
T001,456.85,459.39,2.54,"Tinker, think like life skills."
T001,464.05,465.63,1.58,Things that are maybe not academic.
P047,470.53,471.22,0.69,Like
P047,472.89,480.76,7.87,"I had maybe from a different generation, and my thought was UM, like managing money, budgeting, that kind of thing."
T001,481.17,485.57,4.4,"Yeah, something close to that. Well, like what would that maybe fall under?"
P068,487.32,491.95,4.63,"Finance, like dealing with financial investments and all those."
T001,492.97,495.99,3.02,Getting a little bit colder from one of them.
T001,497.52,500.05,2.53,Sort of like if you're doing a personal like a budget.
T001,501.65,504.56,2.91,What would you be budgeting for and what sort of things do you need to do?
T001,505.41,506.72,1.31,Like think of things like come.
T001,507.82,510.02,2.2,What do you do now that you didn't have to do as a child?
P068,514.66,515.39,0.73,Savings.
T001,516.42,517.67,1.25,Not savings.
P063,516.78,518.34,1.56,"Modest, modest sponsor."
T001,519.54,521.9,2.36,"Yeah, but something like do you?"
P063,521.43,521.82,0.39,Yep.
T001,526.73,530.82,4.09,"Like if you were, you have to cook for yourself now for example, and you have to."
P057,533.02,534.07,1.05,Like homec
T001,534.63,542.76,8.13,"Yeah, kind of homec like if they do household chores or something. You know I've gotta because you've circled around that enough. I think I'm going to."
T001,543.63,548.52,4.89,"I'm going to let you know it's like household chores, like you know the basic stuff of day-to-day living. So that's one of them."
P057,550.52,551.03,0.51,OK?
P063,560.17,562.22,2.05,Managing managing money.
T001,560.19,561.03,0.84,If you got any.
T001,562.93,564.4,1.47,"No, not managing money."
P063,564.69,565.08,0.39,OK.
T001,565.49,567.94,2.45,"It is a good one, but it's not there."
P063,568.3,568.77,0.47,OK.
P057,571.06,573.14,2.08,Interior design I don't know.
P068,573.31,576.56,3.25,"How to deal with relationships and like relationships, breakdown and all?"
P057,576.18,577.34,1.16,"Oh, that's a good one."
T001,578.52,580.59,2.07,"Close, you're getting close to something there."
P057,580.52,582.67,2.15,Interpersonal relationship skills.
T001,583.2,584.54,1.34,Still getting close.
P057,584.75,585.19,0.44,OK.
T001,586.65,591.39,4.74,It's kind of close to the two answers that you still need to get both of those.
T001,594.08,598.07,3.99,I'll save it one of them when somebody doesn't have these things.
T001,599.1,600.35,1.25,It's very clear.
P057,613.61,614.72,1.11,Confidence.
T001,613.78,614.61,0.83,Some you know.
T001,615.49,615.9,0.41,Sorry.
P057,616.45,617.59,1.14,Continents.
T001,618.2,619.05,0.85,Not quite.
T001,620.07,625.35,5.28,"In fact, somebody might be somebody would have. These might be overconfident. They might be described as like rude or."
T001,626.52,628.13,1.61,Arrogant maybe sorry.
P068,626.59,627.12,0.53,Like it?
P068,628.82,632.73,3.91,Like just emotional skills like empathy and all that.
T001,632.92,636.29,3.37,"Close close, it's kind of something a bit more basic than the."
P047,636.71,637.9,1.19,"Uhm, manners."
T001,638.17,639.48,1.31,"Manners, Yep."
T001,640.52,644.33,3.81,"Uhm, some manners in general we've got household choice and manners."
T001,645.6,648.02,2.42,But what about the elusive turd answer?
P047,650.02,652.34,2.32,Maybe like hygiene?
T001,653.12,654.35,1.23,"Not hygiene, but."
T001,656.8,658.67,1.87,"Probably should be on the list, but it's not there."
T001,668.59,673.52,4.93,"Might be something that you know you need now, but might be a skill potentially in the future."
T001,684.59,689.15,4.56,So it's something that you don't learn about that you might need later on in life possibly.
T001,701.44,704.29,2.85,You know you might wish that you were taught this when it actually does happen.
P047,707.55,710.12,2.57,"Uhm, like proper sex ads."
T001,710.59,712.25,1.66,Close we're getting closer.
T001,715.95,717.67,1.72,What's maybe a part of that?
P057,718.19,718.97,0.78,Love.
T001,719.78,720.63,0.85,Not love.
P068,719.92,720.59,0.67,Incense.
T001,723.6,726.21,2.61,I'm going to say we all have at least one.
T001,732.9,734.37,1.47,Sometimes 2.
T001,743.44,744.3,0.86,Any ideas?
P068,749.82,752.03,2.21,You said it's something that we have is this.
T001,753.56,755.2,1.64,"Yeah, you probably have two."
P057,759.01,759.7,0.69,Parents.
T001,759.86,761.91,2.05,Parenting Yep.
P068,761.92,763.13,1.21,"Oh, OK."
P057,761.96,762.96,1.0,Parenting.
T001,762.62,763.33,0.71,Parenting.
P063,763.1,763.71,0.61,Ugh.
P057,763.76,764.39,0.63,Oh God.
P057,767.29,768.18,0.89,Oh gosh.
T001,768.78,771.33,2.55,"It's almost obvious when it's revealed, isn't it?"
P057,769.28,769.93,0.65,OK.
P057,771.46,771.97,0.51,Yeah.
P063,771.84,772.81,0.97,"Yeah, yeah."
T001,774.32,783.47,9.15,"So we had household chores, manners and parenting, and that's the order that you gave them to me. And so I'm gonna ask you to rank them again."
P057,785.11,786.17,1.06,As in what?
T001,786.89,790.03,3.14,What would be the most popular yeah?
P057,788.06,789.49,1.43,Most popular.
T001,791.62,794.37,2.75,Of those going down to the least popular.
P057,796.1,799.87,3.77,I feel like paintings should be lost 'cause even parents don't know what they're doing.
P047,801.03,801.58,0.55,Yeah.
P063,802.35,802.94,0.59,Yeah.
P057,803.75,804.94,1.19,"And then, like."
P068,806.32,808.33,2.01,I'd say manners should be the first one.
P047,809.06,809.89,0.83,I agree.
P057,809.93,810.66,0.73,Yeah.
P063,811.8,812.22,0.42,Yeah.
P057,812.7,813.55,0.85,And then.
P047,816.16,818.81,2.65,I said choice being the middle one I think.
P057,821.56,823.75,2.19,Yeah 'cause I yeah.
P068,821.66,822.31,0.65,Reflex.
P068,825.46,830.85,5.39,"I feel like maybe you could push parenting a bit higher. According to me, I don't know what what. Does anybody else think?"
T001,833.27,834.9,1.63,I suppose it depends on how old you are.
P057,837.06,846.11,9.05,"Yeah, and like where you're from because I remember from school that I I learned manners and household chores. But parenting never."
P057,846.83,847.31,0.48,So.
T001,849.35,850.54,1.19,"Lillian, what he think?"
P063,853.14,854.41,1.27,Me Lillian.
T001,854.77,855.11,0.34,Yep.
P063,855.51,859.9,4.39,"Ah yes, probably yes. Parenting is important. Even if we didn't find it."
P063,861.32,862.63,1.31,So maybe not last.
P063,866.18,868.83,2.65,But that's cool. We didn't learn about charge.
P063,870.25,870.76,0.51,Mask.
P063,872.84,874.83,1.99,Minors to some degree years.
P057,876.82,885.36,8.54,I feel like he could put in madness first because I think talking to each other you learn some like manners in a way. And then maybe.
P063,884.4,884.88,0.48,Yeah.
P057,885.94,890.26,4.32,I don't know. There are some schools that have the pairing thing kind of side of things.
P057,891.79,893.72,1.93,"As a quote as well, I don't know."
P057,894.57,895.12,0.55,You know?
P063,898.49,901.64,3.15,Probably manners and parenting condensers.
P057,902.56,906.49,3.93,"OK, well I agree with that. Yeah yeah yeah."
P063,903.27,905.35,2.08,"Yeah yeah, yeah."
P047,904.72,906.26,1.54,"Yeah yeah, let's go with that."
P063,906.57,907.18,0.61,Seems right.
T001,907.45,911.24,3.79,"So are we all in agreement that it's manners, parenting and then chores?"
P047,911.87,912.27,0.4,Yes.
T001,913.81,918.31,4.5,"Well, unfortunately it's it's parenting first matters and then chores. And I."
P047,918.32,919.11,0.79,I Wan.
T001,919.16,924.83,5.67,"I suppose it depends on the age group of people asked. Some of them might have been parents and going, oh, I wish I knew that, but."
T001,926.16,927.27,1.11,Unfortunately not it.
T001,927.86,931.91,4.05,"We do have chores last though, so that's something we've got. One more question though."
T001,932.71,936.63,3.92,And hopefully you can get this from then. It's you know two for five.
T001,938.0,940.13,2.13,Name something that people cut.
T001,942.21,943.59,1.38,It's a bit of a vague question.
T001,944.46,946.15,1.69,What are some things that people cut?
P068,946.92,947.72,0.8,Vegetables.
P063,947.51,948.25,0.74,Paper.
T001,949.07,952.54,3.47,Paper is one of them. Vegetables is close to 1.
P063,953.62,954.81,1.19,Got their hands.
P057,953.68,954.52,0.84,Produce.
T001,955.56,957.86,2.3,"Not their hand, no other did you say something?"
P057,958.46,961.32,2.86,Does it produce like like fruits or veg?
T001,961.49,963.23,1.74,Close still getting close.
P057,961.96,962.84,0.88,We either.
P047,969.48,970.57,1.09,And treats.
T001,971.44,974.21,2.77,"Not trees, it's another good one, but it's not on the list."
P047,974.58,975.49,0.91,Oh grass.
T001,976.22,978.25,2.03,"Another good one, but also not on the list."
T001,979.46,981.76,2.3,"All very good, but unfortunately not the top tree."
T001,982.99,984.26,1.27,"Amelia, have you got any?"
P068,986.78,987.22,0.44,No.
T001,988.09,992.58,4.49,"So we've got papers one, and we're pretty close with vegetables or projects, but we're not."
T001,993.15,994.16,1.01,Not actually on it.
P047,995.57,995.86,0.29,At.
T001,996.71,999.8,3.09,"Bread, but keep focusing around food."
P068,999.89,1000.36,0.47,Meet.
T001,1000.66,1001.77,1.11,Miss Yep.
T001,1003.03,1004.4,1.37,She got paper and meat.
T001,1007.39,1008.48,1.09,But it's something else.
T001,1009.53,1011.84,2.31,That you would cuss and you know.
T001,1012.76,1016.27,3.51,Maybe not something that you haven't gotten cut for awhile in these times.
P057,1016.73,1017.3,0.57,Hey.
T001,1017.69,1018.26,0.57,Pair.
T001,1019.22,1019.87,0.65,Yep.
T001,1021.51,1025.58,4.07,Haircuts I should probably say that this one was also done pre pandemic but.
P057,1023.78,1024.06,0.28,Hey.
P063,1026.73,1027.18,0.45,Yeah.
T001,1029.51,1031.86,2.35,So we're going to ask you to rank them once again.
P063,1037.39,1039.45,2.06,Share probably the most.
T001,1040.28,1044.42,4.14,"Here, probably the most certainly before before all this happened."
P063,1043.92,1046.95,3.03,"OK, yeah, you mean how often we do it."
T001,1047.42,1052.87,5.45,"Well, but if I say to you name something that people cut, what would be the most popular?"
P057,1054.98,1055.39,0.41,Hey.
P047,1056.05,1057.7,1.65,"Yeah, I would agree here, yeah."
P063,1057.07,1058.3,1.23,"Yeah, yeah."
T001,1059.12,1060.3,1.18,You're going to her first.
P047,1060.71,1061.12,0.41,Miller
T001,1061.35,1064.77,3.42,"And what about me? Some paper, what are we gonna do with that?"
P063,1069.4,1071.42,2.02,Meet and then play.
P057,1071.06,1071.99,0.93,Then paper.
P047,1072.9,1074.05,1.15,"yeah, I agree."
P057,1074.41,1080.9,6.49,"'cause you eat the meat so you cut the meat to eat it, whereas paper you can kind of just tear it."
P057,1081.95,1082.54,0.59,And just.
P057,1083.63,1085.66,2.03,"Yeah, well, scratch away."
T001,1083.91,1084.97,1.06,"Amelia, what do you think of that?"
P068,1086.09,1090.72,4.63,And I was kind of more inclined to paper and then me.
P068,1092.1,1097.52,5.42,"But yeah, I do guess what Ileana is trying to say. Yeah I like yeah."
T001,1098.99,1103.62,4.63,So are we all happy with the ranking there? Her first beat 2nd and paper turd?
P047,1104.9,1105.27,0.37,Yes.
T001,1106.58,1106.93,0.35,OK.
T001,1108.34,1110.29,1.95,I'm sorry to say again that it's.
T001,1111.54,1119.64,8.1,"Yeah, her hair is number one, but that's the policy of those. But unfortunately paper and be sure the other way was Amelia was was right on this one."
P047,1114.38,1115.35,0.97,You
T001,1121.38,1128.58,7.2,"Plus, thanks for playing guys, you got one out of five, and that's not a bad score. Love you sure? Yeah, not that it matters, but."
T001,1129.3,1129.95,0.65,Thanks for playing.
P047,1131.68,1132.35,0.67,thank you.
P063,1133.62,1133.98,0.36,Kim.
P057,1134.05,1134.66,0.61,It's fun.
