speaker,start,end,duration,content
T002,197.1,200.63,3.53,"Yeah, and monsters first. Anyone and then."
P127,197.87,198.31,0.44,Yeah.
T002,202.54,203.86,1.32,What comes second?
P141,202.93,208.78,5.85,So is it something we should agree on and tell you or is it like we throw and all?
T002,208.15,216.1,7.95,"You throw things out, and if anyone disagrees with the order, just say and you argue your case, whatever. So come to some sort of consensus."
P141,211.11,211.68,0.57,OK.
P127,212.78,213.36,0.58,OK.
P141,214.45,215.08,0.63,OK.
P141,216.13,222.44,6.31,"So so busy it's first, but I would go with car on my side after because it's more broad than cops."
P141,223.39,225.95,2.56,But logic sometimes is.
T002,223.4,223.93,0.53,Yeah.
P154,223.94,224.27,0.33,It.
P147,224.17,224.68,0.51,I agree.
T002,228.2,230.21,2.01,"Yeah, it's hard to kind of."
P141,230.07,230.45,0.38,The.
T002,230.9,234.13,3.23,"Get inside these people. Said monsters, cars, cops."
P141,234.23,237.65,3.42,"Yeah, it's kind of like the way I would go. I don't know if the other ones."
T002,236.88,239.67,2.79,"Yeah, I guess that's the order you guys thought of them in."
P127,239.55,240.04,0.49,Yeah.
P154,239.99,240.66,0.67,Her.
P147,241.2,241.61,0.41,Sam
P127,241.21,242.78,1.57,"Yeah, I guess I kinda."
P154,241.27,242.38,1.11,We've been in the same order.
P141,243.05,243.37,0.32,Then
T002,243.61,245.96,2.35,"Yeah, anyone wanna switch those render you good?"
P141,247.8,249.03,1.23,I'm good on my site.
P154,249.36,250.27,0.91,"Yeah, it's good."
T002,250.69,251.38,0.69,OK.
P127,250.75,251.56,0.81,Yes good yeah.
T002,252.47,258.45,5.98,"Well, I can reveal that that is the correct order. So yeah amongst reasons first, then cards and costs."
P141,255.51,256.22,0.71,Who?
P127,256.05,256.39,0.34,Yeah.
T002,259.54,263.65,4.11,"I guess a lot of people watch kind of horror films, so sci-fi things."
P154,260.18,260.5,0.32,Awesome.
T002,265.62,268.35,2.73,"Alright guys, ready for another question. We're going to do a few of these."
P141,268.64,269.2,0.56,Yep.
P127,269.07,269.91,0.84,"Yeah yeah, yeah."
P154,269.28,269.77,0.49,Test.
P147,269.4,269.65,0.25,Yeah.
T002,270.9,271.43,0.53,Alright.
T002,272.06,274.66,2.6,Name an instrument in a Symphony Orchestra.
P141,275.72,276.49,0.77,Violin.
P147,276.04,276.52,0.48,Trump.
P127,276.86,277.47,0.61,Violin.
P154,278.14,278.54,0.4,Yeah.
T002,278.27,281.08,2.81,What violin trumpet I did?
P147,281.62,282.08,0.46,Yep.
T002,281.82,287.61,5.79,"A pilot on the left, so that's what our tree trumpet weirdly is not on there, but I always think of a trumpet."
P141,287.6,290.69,3.09,"Well, I mean you have more than three instruments in the stuff so."
P154,288.69,288.97,0.28,****.
T002,290.26,291.34,1.08,"Yeah, piano."
P154,291.8,292.51,0.71,Piano yeah.
P127,291.87,292.46,0.59,"Yeah, I know."
T002,293.83,295.82,1.99,"Sorry, sorry, but uh."
T002,296.73,304.84,8.11,"A piano is not on there either. Fluid is not there. No weirdly, it's not on there, so we only got file in one of the three. What do you say?"
P127,297.38,298.04,0.66,Float.
P127,299.01,299.58,0.57,Float.
P154,302.37,302.92,0.55,Really.
P147,304.14,304.62,0.48,Hello.
P147,305.54,305.99,0.45,Cello
T002,306.59,311.16,4.57,"Charlie, yeah, Charlie is on there. Two out of three violin cello, one more."
P154,306.74,307.03,0.29,Yeah.
P127,311.3,312.82,1.52,Uhm?
T002,312.88,322.05,9.17,No piano trumpet. What have we said already? I don't know it. Just keep going drugs yeah yeah Jones is the third one God that was really great. OK happiness.
P127,315.31,315.9,0.59,Drums
P127,317.01,318.1,1.09,drums yeah.
P154,320.2,320.53,0.33,Hey.
T002,322.7,334.14,11.44,"Right, so we have violin, cello and drums. Goodwill, weird selection, dispose of two string instruments. I don't know. Uh, what would you order these in there or something comes top?"
P141,333.33,335.4,2.07,I actually would keep the order on my sides.
T002,336.47,337.64,1.17,"Violin cello, drums."
P141,336.5,337.06,0.56,But
P154,336.73,336.98,0.25,Yeah.
P147,337.93,338.69,0.76,I got drunk.
P127,338.7,339.57,0.87,"Yeah, yeah."
P141,339.64,339.97,0.33,but
T002,340.98,342.04,1.06,"Sorry, what you say James."
P147,343.03,344.54,1.51,Drums of a shadow I think.
T002,345.51,348.49,2.98,"OK, what do you? What do you guys think about that?"
P141,346.88,347.22,0.34,like.
P141,348.92,350.91,1.99,So why do you think dreams of Ichiro?
P147,352.25,357.09,4.84,"I feel like shadow is not common instrument to think of, whereas problems if you just kind of guessing, you kind of say."
P154,357.58,364.03,6.45,"Yeah, it's drums and widen or like 2. Most common cello is like I don't think so yeah. So I think yeah."
P141,357.6,358.25,0.65,Yeah.
P127,361.43,362.28,0.85,There must come.
P141,365.15,373.04,7.89,"That the way I was thinking is white shadow came. It's because I suspect a lot of people know strings, so they would say very Northshore alternatively."
P141,374.91,384.12,9.21,"But but actually drums, you may be writing it. So yeah, yeah, let's I mean, OK. I agree with James, and I would switch my order."
P154,374.91,376.26,1.35,"Yeah, that's also a point."
T002,374.96,375.49,0.53,Me.
T002,384.64,387.04,2.4,"OK, so violin drums China."
P141,384.8,385.19,0.39,So.
P141,387.32,387.77,0.45,Yeah.
P127,387.41,387.73,0.32,Yep.
P154,387.69,388.06,0.37,If.
T002,389.0,392.59,3.59,"I can actually reveal that it was violin, cello, drugs, or log."
P147,392.95,393.74,0.79,"Uh, sorry."
P127,393.19,394.1,0.91,Oh gosh.
T002,393.81,394.29,0.48,But
P154,395.18,395.81,0.63,Music.
T002,395.88,397.13,1.25,you would send me leave some.
T002,398.13,399.44,1.31,It's a tough world out there.
P154,398.18,399.74,1.56,"So Thomas was thinking, right?"
T002,402.56,411.63,9.07,"Yeah, I feel like that's a weird one altogether. Like it's not such a broad representation of the Symphony Orchestra, but I guess it doesn't have to be. It's just what people said."
P154,410.84,411.81,0.97,I think people will.
P141,411.09,411.79,0.7,The way it is.
P141,412.7,414.68,1.98,"Yeah look, it's good now go."
P154,412.82,413.32,0.5,Sorry.
P154,414.13,421.76,7.63,"No, I was just saying people were like maybe string strings and then they were like what else is there? Oh drums and I think that's what."
P127,414.54,414.98,0.44,Yeah.
P141,420.42,420.91,0.49,Man.
P127,420.78,421.26,0.48,Drugs.
T002,423.22,423.6,0.38,Yeah.
P154,423.7,424.41,0.71,Daughter was.
P141,425.18,426.59,1.41,It's kind of like.
P141,427.67,433.72,6.05,"Well, so I should make the distinction I've been if people have knows the difference between Symphony Philharmonic Orchestra."
T002,434.82,435.46,0.64,I don't.
P141,435.41,437.38,1.97,But I'm not convinced about the rest.
P154,435.8,436.3,0.5,Beautiful.
P141,439.23,439.52,0.29,Yeah.
T002,441.57,445.03,3.46,"Alright, uh, are you guys ready for a third question?"
P141,445.24,445.94,0.7,Yes.
P127,445.48,446.63,1.15,"Yeah, ready."
T002,447.46,458.08,10.62,"OK, so I'm just going to point out before you start guessing that this question was asked before the whole pandemic situation, so maybe bear that in mind when you're trying to think and stuff."
T002,459.05,463.84,4.79,The question is name a public place where you're likely to catch a cold or flu bug.
P141,465.19,465.78,0.59,My head.
P147,467.39,468.62,1.23,"A gig, a concert."
T002,469.54,474.45,4.91,"The concert is not there. I feel like that's a very COVID themed answer. For now, let's go to concerts anyway."
P154,470.49,470.85,0.36,Off
P154,474.96,475.55,0.59,office.
P141,475.05,475.83,0.78,You said but?
T002,476.3,476.63,0.33,Well.
P127,476.55,477.22,0.67,Hospital
P141,477.51,479.57,2.06,Yeah yeah yeah I would say.
T002,477.6,479.51,1.91,Hospital hospitals on there yeah.
P127,479.26,480.37,1.11,yeah no.
P154,480.0,480.26,0.26,So.
P147,480.61,481.8,1.19,A club nightclub.
P141,481.03,481.72,0.69,Cooler.
T002,483.24,486.13,2.89,"There's so many people I heard club in school, did I?"
P141,486.69,487.74,1.05,"Yeah, I said school."
T002,488.3,492.67,4.37,"OK, well schools on their club isn't. So hospitals, schools. There's a little more."
P141,489.0,489.29,0.29,And.
P154,493.29,493.9,0.61,Office.
T002,494.67,499.6,4.93,"Office is now there again, right? I feel like that's such a kind of sign of the times there."
P154,498.35,498.81,0.46,Boo.
T002,501.64,505.74,4.1,"Oh yeah, moving into the right category. OK, it's it's a type of transportation."
P141,502.52,503.93,1.41,His name
P147,506.05,506.61,0.56,Train.
P141,506.19,506.82,0.63,Bess.
P127,506.56,506.87,0.31,The.
T002,507.63,508.9,1.27,"Not a train, not a bus."
P154,510.59,511.12,0.53,Flights.
T002,511.86,513.03,1.17,"Plane, yeah."
P154,512.82,513.27,0.45,Planes
P141,512.82,513.22,0.4,Man.
T002,514.39,516.76,2.37,"Yeah, the weird one I."
P154,515.35,517.18,1.83,"OK, that's interesting."
T002,517.39,525.44,8.05,"Yeah, I wouldn't think of that off the top of my head, but maybe that's just COVID brain since I've been stuck in the same country for two years that we've been on a plane at all."
T002,526.1,533.73,7.63,"Right, so we had a hospital, school and airplane there. The three choices, what we're doing what?"
P141,532.99,537.9,4.91,"I think played is the last one. I don't see plane being the first one, so."
T002,538.2,540.31,2.11,"Yeah, OK, so plain period."
P147,539.03,539.32,0.29,But
P141,540.98,541.81,0.83,After it.
P147,541.05,541.78,0.73,I think Wall Street.
T002,543.23,543.64,0.41,Huh?
P147,544.3,548.36,4.06,"I think hospital first if we came up with the first so far, that's not good strategy."
P141,546.89,547.3,0.41,Then
T002,548.16,548.63,0.47,Yeah.
T002,550.0,554.05,4.05,"Hospital hospital affairs plane loss, which leaves school 2nd."
P141,550.07,550.64,0.57,yeah.
P127,552.46,552.79,0.33,Oh
P141,554.6,555.19,0.59,Yeah.
P154,554.94,555.25,0.31,Yep.
P127,554.98,555.67,0.69,Yep.
T002,556.84,557.61,0.77,"Outside, right?"
P141,556.88,559.31,2.43,I'm kind of I don't.
P154,559.45,559.74,0.29,If.
P141,560.78,569.87,9.09,"Like I'm kind of thinking schools might be first because if you have a lot of parents who have been asked the question, they will definitely think schools first."
T002,568.09,568.98,0.89,Yeah.
P141,570.54,571.61,1.07,So.
P141,573.19,578.9,5.71,"On my side, I would put schools first in hospital seconds, personally, but uh."
P154,580.32,583.33,3.01,"Already heard the answer though, so I can't argue."
T002,588.22,589.03,0.81,"Wait, what?"
P154,588.51,589.04,0.53,So.
P154,589.68,593.69,4.01,"Like I already heard you saying that's right, like the order we said initially."
T002,594.33,599.77,5.44,"No, no. I meant the aisle like I asked you, do you mean from the last question?"
P154,594.42,594.8,0.38,So.
P154,600.16,602.63,2.47,"No this question, so I think it's the."
T002,601.59,612.36,10.77,"No, I bet I'm when you when you get all three answers, then that's right and then I'll say I'll, I'll tell you when you when you've reached all three options and then and then afterwards I asked you to order them."
P154,605.95,607.08,1.13,"Ah OK, alright."
P141,606.51,606.92,0.41,No.
P127,606.93,607.57,0.64,Out here.
P154,609.51,610.08,0.57,Order
P154,613.16,614.11,0.95,"OK, perfect."
P127,613.23,613.9,0.67,OK.
P154,614.72,615.78,1.06,Through hospital.
P154,618.22,621.79,3.57,"School, Hospital and Wales flights planes."
T002,621.2,621.99,0.79,Airplane.
P147,621.28,621.73,0.45,9.
P141,621.44,629.38,7.94,"The so James is saying, like hospitals, schools, plane. And what about schools, hospitals, plane?"
P127,621.99,623.0,1.01,"Plane, yeah."
P141,630.23,637.32,7.09,"But I'm open to change my mind if I have some arguments, even though like The thing is not logic in the 1st place or might over seeking this stuff."
P147,637.59,641.88,4.29,I get the like. It's a good idea about the parents would say schools. I feel like that's gonna.
T002,637.85,638.28,0.43,Yeah.
P141,639.94,640.37,0.43,Yeah.
P141,641.11,641.5,0.39,Yeah.
T002,641.48,641.95,0.47,Yeah.
P154,642.82,643.33,0.51,Yep.
T002,642.88,645.03,2.15,"OK, so we're putting school 1st."
P127,645.69,646.16,0.47,Gang
P147,646.35,647.08,0.73,I'm good with that.
T002,647.58,647.98,0.4,Yeah.
T002,649.0,650.59,1.59,School hospital airplane.
P127,650.62,651.91,1.29,"I will plant the last one, yeah?"
P141,651.57,651.92,0.35,The.
T002,652.29,652.64,0.35,Yeah.
T002,653.4,655.23,1.83,"That is correct, correct order."
P141,654.67,655.13,0.46,Yo.
P127,655.32,656.41,1.09,Not perfect.
T002,656.67,657.16,0.49,Yeah.
P141,657.16,659.28,2.12,Sometimes overthinking is a good idea.
T002,659.83,673.65,13.82,"Yeah sometimes sometime. But yeah I feel like that's right about this school thing. Everyone side. They're kind of being in school, knows someone at school, has a child in school. I guess it's a big part of people's lives, so they probably just go to straight thoughts."
T002,674.87,678.22,3.35,"Uhm, OK, you guys ready for a fourth question?"
P141,678.67,679.06,0.39,Yep.
T002,680.22,681.76,1.54,That's some kind of a tough one.
T002,682.46,686.09,3.63,A name something you do not learn in school.
P154,687.28,689.09,1.81,A lot of things.
P147,687.98,688.47,0.49,Axis.
T002,689.23,697.97,8.74,"Taxes the taxes on there, but I feel like it really should be just finished doing my taxes last month after US taxes and Irish taxes."
P147,698.56,699.67,1.11,It's difficult.
P154,699.29,700.14,0.85,Honesty.
T002,700.87,703.28,2.41,"Policy, that's a, that's a."
T002,705.04,711.13,6.09,"Maybe it should be on there, but it, but it isn't. Maybe some people do learn honesty and still who knows?"
P154,711.75,715.38,3.63,"Honesty is the best policy yet. Here's some. I had a subject, I think."
P147,714.21,714.98,0.77,Let me love.
P141,715.21,721.34,6.13,But is that topics in terms of like? Is it focused on topics or is it more general like?
T002,720.64,726.44,5.8,"It's not focused on anything, it just says name something you did not learn in school. So that's what people were asked."
P141,723.65,724.22,0.57,OK.
P147,725.25,725.94,0.69,I got love.
T002,727.18,727.78,0.6,What you said?
P147,728.38,728.87,0.49,Love.
T002,729.44,740.67,11.23,"Love, uh, that's not. That's not on the list either, but you know, like we're thinking about the right things. This is very noble. Love honesty. Oh, cooking is getting close to one of them."
P141,736.37,737.48,1.11,Cooking maybe?
P147,741.35,741.88,0.53,Cleaning.
T002,742.94,747.27,4.33,"That's related, so cooking cleaning. What's that both of those things kind of put under."
P141,745.95,746.28,0.33,Huh?
P147,746.64,748.3,1.66,"How's work, how's skills?"
P154,747.64,748.39,0.75,Oscars.
T002,747.87,750.85,2.98,"Yeah, house chores. That's one of them. But I did 3."
P141,748.06,749.55,1.49,"Well, yeah."
P127,749.68,750.12,0.44,After
P141,754.07,754.84,0.77,Uh.
T002,756.01,756.94,0.93,"OK, two more."
P141,759.14,762.06,2.92,So you are saying love is close to something in this camp?
T002,761.67,764.56,2.89,"No, no, no. At the cooking was close to something."
P127,763.75,764.4,0.65,Costco.
P141,764.24,765.16,0.92,"OK, OK."
T002,766.01,767.64,1.63,I feel like love is just a nice idea.
P141,769.38,770.5,1.12,Driving maybe.
T002,771.3,778.53,7.23,"No, that's not on there. I actually did have a I think in my school they did after a weird driving driving theory course."
P141,772.01,772.25,0.24,No.
P141,778.84,780.71,1.87,Actually now you see it in mine too.
P141,783.02,783.82,0.8,And.
P141,785.67,789.82,4.15,"Interviews, maybe something like that is kind of drab, not."
T002,788.01,788.65,0.64,No.
P127,789.15,789.55,0.4,No.
T002,790.06,791.03,0.97,No auntie.
P141,792.91,794.33,1.42,2nd.
P154,793.84,794.63,0.79,Disabled.
P147,795.94,797.87,1.93,Swimming made in this one uhm.
P147,799.6,801.57,1.97,"Like some sports, different sports maybe?"
T002,802.3,804.55,2.25,A small on the list.
T002,805.88,809.09,3.21,"So try it. Try and take us. Oh sorry Michael, what do you say?"
P127,805.96,807.03,1.07,To be confident.
P127,809.66,811.39,1.73,They will be more confident.
T002,812.29,827.9,15.61,"No, but that would be a nice thing. God, if we had love, honesty, confidence, all these things turn up the great population but try and think of something that maybe your parents would have said to you when you were younger. Like oh sure you wouldn't learn that in school or you didn't learn this in school."
P127,814.54,814.89,0.35,OK.
P127,817.87,818.32,0.45,OK.
P141,828.38,832.1,3.72,"One question though, is it like this service will be done in the US?"
T002,832.71,834.04,1.33,"Yeah, I think it's the US."
P141,833.33,835.65,2.32,"Yeah, OK, thank US culture."
P141,838.6,842.17,3.57,'cause then you can say shooting. But I'm pretty sure that means that that's correct.
P154,841.42,842.07,0.65,Changed
P141,844.09,845.73,1.64,I said yeah.
P154,844.73,845.22,0.49,really.
T002,848.9,849.99,1.09,And thank you for reading.
P127,849.03,850.33,1.3,Financial security.
T002,850.77,852.23,1.46,"No, but I wish."
P127,852.89,853.19,0.3,OK.
T002,852.89,857.82,4.93,"Uhm, think of what we already said as well. So how's chores. So this is the kind of people."
T002,859.6,860.17,0.57,I don't know.
P154,859.78,860.63,0.85,Manners.
P141,860.3,861.55,1.25,Being parents maybe.
T002,860.92,866.82,5.9,"Manners manners Lucas yes, that's that's one of them. Two at a tree. So we got manners and house chores."
P127,862.89,863.6,0.71,Manners.
P127,865.92,866.65,0.73,Erfe
P154,866.38,866.65,0.27,Yeah.
P154,867.57,872.11,4.54,That's what I've heard from my parents telling me that they teach you manners.
T002,868.46,868.69,0.23,With.
T002,870.48,871.95,1.47,"Yeah, yeah exactly."
T002,873.02,879.37,6.35,I feel like this is a bit this question totally depends like on the stage in life and generation where you are maybe like.
T002,880.33,882.22,1.89,I know it's just a different kind of.
T002,883.25,884.92,1.67,Zone of people that they asked.
P127,885.7,886.34,0.64,others.
P154,885.96,886.21,0.25,Yeah.
P147,888.2,888.87,0.67,Last one.
T002,889.65,890.1,0.45,Yeah.
T002,891.47,903.65,12.18,"Try and think of maybe a responsibility you might have in the future or responsibility you have. Yeah, yeah. Apparently that's the third. OK, so we had house chores, manners, and parenting."
P141,896.08,898.31,2.23,"Parenting I would say something, yeah."
P147,899.17,899.68,0.51,Normal.
P154,900.12,900.91,0.79,No perfect.
P127,900.57,901.04,0.47,Ah.
P141,904.48,911.69,7.21,"Which is weird because I remember they had some baby stuff they need to, but maybe it's just a stereotype. I see in movies."
T002,912.71,913.4,0.69,Yeah.
T002,914.04,917.22,3.18,"I don't think we didn't have anything like that, definitely."
P147,919.12,920.14,1.02,Let's see the most.
T002,919.2,922.27,3.07,"OK, well we did. Do you think you'd put these things in?"
P127,921.76,922.97,1.21,Uh.
P147,924.71,926.16,1.45,I think mine is most likely.
P141,926.32,928.0,1.68,"Yeah, they visit."
P127,926.97,928.4,1.43,"Yeah the first one, yeah?"
T002,929.09,931.32,2.23,"Yeah, running feels like a hot topic."
P154,930.53,932.77,2.24,Then maybe the house chores.
P127,932.9,933.65,0.75,Of course.
T002,934.4,935.28,0.88,"Yeah, has."
P141,934.56,943.88,9.32,"But I would go with parents on my side because I'm pretty sure the number of time of people say, oh, listen to your parents. You're gonna see that later or something like that."
P147,945.26,947.26,2.0,That's not the same as learning parents. You know what I mean?
P147,948.1,948.47,0.37,Like it's.
P141,948.1,951.07,2.97,"I would put manners, parent and housework on my side."
P147,951.82,953.2,1.38,I do a house about parenting.
P141,954.65,955.3,0.65,OK.
P147,955.64,956.14,0.5,I think.
P147,956.83,957.44,0.61,I think this is.
P154,957.34,957.65,0.31,Him.
T002,957.49,958.39,0.9,Do you wanna vote?
P147,958.78,964.09,5.31,"Only parents say parents like I don't know who this survey was, but I feel like I'm there."
P154,958.92,959.58,0.66,How's your son?
P141,962.88,968.05,5.17,"Yeah, fair enough, yeah OK, let's go for parenting or beetle houseworks"
T002,969.04,977.61,8.57,"OK, so my manners first. Anyway, housework and then parenting with some dispute. Anyone wanna change that or?"
P141,969.56,969.99,0.43,yeah.
P141,972.82,973.27,0.45,Yeah.
P127,975.24,975.61,0.37,Yeah.
P141,978.3,980.26,1.96,"No, no I said. I mean on my side I see K."
P154,978.61,979.02,0.41,It could.
P154,980.28,984.85,4.57,"Yeah, I think it could be like the housework could be the first one because I feel."
P154,986.3,994.61,8.31,Two out of the three choices are but selfish to the parents. If they want them to do something. So maybe I don't know. I'm just thinking it could be one.
P141,996.36,998.86,2.5,Sorry I didn't get what other were you proposing.
P154,996.57,997.08,0.51,But
P147,997.03,997.91,0.88,Quite powerful.
P127,998.67,999.98,1.31,Virginia proposed.
P154,1001.2,1016.47,15.27,"like the two options, house works and manners like these things are the responsibility of parents. But if they say to, if they ask the children to learn that in school, that's like they're thinking selfishly about themselves so."
P147,1016.01,1019.19,3.18,"Yeah, the answers will sound quite parenty answers that what you mean."
P154,1019.99,1020.48,0.49,OK.
P147,1021.1,1023.29,2.19,"So no, I agree with you. I think maybe."
P154,1024.36,1027.73,3.37,"Could be, but they can go with anyone. I'm fine."
P147,1024.95,1025.36,0.41,Thank you.
P141,1028.65,1035.86,7.21,"That sorry, I just didn't. What order are you proposing? Because I understand the explanation but I don't understand what orders that teach too."
P127,1035.79,1036.2,0.41,"Right, yeah?"
P154,1036.69,1040.2,3.51,"The house works, then the manners, and then the parenting."
P154,1040.99,1041.54,0.55,Maybe?
P141,1042.25,1049.74,7.49,"Yeah no, I really think the miners are going to come first. Even if you say that's kind of selfish in some way, I think it's more global."
P154,1049.29,1052.06,2.77,"Play, it could be like up and down, but."
P127,1051.18,1051.99,0.81,In
P141,1054.61,1061.02,6.41,"Like I, I'm pretty sure people like you said your parents told you to keep up your manners and things like that so you know."
T002,1054.86,1055.33,0.47,OK.
T002,1061.21,1072.04,10.83,"Yeah, remember the question is just name something you don't learn in school, so that's the only logic that anyone considering whether answering the question. Not like the best thing she made in school or."
P147,1072.69,1074.16,1.47,"Yeah, I think mine is number once though."
P154,1073.94,1075.51,1.57,"Man, it's OK we can go with that."
P127,1074.84,1076.15,1.31,"Manners I want, yeah."
T002,1076.31,1078.64,2.33,"Yeah, manners, housework and parenting."
P141,1078.99,1079.42,0.43,Yeah.
P154,1079.16,1079.44,0.28,Yep.
T002,1079.78,1080.17,0.39,Yeah.
P127,1079.96,1080.41,0.45,Yeah.
T002,1081.15,1085.53,4.38,"Actually, parenting was first and then manners and then housework."
P141,1083.42,1083.97,0.55,Hello.
P147,1083.87,1084.24,0.37,Oh
P154,1085.7,1086.33,0.63,OK.
T002,1086.75,1095.8,9.05,"Yeah, so interesting one, I guess. Maybe kind of new parents if they're asked, like what did you not learn in school? Is this Beijing?"
P154,1096.38,1097.21,0.83,OK.
T002,1097.32,1097.99,0.67,Maybe?
T002,1099.07,1100.06,0.99,Hard to guess though.
T002,1100.89,1103.12,2.23,OK you guys ready for one last question.
P141,1103.35,1103.8,0.45,Yep.
P127,1103.83,1104.54,0.71,Yeah we are.
T002,1105.09,1110.44,5.35,"All right, it's another bit of a weird 1A name, something people cut."
P141,1111.55,1112.09,0.54,Her.
P154,1112.62,1113.25,0.63,Air.
T002,1112.78,1113.62,0.84,Her yeah.
P154,1113.95,1114.21,0.26,With.
P147,1114.14,1114.62,0.48,Which.
P127,1115.65,1116.82,1.17,They're very fast.
P154,1117.52,1118.18,0.66,Paper.
T002,1118.82,1125.68,6.86,"Yeah, I got two out of three so fast there's one more no themselves isn't on there if it's dark."
P147,1121.79,1122.52,0.73,Themselves.
P154,1123.29,1123.73,0.44,This is.
P127,1127.31,1128.2,0.89,Uhm?
P147,1129.64,1130.1,0.46,Food.
P154,1130.61,1131.14,0.53,"No, sorry."
T002,1130.9,1135.96,5.06,"Foods do this is like, yeah, that's moving in the right direction. That's a type of food."
P154,1132.02,1132.33,0.31,Free.
P127,1135.32,1136.07,0.75,Vegetable.
P147,1136.16,1136.45,0.29,That
T002,1136.69,1137.82,1.13,No vegetables.
P141,1137.6,1138.17,0.57,Meet.
T002,1138.51,1138.94,0.43,Yes.
P127,1139.94,1140.26,0.32,Mean.
P154,1140.03,1140.38,0.35,Oh
T002,1140.26,1149.01,8.75,"So OK, so create 33 out of three her paper and meet. What do you think well or do you think these will go in?"
P147,1149.68,1150.49,0.81,Anna born.
T002,1151.56,1152.86,1.3,"Her number one, yeah."
P127,1152.23,1153.43,1.2,"Yeah, yeah."
P154,1155.98,1156.97,0.99,air permit.
T002,1156.15,1156.74,0.59,So at.
P141,1157.41,1161.28,3.87,"I actually would keep the order. Yeah, like a peppermint on my side."
T002,1157.67,1158.62,0.95,Her paper meat.
T002,1159.48,1169.39,9.91,"Yeah, I mean I feel like meat is such a wild card like imagine that's the first thing you say when someone says So what, what? What do you cut these days of meat, yeah?"
P141,1168.79,1171.08,2.29,"Meet, it's like yeah, OK, see ya."
P154,1169.69,1170.12,0.43,Music.
T002,1171.81,1172.24,0.43,Yeah.
