speaker,start,end,duration,content
T002,190.11,199.3,9.19,It's weird 'cause like these questions. You're kind of trying to think of the option that makes most sense so often like that's just not like the answer that people said. It's really strange.
P046,197.18,197.72,0.54,Yeah.
P053,198.03,198.78,0.75,Yeah.
T002,200.17,202.25,2.08,"Uhm, OK, so we got."
T002,202.89,207.11,4.22,"Cars 1st called second, which these monsters third because good with that."
P046,208.38,208.77,0.39,Yeah.
T002,208.5,209.29,0.79,I need to pay.
T002,210.76,211.57,0.81,Disagreement.
P046,212.1,213.35,1.25,"No, I'm happy with that."
P053,213.76,214.21,0.45,Yeah.
T002,214.84,215.45,0.61,OK.
T002,216.92,222.13,5.21,"Well, actually monsters is first and then cards and then coughs."
P053,223.0,223.6,0.6,Oh
T002,223.23,224.35,1.12,So you really did.
P046,225.61,226.73,1.12,Got none of them.
T002,228.15,230.16,2.01,"Yeah, OK, I guess."
T002,230.84,235.16,4.32,I guess we watched all the horror movies or something. There's a lot of monsters within the.
P003,235.1,235.57,0.47,M.
T002,236.92,241.89,4.97,"Hard to tell, but OK, so we go to the second question you guys ready."
P003,242.26,242.67,0.41,Yep.
P046,243.19,243.49,0.3,Yep.
T002,243.37,243.96,0.59,OK.
T002,244.81,247.58,2.77,Name an instrument in a Symphony Orchestra.
P046,250.19,251.02,0.83,Violin.
P053,250.62,251.37,0.75,Violin.
P046,252.04,252.51,0.47,Yeah.
T002,252.34,254.47,2.13,"OK yeah, violence there."
T002,255.07,255.52,0.45,Great.
T002,257.06,257.57,0.51,It's a.
P053,258.22,258.93,0.71,Shallow.
T002,260.03,262.96,2.93,"Yeah, tell us there as well. You had three already."
P046,266.75,269.17,2.42,"Did they use pianos? Maybe not, maybe?"
T002,269.47,274.47,5.0,"That's on the list, but I always think your piano when I think of an orchestra, so I think it's weird that it's not."
P046,272.9,273.97,1.07,"Yeah, I don't know."
P053,274.83,275.45,0.62,Yeah.
T002,275.34,278.07,2.73,"So it's not on there, but I feel like it should be."
P046,277.24,280.63,3.39,"Oh, really, like a flute, is that the one to the side?"
P053,279.34,279.85,0.51,Please.
T002,281.3,284.59,3.29,"Yeah, that's not under either, weirdly."
P003,282.83,283.3,0.47,Yeah.
P046,284.32,285.11,0.79,Oh my God.
P003,285.63,295.75,10.12,"So like like like a tree like this was Trump yeah so I mean I'm making trumpets and and and saxophones, but I bet that there wouldn't be a Symphony Orchestra and I think."
P046,289.51,290.2,0.69,Trumpets
T002,295.48,301.73,6.25,"They would, they would be. I mean, they're innocent new orchestra, but they're not all. The people didn't say it, so they're not on the list."
P003,297.93,298.42,0.49,Yeah.
P046,300.94,301.6,0.66,my God.
P003,301.52,302.17,0.65,Drones.
T002,302.97,305.97,3.0,"Yeah, drunk, that's OK."
P053,303.17,304.56,1.39,AA.
P046,305.36,306.27,0.91,No way.
T002,307.48,311.84,4.36,"Golden super quick. Uhm, so we have violent cello and drums."
T002,312.44,318.77,6.33,"I think it's so weird that they didn't have. Like nobody said any of the browse section and nobody said piano, period."
P046,318.6,319.16,0.56,Yeah.
T002,321.26,323.69,2.43,Maybe that's just like play piano and bias.
T002,326.38,329.75,3.37,"Ah alright, so now what do you think the ranking is?"
P003,330.45,331.74,1.29,Drones be lost.
P046,332.62,335.69,3.07,"Yeah, I would have thought drums. I'm shocked to hear drums."
P053,333.37,334.06,0.69,Yeah.
T002,336.21,345.12,8.91,"Yeah, it is weird. I feel like I had something it drums more with panel like positive music like a like a live band. Say I wanted to like a concert."
P046,343.31,343.9,0.59,Yeah.
P003,343.95,344.64,0.69,Yeah.
P053,343.96,344.71,0.75,Yeah.
P003,345.93,348.83,2.9,Like I I was honestly expecting you to be like Nah no.
T002,346.25,346.72,0.47,Yeah.
P046,351.29,351.63,0.34,Yeah.
T002,351.35,352.03,0.68,Yeah.
P053,352.9,355.07,2.17,I see maybe violin.
P003,352.99,354.73,1.74,I couldn't think of any other instruments.
P053,356.31,357.66,1.35,Like violence first.
T002,356.44,357.11,0.67,What do you say?
P046,356.51,357.09,0.58,Yeah.
T002,358.1,358.88,0.78,Violin.
P046,358.33,360.27,1.94,"Yeah, I think that's good violin."
T002,360.22,366.0,5.78,"Yeah, so we saw droves lost by the 1st cello cello in the middle."
P046,364.78,365.39,0.61,Sudan.
P046,366.26,366.85,0.59,Yeah.
T002,367.43,367.96,0.53,OK.
T002,368.77,371.38,2.61,"Uh, that is exactly correct."
P003,371.81,372.32,0.51,Move.
T002,374.01,376.09,2.08,"Yeah violin, cello, drums."
P046,374.06,374.53,0.47,Yes.
P046,377.03,377.35,0.32,Great.
T002,377.79,378.5,0.71,Right already.
T002,379.52,383.59,4.07,"I think I still think it's so weird that piano wasn't on there, but when we passed it."
T002,385.81,388.88,3.07,"Uhm, OK, you ready for the third question?"
P046,389.9,390.18,0.28,Yeah.
T002,390.84,403.39,12.55,"I'm just going to point out that this question was asked before the start of the coronavirus pandemic, so bear that in mind when you think about the answer's name, a public place where you're likely to catch a cold or flu bug."
P046,398.79,399.24,0.45,OK.
P003,404.08,407.01,2.93,Ha ha ha.
P046,407.33,408.2,0.87,Oh my God.
P046,409.42,410.51,1.09,Stevens green
T002,412.4,415.83,3.43,"Oh my God, I would say the other day actually, yeah."
P003,413.14,414.67,1.53,Everything that we can't do.
P053,414.44,415.19,0.75,Yeah.
P046,414.96,417.29,2.33,yeah my God.
T002,416.51,417.54,1.03,I walked through.
P003,416.91,418.13,1.22,So many options.
P046,418.41,419.22,0.81,Yeah.
T002,418.7,423.87,5.17,"Yeah, I went through Steven Green for work the other day. There was much like it was. It was a Monday."
P053,422.52,423.7,1.18,Crazy.
P046,422.71,428.66,5.95,"Oh my God, I haven't been into it at all, but the videos are like insane that you see."
T002,424.46,425.36,0.9,It was a Monday.
P053,429.18,429.73,0.55,Yeah.
P003,429.34,436.83,7.49,"I saw, yeah, so some videos that I've seen yet. Stevens Green Park I think was last weekend, but that's like one of the days. I was really harsh."
P046,437.52,438.1,0.58,Yeah.
T002,437.99,444.94,6.95,"Yeah, it's just nuts like on so many teenagers as well, like I feel bad 'cause teenagers over you have places to go anyway, but."
P003,438.62,439.19,0.57,Yeah.
P046,445.28,445.87,0.59,Yeah.
T002,445.76,448.07,2.31,"I mean, it's just so over practice."
T002,450.49,453.66,3.17,"Yeah, sadly, Stephen Green is not on the list."
T002,456.75,460.04,3.29,"So definitely if you asked, could be also hundred people in Dublin now."
P003,456.83,457.33,0.5,Hello.
P046,460.64,461.25,0.61,Yes.
P053,461.24,461.58,0.34,How?
P003,462.52,464.76,2.24,"And that I would, I would say at weddings."
T002,465.69,466.49,0.8,Wedding.
T002,467.78,473.8,6.02,Not on the list either. Try saying like pre pre pandemic times. What was it like?
P046,467.92,468.38,0.46,Baby.
P003,468.13,468.53,0.4,No.
P003,470.07,470.52,0.45,Heroes.
P046,472.69,473.26,0.57,Yeah.
P003,472.94,473.68,0.74,"Yeah, OK."
P051,473.15,474.2,1.05,Click transport.
T002,474.87,476.51,1.64,Transport transports closed.
T002,477.41,480.09,2.68,"Try get worse, like a few types of transport."
P003,478.46,479.08,0.62,It's like.
P003,479.96,480.42,0.46,Both.
T002,481.34,482.44,1.1,Buses and armor.
P046,482.36,483.15,0.79,Plane.
P003,482.64,483.19,0.55,Mum.
T002,483.73,498.62,14.89,"A plane, yeah, really. An airplane, which I I don't I. I would think of both groups, but maybe that's another coronavirus bias since they're not going any buses or well reduce capacity. But yeah, planes on there, so that's 103 airplanes."
P046,493.49,494.02,0.53,Yeah.
P046,498.08,498.58,0.5,Hey.
P046,501.13,502.73,1.6,What about like a doctor's office?
P003,501.34,501.97,0.63,Bathroom.
T002,502.98,503.98,1.0,"Hey, why did you guys?"
P003,506.01,506.82,0.81,Doctors office.
P046,506.22,507.89,1.67,"No go on. Go on, go on my."
P003,509.2,510.76,1.56,I was associated classroom.
T002,511.96,515.85,3.89,"Take classroom classrooms, clothes and you said."
P046,516.36,517.99,1.63,"Oh, I just had like a doctor's office."
T002,518.76,527.81,9.05,"They're both close separately to the remaining two things, but if you can find like more general descriptions like."
P053,525.27,525.88,0.61,Emperor.
P046,527.86,528.94,1.08,It's like a school.
P053,528.22,529.11,0.89,Like a school.
P051,528.3,529.35,1.05,Scroll.
T002,528.46,528.84,0.38,Half.
T002,529.63,531.22,1.59,"Yeah, yeah, schools there."
P046,530.57,530.98,0.41,Yeah.
P053,532.13,533.2,1.07,And then hospital.
T002,532.33,532.8,0.47,OK.
T002,534.7,537.76,3.06,"Yeah, yeah, that's the thing, OK?"
T002,539.58,547.53,7.95,"Also, the weird one is meant as only found out like a few years ago that you were supposed to worry about catching diseases in hospitals."
T002,548.51,554.28,5.77,So what should we have? We had an airplane 1st and then on the schools and hospital.
T002,554.96,555.45,0.49,OK.
T002,556.17,558.99,2.82,That why do you guys have the rank fees?
P046,556.33,556.81,0.48,And.
P046,560.29,566.24,5.95,"I would maybe put school first, 'cause kids like always got second, bring it home well."
T002,566.28,566.82,0.54,Yeah.
P051,566.48,566.93,0.45,Yeah.
P003,567.1,567.55,0.45,Yeah.
P046,567.72,572.83,5.11,"Not not to go mad on the kids, but I feel like that's something."
T002,572.38,577.08,4.7,It's true though I remember this era where everyone just got head lice.
P003,573.8,574.29,0.49,Yeah.
P046,574.29,574.67,0.38,Jack
P053,574.63,575.54,0.91,"Yeah, that's true."
T002,577.78,578.75,0.97,All the time.
P046,578.06,580.05,1.99,Oh yeah.
P003,579.32,580.01,0.69,Oh
T002,579.4,584.81,5.41,In school and you got like a letter. If you said like there is head lice in first class.
P046,585.64,589.97,4.33,Yeah yeah schools go through like waves of it's really gross.
T002,586.19,587.3,1.11,"OK, watch it."
P003,587.08,587.56,0.48,who was it?
P003,589.97,600.4,10.43,"Yeah, I mean, I think I remember when the wind selfies first became a thing and people be like hold their comments like that. They can stick to the house close to each other. It was like a fast way of spreading the headlights."
T002,590.56,591.05,0.49,Yeah.
T002,598.51,599.62,1.11,Oh my God.
P046,600.77,603.78,3.01,Oh my God. Thanks a lot.
T002,602.49,604.01,1.52,Gross had like food.
P003,604.84,607.22,2.38,You'll think twice next to your voice or vodka.
P046,607.31,607.94,0.63,Yeah.
P053,608.07,608.62,0.55,Zip.
P046,608.69,609.24,0.55,God.
T002,609.75,610.31,0.56,Yeah.
P003,612.81,614.81,2.0,Not the grocery blazer anything.
P046,616.44,620.41,3.97,"Yeah, I know probably showed me not going to anyone anyway in these times."
T002,616.45,617.42,0.97,PTSD.
P003,617.65,618.48,0.83,Another reason to.
T002,620.72,621.24,0.52,Yeah.
T002,621.95,624.56,2.61,"Well, school looks like it's definitely going first I guess."
P046,624.76,625.35,0.59,OK.
T002,627.54,630.23,2.69,"Uh, well we have a plane in hospital."
P003,628.85,629.89,1.04,Play plane.
T002,631.64,632.88,1.24,Do you think playing second?
P046,634.13,634.56,0.43,Yeah.
P003,634.41,637.25,2.84,"No, it's correct. It's very hard to set aside from cleaning hospital."
T002,637.78,638.32,0.54,Yeah.
P046,638.12,643.12,5.0,"Yeah, I feel like like when you think of a hospital you don't think about catching a disease but maybe like."
P053,638.82,639.36,0.54,Yeah.
P046,644.08,644.67,0.59,I don't know.
P046,645.56,646.91,1.35,"I mean, it's also there so."
T002,647.41,647.92,0.51,Yeah.
P003,647.97,648.42,0.45,Yeah.
T002,651.25,651.99,0.74,OK.
P053,652.33,653.75,1.42,Plane second then.
T002,655.45,657.6,2.15,So while the rest you guys think you're good with that.
P003,655.52,656.12,0.6,Say nothing.
P046,655.66,656.01,0.35,Yeah.
T002,659.17,664.5,5.33,"OK so school first airplane second, which leaves hospital third."
T002,665.85,666.26,0.41,Yeah.
P046,667.2,667.62,0.42,Yeah.
T002,668.18,668.68,0.5,OK.
P046,668.89,670.08,1.19,I think I think it's OK.
T002,670.57,679.2,8.63,"OK, well I can review, that's cool look first, but airplane hospital actually switched around. So people said hospital second."
P003,677.58,678.25,0.67,Ah.
T002,679.89,681.06,1.17,And then airplane.
P046,681.78,682.33,0.55,Soon.
T002,682.16,682.7,0.54,Uhm?
T002,683.96,692.4,8.44,"'cause yeah, I still I still think that over the hospital thing I just never knew. That was like a thing you were supposed to be afraid of until a few years ago."
P046,692.91,710.42,17.51,"Yeah, I mean I was little and I remember like before coronavirus and like you walk into hospital like they have that antibacterial like hand sanitizer there as you walk in. I was like why do I? I'm not sick I'm like why do I need to put on my mom was like no 'cause you could bring something in. I was like oh that's great. Makes a little more sense but."
T002,702.97,703.68,0.71,Yeah.
T002,708.42,709.09,0.67,Oh
T002,710.51,713.06,2.55,"yeah, they were all too well versed."
P046,711.49,712.68,1.19,I was I was really small.
T002,716.99,720.26,3.27,Alright you guys ready for a fourth question?
P046,721.05,721.42,0.37,Yeah.
T002,721.96,722.61,0.65,OK.
T002,723.5,726.26,2.76,Name something you do not learn in school.
P051,728.27,728.98,0.71,Access.
T002,730.14,743.52,13.38,"I wouldn't said taxes, but it's not there, but everyone says factory. I think it should be, but it's not. It's not that it's not the most popular answer is. Yeah, I'd be doing my taxes like the past I would, I guess, always April this tax month."
P046,733.41,734.19,0.78,Really.
P046,736.54,738.69,2.15,That's the first thing that came to my head as well.
P053,739.43,740.06,0.63,Yeah.
P003,739.96,740.63,0.67,Ah.
P003,744.86,745.65,0.79,Politics.
T002,747.49,752.66,5.17,"No, my little brother isn't leaving certain. He's doing a politics class, so debunked."
P003,751.71,752.09,0.38,OK.
P053,752.18,752.83,0.65,The way.
P046,754.12,758.34,4.22,"Yeah, they are changing it now. They do have special things now."
P003,755.28,756.51,1.23,Maybe not in my time then.
T002,757.1,757.65,0.55,Yeah.
P003,759.83,760.56,0.73,Uhm?
P051,761.28,761.93,0.65,Driving.
P046,762.76,763.42,0.66,Oh yeah.
T002,763.14,767.36,4.22,"Driving Thunder either weirdly, but I never. I wish I'd learned to drive."
P053,766.52,767.23,0.71,The good one.
P003,766.97,770.76,3.79,"'cause it was Americans, they were. They were like 16 most similar to drive there."
P046,771.13,771.74,0.61,Yeah.
T002,771.24,771.83,0.59,Yeah.
P003,772.23,773.03,0.8,In school.
P046,772.5,776.19,3.69,"But I don't think it's true school, yeah?"
T002,772.57,775.32,2.75,I guess maybe they wouldn't think about it for school.
P046,777.3,778.18,0.88,"My God, if it's not."
P003,777.43,778.2,0.77,That's a hard one.
P046,778.77,782.78,4.01,This is hard if it's not taxes. I'm not driving like what the hell else?
T002,780.31,780.88,0.57,Yeah.
P046,784.3,784.98,0.68,Cooking.
T002,785.98,789.91,3.93,Oh cooking clothes cooking slow. Trying to think of a more general.
P003,790.17,791.09,0.92,Homec
T002,791.9,800.07,8.17,Hi not home exercise. Yeah high speed. It was actually house tours. That's that's the word that they said. So how's charges on there?
P053,792.07,793.33,1.26,Housekeeping.
P003,797.31,798.68,1.37,I was charged so OK.
P046,797.47,798.17,0.7,OK.
P046,801.49,802.16,0.67,Oh my God.
P003,802.21,802.82,0.61,Oh
T002,803.67,804.83,1.16,It is a hard one though.
P003,804.14,804.62,0.48,what else?
P046,809.42,812.72,3.3,"I suppose, like the laundry and stuff that included in house chores."
T002,812.48,814.0,1.52,"Yeah, yeah."
P046,813.46,813.95,0.49,OK.
T002,815.39,822.58,7.19,"I was trying to think of things that like you know when people say to you, oh God, she never knew that in school, like with your parents say that she what would they be talking about."
P003,822.86,824.73,1.87,"My great, great like raising a family."
T002,825.3,827.08,1.78,"Yeah, that's in their parenting."
P003,827.63,828.04,0.41,Ha.
T002,828.1,831.89,3.79,"OK, that's two out of three that has stores right, so there's one more."
P046,828.14,828.55,0.41,Oh
P046,830.72,831.45,0.73,my God.
P003,833.08,833.75,0.67,Ah.
T002,835.55,843.97,8.42,"This is a weird question 'cause I feel like if you asked anyone of us, maybe it's like a generational thing or something. But we're all straight away like taxes like."
P046,843.14,845.15,2.01,"Yeah yeah, yeah."
P053,843.41,843.97,0.56,Danielle
P003,844.9,845.89,0.99,The dreaded word
T002,846.28,850.58,4.3,We're all just like terrified of things like jobs and finance and like I know.
P046,846.5,847.11,0.61,Yes.
P046,849.82,850.41,0.59,Miller
P046,851.06,853.24,2.18,especially in America. They make it so much harder.
T002,853.73,854.32,0.59,Yeah.
P003,854.0,854.62,0.62,yeah.
P053,854.45,855.08,0.63,yeah.
P003,855.29,856.79,1.5,Definitely talks to be honest.
P046,857.37,857.82,0.45,Yeah.
T002,857.69,858.06,0.37,Yeah.
T002,859.1,867.85,8.75,"But yeah, maybe it was like a different kind of age demographic that we're all at the time or something 'cause your house toys and your parenting."
P046,864.17,864.79,0.62,Film.
P003,867.17,870.62,3.45,Easter is and family raising family.
T002,870.49,871.38,0.89,"Apparently, yeah."
P046,871.47,872.16,0.69,I got.
P003,871.9,875.43,3.53,Is it like along same lines or is it like totally different?
T002,875.98,876.55,0.57,Ah.
T002,877.34,881.81,4.47,It's kind of kind of related to both and I guess like.
T002,883.42,888.59,5.17,"Yeah, I gotta think of someone telling you like a what like trying to teach you something as a child."
P046,890.49,891.5,1.01,Riding a bike.
P046,893.22,893.6,0.38,Down.
T002,896.42,898.93,2.51,I'm actually weird that I don't know how to ride a bike.
P046,900.66,901.25,0.59,Really.
T002,900.88,902.34,1.46,Same for free.
P003,904.52,905.13,0.61,Anne.
P046,908.24,911.82,3.58,I'm looking around my room for clues. I'm like I have no idea.
P003,910.33,910.75,0.42,Yeah.
P053,910.85,911.45,0.6,Yeah.
T002,911.18,911.61,0.43,Uh.
P046,913.07,914.68,1.61,"Programming, but probably not."
T002,915.04,920.98,5.94,"No, that's not there, but I wish somebody told me programming and still before I did engineering."
P003,920.33,923.66,3.33,"I think they aren't teaching in schools, their programming and so."
T002,922.51,923.21,0.7,Oh
P046,924.18,930.39,6.21,"Yeah, my my sister had the option to do computer science and she's only like in second year. I'm like Oh my God."
T002,924.27,925.12,0.85,lucky.
T002,930.66,932.59,1.93,What that's great?
P046,931.58,932.16,0.58,Yeah.
P053,931.83,932.2,0.37,So.
P046,932.98,938.49,5.51,"I know she didn't do it, but she had the option. The option was there."
T002,933.34,933.67,0.33,So.
P003,935.65,936.88,1.23,This is making a mistake.
T002,937.75,938.12,0.37,God.
T002,938.9,940.92,2.02,"Yeah, good times. We often anyway."
P046,941.15,942.37,1.22,"Yeah, Oh my God."
T002,942.16,951.37,9.21,"Uhm, I guessed right thing. In that same vein of like your parents like say, oh like trying to teach you something or talk down to bed or."
T002,951.96,955.83,3.87,"Uhm, oh, you didn't learn this in school or I'm gonna teach you this."
P046,957.66,958.99,1.33,Construction stuff.
P046,959.94,961.63,1.69,How to set up an IKEA table?
T002,962.15,962.89,0.74,No.
P003,963.32,964.18,0.86,I think would work.
P046,965.77,966.28,0.51,Oh yeah.
P003,966.77,967.55,0.78,Uh.
T002,967.19,975.26,8.07,"If you think of someone teach it, teaching their kids something, what's what's a lot of the a big part of what you teach your kids when they're very young?"
P003,974.76,977.97,3.21,It's B being polite and upbringing man.
T002,977.56,980.14,2.58,"Yeah, yeah, manage that, yeah?"
P046,978.92,979.5,0.58,Manor.
P003,979.02,979.59,0.57,Honors.
P053,979.57,980.48,0.91,Ah.
P046,980.96,982.1,1.14,Oh my God.
T002,982.26,983.31,1.05,Yeah it is.
P053,982.63,983.74,1.11,That's why we run.
T002,984.58,986.69,2.11,It's I think it's a really weird question.
P046,985.09,987.68,2.59,I would have thought that was involved in parenting as well.
P053,987.91,988.61,0.7,Yeah.
T002,988.36,998.19,9.83,"Yeah, I guess it's not. It's. It's like the cops cars thing it just it doesn't really make sense like they kind of overlap, but I guess it's just what came to people's mind."
P003,988.61,989.92,1.31,Oh yeah.
P046,989.98,990.66,0.68,It's weird.
P046,993.12,993.83,0.71,Yeah.
T002,999.08,1010.51,11.43,"Uhm so OK, well I can't remember what we had first to get a house chores first did we are then paired doing and manners so those are the three and now you have to order them."
P046,1005.23,1005.82,0.59,Oh yeah.
T002,1011.66,1014.54,2.88,So I would be the most most popular.
P046,1019.54,1023.28,3.74,"I kinda wanna put miners first. I know it took us forever to get, but I feel like."
T002,1022.71,1023.08,0.37,Yeah.
P046,1023.84,1029.64,5.8,"Now that it's like they're like, yeah, like that is like the kind of thing I guess they didn't, you know, but they didn't teach it out in school."
P003,1028.2,1028.76,0.56,Yeah.
T002,1030.96,1031.57,0.61,OK.
P046,1031.32,1033.37,2.05,I don't know. I'm honestly at a loss.
T002,1034.05,1036.63,2.58,"Yeah, it doesn't really feel like there's a gap."
P003,1034.75,1038.58,3.83,"But then, but then like the parenting account is like fools over everything, doesn't it?"
P046,1038.6,1039.91,1.31,"Yeah, yeah."
P053,1039.56,1040.25,0.69,Yeah.
T002,1039.62,1040.25,0.63,Yeah.
P003,1041.42,1042.71,1.29,I kind of like that like.
P003,1043.35,1047.62,4.27,"Now think of parenting and then you guys kind of go well. They teach you manners, limited your house chores."
P046,1046.58,1046.95,0.37,Yeah.
P046,1051.59,1052.16,0.57,My God.
P003,1051.77,1052.68,0.91,I could tell you wrong.
T002,1052.43,1055.48,3.05,"OK, area in the media. What do you guys think?"
P053,1056.59,1057.98,1.39,I already don't know.
T002,1056.85,1058.6,1.75,Parenting or manners first.
P051,1061.73,1064.38,2.65,"Probably parenting chores done, moneys."
T002,1065.22,1065.91,0.69,OK.
T002,1068.04,1070.05,2.01,"Yeah, OK so."
P003,1069.83,1071.88,2.05,Is that the order we originally guest in?
T002,1072.52,1073.49,0.97,Uhm?
P046,1073.86,1075.71,1.85,I think we got chores first.
T002,1074.22,1076.43,2.21,I feel like he gets house chores first.
P053,1075.99,1076.64,0.65,Villa.
T002,1079.81,1083.72,3.91,"So what should we settle on for the person so Paris, parenting or models?"
P046,1085.5,1088.47,2.97,"I'm happy to go with Amelia's order, I think."
P003,1088.31,1089.66,1.35,"Yeah, I think we yeah it's good."
P053,1088.89,1089.94,1.05,"Parenting, yeah?"
T002,1091.27,1093.97,2.7,So parenting and what was what's next then?
P053,1095.01,1097.44,2.43,House tours was it and then matters.
T002,1098.86,1099.51,0.65,OK.
T002,1102.78,1107.08,4.3,"Right parenting has choice amendments, yeah?"
P046,1107.3,1107.73,0.43,Yeah.
T002,1108.21,1108.62,0.41,OK.
T002,1109.69,1114.78,5.09,"Well, parenting was first, but manners was second and had sort of luxury lost."
P003,1115.37,1116.02,0.65,Ah.
P053,1116.83,1117.57,0.74,We're close.
T002,1118.21,1118.88,0.67,Based on.
P046,1118.56,1119.36,0.8,We are close.
T002,1119.84,1120.23,0.39,Yeah.
T002,1121.87,1123.1,1.23,Yeah I got some.
T002,1123.79,1126.66,2.87,"It must, it must have been a slightly like older."
T002,1127.27,1135.02,7.75,"Snapshot of the population who, like probably were already parents, and we're thinking of things that like nobody taught them in school."
P046,1130.01,1130.45,0.44,Yeah.
P046,1135.45,1135.9,0.45,Yeah.
P046,1136.67,1144.11,7.44,I just imagine like a passive aggressive mother or something more like her little child and she gets asked questions like manners. He's like looking at it like.
T002,1144.38,1144.86,0.48,This is.
P003,1144.43,1145.42,0.99,Not all his skill.
P046,1145.7,1147.42,1.72,"Yeah, then did you honors?"
T002,1148.81,1149.37,0.56,Yeah.
T002,1150.48,1157.49,7.01,"My God terrifying concept. I do not know how to do anything to retire 10, let's say right."
P046,1151.66,1151.9,0.24,Yeah.
P003,1153.62,1154.01,0.39,Yeah.
P046,1154.61,1154.94,0.33,Yes.
P046,1157.24,1157.97,0.73,Years away.
P053,1158.11,1158.79,0.68,Yeah.
T002,1160.14,1178.64,18.5,"Well, that's the last question actually. So uhm, yeah, we're finished. We're pretty much almost finished up with this session. So thank you so much for participating and means a lot as a as we said, it would seem really hard to find people for whatever reason. So yeah, thank you very much."
P053,1163.11,1163.52,0.41,Ah.
P046,1179.16,1179.45,0.29,OK.
P053,1179.87,1180.47,0.6,Thank you.
P003,1180.91,1181.52,0.61,Thank you.
P046,1181.01,1182.06,1.05,Thanks to you.
