speaker,start,end,duration,content
P181,354.12,355.15,1.03,The triangle.
T002,354.12,354.89,0.77,No no.
T002,356.29,359.99,3.7,Triangle is kind of moving in the right direction. It's getting close.
P122,360.04,360.77,0.73,"oh, really."
P181,360.73,361.44,0.71,Uhm?
T002,361.11,363.71,2.6,"Yeah, think of a more general."
T002,364.42,368.29,3.87,"Term for like a triangle, blunts the is a type of."
P122,367.26,369.28,2.02,Out percussion is it percussion?
T002,369.14,371.66,2.52,"OK, what another another word for percussion."
P122,374.07,374.75,0.68,Drums
T002,375.1,386.24,11.14,"Drums yeah yeah yeah. I guess you have to remember. It's not necessarily like oh, the most correct answer. It's just so people felt so people said drums."
P175,376.01,377.45,1.44,Wrong one.
P122,376.2,377.13,0.93,really OK.
P181,376.49,376.96,0.47,What?
P148,386.25,387.14,0.89,"Alright, yeah."
T002,388.28,395.51,7.23,"OK, so violin, cello, and drums, uh, what do you think is number one out of those?"
P181,397.61,397.92,0.31,And.
P175,398.12,400.52,2.4,"Yeah, I mean 'cause it's most obvious."
T002,398.55,399.18,0.63,Yeah.
P181,400.63,401.24,0.61,Yeah.
T002,400.74,412.17,11.43,"Yeah, I feel like everyone thinks about it and you guys said it first. So dumb so violin solid number one and then we have cello and drums to."
P181,403.16,403.66,0.5,Yeah.
P181,413.8,414.42,0.62,I'm.
P122,422.07,426.83,4.76,"Don't really think drums in an orchestra. Maybe drums is third, maybe cello is in the middle."
P181,425.54,426.1,0.56,Yeah.
T002,426.31,433.02,6.71,"Yeah yeah, I always pictured. Rooms is more part of a like a rocker pop kinda liveset banana."
T002,433.71,441.15,7.44,"I don't know. Maybe it's just the words, but OK, so violent that makes sense by then number one cello, number 2 and drums #3."
P175,441.98,447.65,5.67,"Yeah, I agree, I think I think people just lost count and they said, OK, you know what? What else could be in their drums?"
P175,448.69,451.62,2.93,And then there's that. That should be the order.
T002,452.15,459.46,7.31,"OK, well I can reveal that that is the correct order. Absolutely bang on violin, cello, drums."
P175,456.2,456.69,0.49,Yeah.
T002,462.3,465.75,3.45,"OK, uh, well do another question."
P175,466.64,466.93,0.29,Yeah.
T002,467.49,477.8,10.31,"OK, I'm gonna point out before I say this that this question was asked before the whole coronavirus pandemic thing. So you might want to bear that in mind when you think about people set."
T002,478.64,485.11,6.47,"Uhm, OK. The question is name a public place where you're likely to catch a cold or flu bug."
P175,486.11,487.02,0.91,Oh wow.
P181,488.82,489.45,0.63,I'm.
P181,492.05,493.07,1.02,A concert
T002,494.01,502.72,8.71,"No, not a concert. I feel like that's a very COVID themed answer concert because we're not allowed to do that. That airport airports getting closed."
P181,498.62,499.33,0.71,yeah?
P122,498.95,499.77,0.82,Airport.
P122,500.46,501.33,0.87,Airports
P175,503.48,505.75,2.27,A hospital or a clinic?
T002,505.51,511.46,5.95,How hospitals on there OK hospital? What other three on that airport is linked?
P181,507.43,507.91,0.48,Yeah.
P175,507.68,508.16,0.48,OK.
P122,512.08,513.17,1.09,train station.
T002,513.65,517.67,4.02,"No airport, what lies out of an airport?"
P122,514.46,514.93,0.47,No.
P148,518.51,519.24,0.73,On the plane.
P181,518.96,519.49,0.53,Money.
T002,519.56,530.19,10.63,"Yeah played so planes yeah so hospital is one of them and then airplane was one of them as well, which I'd never think of. But maybe that's just sort of being abroad in so long."
P175,520.79,521.34,0.55,OK.
P181,528.83,529.37,0.54,Yeah.
P181,531.91,532.58,0.67,I am.
T002,532.31,532.84,0.53,It's sad.
T002,534.78,535.81,1.03,So there's one more.
P148,536.62,536.93,0.31,Like
P175,536.66,538.33,1.67,"Restaurant up, sorry."
P122,536.71,537.32,0.61,Yeah I can.
P122,538.73,539.62,0.89,"Now go ahead, go ahead."
T002,539.75,544.41,4.66,"There are, you know. OK, so I heard restaurant and they were like two more things. What were the rest of?"
P122,544.92,547.09,2.17,A nursery or school?
T002,547.71,549.55,1.84,"At school, that's that's #3."
P181,548.9,549.93,1.03,"Ah, OK."
P175,549.56,551.59,2.03,"Ah, yeah, actually."
P122,549.91,550.58,0.67,Cool.
T002,551.1,551.61,0.51,Yeah.
T002,552.73,561.34,8.61,"Yeah, God, when I think of the school now there's like 4 primary schools in my area and every time I see like these streams, a kids party and so it just makes me stressed out."
T002,565.69,566.3,0.61,A lot.
T002,567.8,576.76,8.96,"OK, so we have to treat them. We had a hospital airplane on school well. Or do you think you put these in in popularity?"
P181,577.28,578.81,1.53,Probably hospital first.
P181,579.74,580.39,0.65,Uhm?
T002,582.5,583.76,1.26,What do you think also first?
P181,584.99,591.5,6.51,Just 'cause I feel like that would be the first thing that would string to mind to someone like pre COVID. Like if they're thinking they're gonna catch a cold.
T002,589.86,590.46,0.6,Yeah.
T002,592.98,593.73,0.75,"Yeah, I guess."
P148,594.13,595.34,1.21,Then I was surprised by.
T002,594.95,596.24,1.29,The medical setting.
P181,597.02,597.89,0.87,Yeah.
T002,597.24,598.8,1.56,"Yeah, playing is weird."
T002,599.64,600.91,1.27,And it's a bit of an odd one.
P175,603.15,608.33,5.18,"I think actually they say schools, hospitals and then planes, you know."
P181,607.82,609.77,1.95,"Yeah, maybe actually."
T002,608.18,608.84,0.66,OK.
T002,609.53,621.57,12.04,"Yeah, I guess a lot of people either have been to a school or have a child in school, or you know somebody's in school. OK, maybe that makes school a hospital airplane."
T002,622.96,624.27,1.31,That is the correct order.
P122,624.83,625.63,0.8,Wow.
P175,625.81,626.69,0.88,Yay.
T002,626.61,627.07,0.46,Yeah.
T002,628.61,629.72,1.11,"OK, bye."
T002,630.82,636.87,6.05,"Yeah, God, schools that I think about it now, it's just yeah, such a hotbed of infection. Oh my God."
T002,637.99,640.73,2.74,Everyone kind of groping. Their smiled everywhere.
P175,641.93,642.44,0.51,Oh
T002,643.37,645.46,2.09,Maybe I'm thinking just of primary skills though.
P175,645.95,646.44,0.49,yeah.
P122,646.22,648.71,2.49,"No, it's all kids. They don't know how to wash their hands."
T002,647.81,650.38,2.57,"Yeah no, I just don't."
P122,649.78,652.05,2.27,I work with kids and they don't. They don't know how.
T002,653.47,656.63,3.16,"Yeah, I know this first hand I just."
T002,658.57,677.56,18.99,"There's like a baby who lives across the road for me, and sometimes she comes over and plays in my garden. Down here. They're just like I'm I'm much more stressed that her mom is 'cause the the baby is there, like eating stones and so called grand and I'm like really just jump but she is. She allowed to do that. She's like Oh no she won't eat them. Don't worry she'll spit them out fun."
P181,678.08,679.99,1.91,Bells of the immunity.
P175,680.1,680.83,0.73,Wow.
T002,680.34,680.92,0.58,Yeah.
T002,683.85,686.09,2.24,"Oh, OK."
T002,687.13,689.2,2.07,You guys want to do a fourth question.
P175,690.04,690.44,0.4,Yeah.
T002,691.75,694.0,2.25,OK question is.
T002,694.79,697.05,2.26,Name something you do not learn in school.
T002,699.69,700.68,0.99,Kinda tricky.
P148,704.48,706.19,1.71,Like how to do taxes kind of thing.
T002,707.6,710.89,3.29,"Taxes isn't on there, but it should be. I feel like."
P181,710.64,711.2,0.56,Then
T002,711.96,716.17,4.21,I could have used that education. I have to do US taxes every year as well.
P122,713.84,720.42,6.58,"I'm trying to think of the the thing that people always say it's like is it isn't it like car repair, they always wonder."
P181,717.5,718.15,0.65,yeah.
T002,717.67,718.38,0.71,Yeah.
T002,721.23,725.72,4.49,"Uhm, car repair is kind of related to one."
P122,723.09,725.2,2.11,Like I never learned how to change a tire.
P122,725.91,726.92,1.01,Change a tire.
P181,727.26,731.53,4.27,What if you like practical things? Or is it kind of more like social things?
T002,727.39,728.71,1.32,"No, that's that's not it."
T002,731.87,738.9,7.03,"Uh, there's a few social and practical things in there in the top three, but the yeah, the practical things. There's one kind of."
T002,739.66,741.64,1.98,Links to stuff like.
T002,742.26,743.71,1.45,Car repair and.
T002,745.14,748.78,3.64,Thank you more practical things that you don't learn in school or that.
P181,748.02,752.17,4.15,"It's like lipstick, something broken like in your house or."
T002,752.14,753.97,1.83,"Yeah, so in the in the house."
P175,753.4,754.23,0.83,Plumbing.
T002,754.94,756.89,1.95,"Yeah, all these probably think they're all cut."
P122,756.05,757.3,1.25,Change a light bulb.
P148,757.85,758.4,0.55,Like you.
T002,758.03,758.72,0.69,Uhm?
T002,759.31,762.55,3.24,"Less less DIY based, but still like in your house."
P181,763.91,764.66,0.75,Anne.
P181,769.42,773.93,4.51,I don't know had it use a washing machine or.
T002,774.15,778.46,4.31,"Yeah, that's uh, like stuff like that. And then what? Foxy like."
T002,779.37,781.72,2.35,"So washing machine, anything you have to."
P181,780.78,781.55,0.77,How's work?
P181,782.29,783.26,0.97,Without the hard work.
T002,782.49,788.92,6.43,"Yeah, how? Yeah house chores, that's the, that's why I was trying to get out. That's the that's one of the one of the tree."
P122,788.41,788.79,0.38,K.
T002,789.66,790.47,0.81,His choice.
T002,794.49,798.74,4.25,I feel like a lot of people only learn that for the first time when they're like moving out.
P122,800.05,801.76,1.71,Maybe get a job or.
P175,800.49,801.0,0.51,OK.
P175,802.19,802.82,0.63,Yeah.
T002,802.82,812.51,9.69,"Out cooking is kind of related to how stores get a job isn't on there, but yeah, I could have used a bit of that. I remember funny it's so hard to get part time jobs in school."
P181,815.08,817.02,1.94,So are the other two like social things.
T002,818.03,820.45,2.42,"Yeah, actually both the other two essential things."
P181,821.68,823.09,1.41,Making friends maybe?
T002,824.45,825.52,1.07,How small there?
T002,828.6,837.05,8.45,"So try and think of something that maybe your parents would say to you like, oh sure you wouldn't learn that in school or or. She never learned that in school."
P181,840.3,841.54,1.24,Being like streetwize.
T002,842.58,843.59,1.01,Uhm?
T002,844.23,847.88,3.65,That's not it. That's OK. Try to think of something.
T002,849.02,850.09,1.07,That
T002,852.18,853.41,1.23,you may be.
T002,854.24,856.36,2.12,Your parents might teach you.
T002,857.93,860.84,2.91,"Like that's outside of school, you don't really learn it in school."
P175,861.27,862.82,1.55,Like cleanliness?
T002,863.53,871.04,7.51,"No, say you're going to visit like I don't know your fancy grandmother or something. What were your parents like drill into you before you went?"
P122,871.55,873.26,1.71,Oh etiquette like manners.
T002,873.34,875.27,1.93,"Yeah, mothers, yeah, that's it."
P122,874.86,875.24,0.38,OK.
T002,876.44,881.0,4.56,"OK man, it's two out of three. It's a really. It's a really hard one I think."
P175,880.03,885.22,5.19,"Oh, what? What did we get? Sorry could you just? Manners OK OK?"
T002,882.41,883.05,0.64,Manners.
T002,884.07,887.1,3.03,"Manners, yes, so that was. That was another one on there."
P122,889.05,891.0,1.95,Is the third one foreign language?
T002,891.58,892.33,0.75,No.
T002,893.12,896.23,3.11,I guess he kinda learn foreign languages in school depending.
P122,896.59,896.93,0.34,Yeah.
P175,897.23,909.41,12.18,Doesn't also include like preschool and stuff. 'cause then you could go on saying stuff like walking or eating all of those basic things that you kind of learn at home. There's no way.
T002,908.58,918.39,9.81,"I though I can't. I mean the question is just something in school, so if you're really in the preschool mindset, you might say looking into those."
P122,917.67,920.27,2.6,Is it? Is it like is it like first aid or help?
P181,920.99,921.72,0.73,Oh yeah.
T002,921.05,923.62,2.57,"Uh, no, that's a really good one, actually."
T002,924.44,931.79,7.35,We should start at school. Keep them social skills that had to make friends and how depressed age he great community.
P181,934.94,935.32,0.38,I.
T002,935.01,938.95,3.94,Think of the so the other two are kind of a.
T002,939.66,951.85,12.19,"The theme of them like manners and house chores. It feels kind of like maybe a generational step above us, so that's probably most of the people in the survey. So well, kind of well with that kind of person, say."
P122,956.48,958.81,2.33,Write a check and I got my card.
T002,958.26,958.97,0.71,No.
P181,960.9,961.62,0.72,And.
P181,962.31,963.22,0.91,Maders
P181,964.43,966.96,2.53,like respect but that would kind of come into matters.
T002,966.65,967.73,1.08,"Yeah, yeah."
P175,967.99,973.42,5.43,How to approach someone like a girl or a guy who when I asked them out there?
T002,972.9,975.82,2.92,"No, but that would be so weird to teach in school."
P181,973.26,974.59,1.33,"Yeah, like chivalry."
P175,974.89,976.12,1.23,"Yeah, like."
T002,977.3,978.86,1.56,"That's that's not on there, but."
T002,979.43,986.07,6.64,"Interesting to think about. OK, try to think of responsibilities you might have in the future that like."
P175,979.66,980.08,0.42,Damn.
T002,987.74,990.97,3.23,I know you're not trained for in school or anywhere.
P122,991.34,992.47,1.13,Is it parenting?
T002,992.54,993.01,0.47,Yeah.
P181,993.42,995.01,1.59,Oh good.
P122,993.43,994.28,0.85,Is it really?
P175,994.08,995.09,1.01,Ah.
T002,994.31,995.72,1.41,"Yeah it is, it is."
P122,994.9,995.61,0.71,Oh wow.
T002,996.78,1004.96,8.18,"Do you see what I mean about the things so? So like has chores, parenting manners? I feel like it's all kind of people who already had kids or."
P175,996.89,997.94,1.05,Good one.
P181,998.01,998.96,0.95,Well done.
P175,999.2,999.65,0.45,Yeah.
T002,1005.93,1010.2,4.27,I kind of zoned like if somebody asked like the Group of US who would just said taxes straight away.
P175,1010.54,1011.13,0.59,Yeah.
T002,1013.43,1022.4,8.97,"Yeah, well OK. So we got we got the three of those we had has towards first then we said man it's always said parenting. So what order do you think people would go in?"
P181,1024.75,1029.08,4.33,"If it's the generation above, they'd probably like really emphasize manners, maybe."
P181,1030.36,1031.17,0.81,But I don't know.
P122,1032.11,1041.44,9.33,"Tickets a weird answer to that, like to be asked, like what do you wish you had learned in school of etiquette, so I don't know why you would say that. Even if you were older."
P175,1034.04,1034.48,0.44,Yeah.
T002,1034.81,1035.68,0.87,Yeah.
T002,1038.41,1047.86,9.45,"Oh, it's not. The question isn't what do you wish? It's a. It's just name something you don't learn in school so yeah, but it isn't."
P122,1045.16,1045.69,0.53,Yeah.
P122,1047.29,1052.79,5.5,Maybe maybe parenting first. Maybe that's quite salient for people and then.
P175,1049.13,1049.88,0.75,Yeah.
T002,1049.79,1050.52,0.73,Yeah.
P175,1051.6,1054.78,3.18,"Yeah, yeah, you know what? You don't learn in school parents."
P122,1055.3,1056.65,1.35,"Yeah, exactly."
P175,1056.39,1057.88,1.49,Comes up in every argument.
P181,1059.66,1060.43,0.77,Uhm?
T002,1060.12,1061.75,1.63,So parenting number would.
P181,1062.83,1063.74,0.91,And then.
P181,1066.37,1067.36,0.99,What were the other two?
P175,1067.75,1068.3,0.55,House.
T002,1067.86,1070.04,2.18,"A house, chores and manners."
P148,1074.92,1077.25,2.33,"Actually, house house chores seems like a big one."
T002,1078.16,1078.89,0.73,Yeah.
P148,1079.38,1081.35,1.97,Yeah I know baby #2.
T002,1082.35,1087.76,5.41,"OK, so that would lead manners #3 so parenting has chores manners."
P181,1089.43,1089.76,0.33,Yeah.
P175,1090.23,1090.68,0.45,Yeah.
T002,1091.56,1098.58,7.02,"OK, well apparently wells number would, so that's good, but Bonnie's is actually #2. Then head stores #3."
P175,1100.02,1100.5,0.48,OK.
T002,1100.02,1103.11,3.09,"Yeah, I I feel like this question is much harder than all the other ones."
T002,1105.46,1124.04,18.58,"But that was actually the final question. Soum. Thank you so much for participating in this whole study thing and you're really helping us out. 'cause as he said, it's been so hard to kind of get people and get people to show up to zoom call, so it shouldn't be so difficult. But it is. So you really help with that here. Thank you so much."
P181,1123.87,1124.65,0.78,No worries.
P175,1124.71,1126.58,1.87,"Sure, no problem, thank you."
T002,1126.1,1126.53,0.43,Yeah.
P181,1127.12,1127.79,0.67,Thank you.
T002,1127.55,1129.58,2.03,So I think we're just going to.
