speaker,start,end,duration,content
P071,131.59,131.95,0.36,R.
P114,131.62,135.08,3.46,"Yeah, well, I mean it's not that I haven't seen a film about four years maybe so."
P071,135.6,137.0,1.4,"Yeah, uhm."
P067,136.57,139.56,2.99,"I I'm gonna say place first, but then carries in the monsters."
P067,140.44,141.0,0.56,Personally.
P114,142.34,142.92,0.58,Yeah.
P071,143.12,153.95,10.83,"Yeah, I I wouldn't. I wouldn't put carries number woman, that's just because I guess I'm thinking of like horror movies and stuff and it's not very often harming someone like, oh, there's a karakhamun free. It tends to be one of the other two, but."
P071,155.02,155.43,0.41,Yeah.
T001,155.16,157.57,2.41,"David, have you got any? Any opinions on this one?"
P030,157.79,158.6,0.81,"Yeah, well."
P030,160.24,165.63,5.39,Probably thinking more like a policeman or monster been in the top 2.
P030,166.8,169.88,3.08,Just thinking of the moves that would be made over the past few years.
P030,170.6,174.82,4.22,There's probably more instances of those occurring than a car chasing someone.
P030,175.68,176.29,0.61,So.
P030,177.03,177.86,0.83,I'll go for.
P030,179.31,182.94,3.63,"Yep, possibly the monsters, policeman and then car."
P114,185.91,186.38,0.47,Right?
P114,188.31,198.54,10.23,"Well, everyone is different. I guess my my my reasoning with the cars. I suppose maybe it's down to the kind of films I watch is like if you think about it in a in let's say a thriller."
P114,199.15,206.44,7.29,"Like I'm thinking Roman is a famous one, right? For example, there might be no police, but there definitely be a car chase."
P114,207.85,208.1,0.25,And.
P030,209.01,209.48,0.47,Good point.
P114,209.66,211.35,1.69,"Boss, you know?"
P114,212.59,219.26,6.67,"I mean, again, I, I don't know if if if if you guys don't. The other three of you are sure that cars are not number one. Well sure, what do I know?"
P067,222.72,229.11,6.39,"Well, I mean actually kind of accidental is the question, like like what would people rank more like the top three? Rather yeah."
T001,227.78,232.93,5.15,"Yeah, so we asked. We asked 100 people what would be the most popular so."
P114,230.98,233.03,2.05,"Oh yeah, good point man."
P067,233.42,239.8,6.38,"Yeah, so I mean, yeah, that part could be more cards, cases for police chases, but people wanted monsters for 'cause. My first thought was like serial killers."
P071,239.99,240.39,0.4,Yep.
P114,240.42,241.53,1.11,Yeah me too yeah.
P067,240.6,240.98,0.38,So.
P071,242.17,245.13,2.96,Then I don't. I feel like it.
P071,245.93,256.5,10.57,"Easier in movies to be like, you know, I carries a bit more autonomous like it's easier like to be scared if a person if that makes sense. So I would say monster people cars. So like Monster Place in cars."
P114,258.73,267.45,8.72,"In terms of popular still, Florida people would think of monsters placing cars here sure great. Yeah, based on that reasoning, you're absolutely correct. If it's, I'm very tired."
P071,262.22,263.59,1.37,"Yeah I think so, alright."
P071,265.43,265.71,0.28,Yeah.
P071,268.95,269.99,1.04,I think everyone is.
T001,269.01,274.22,5.21,As soon as we have a lot of agreement there is anyone got any disagreements about that order or things that change?
P071,270.72,271.17,0.45,Alright.
T001,276.59,281.26,4.67,"No OK, so just to be sure it's we're going monsters, police cars."
P071,281.47,281.85,0.38,Yep.
T001,283.72,291.93,8.21,"Almost you were you were very monsters is the first one. Monsters is the most popular, but it's actually cars and then police swapped over."
T001,293.45,300.05,6.6,"So I think you know, maybe the popularity of a couple of car chasing movies recently. I don't know. I haven't seen a lot of them either, but."
P114,300.7,303.4,2.7,Tennis backwards car chase in tennis.
T001,300.84,303.37,2.53,"We were close, but we've got another couple of questions."
T001,304.65,307.88,3.23,We've got another couple of questions and hopefully you get one of those so.
T001,308.61,310.86,2.25,Name an instrument in a Symphony Orchestra.
P067,316.02,318.46,2.44,Is by limiting most the first one.
T001,317.78,319.59,1.81,"Yeah, violin violin is one of them."
P030,326.76,327.27,0.51,Cello
P114,326.83,328.48,1.65,"Do you think, yeah?"
T001,327.91,329.85,1.94,"Cello is another one, yet cello is another."
T001,330.79,331.86,1.07,So it's two out of three.
P114,337.55,341.22,3.67,"Flute with people say flute for that, so one of them now."
T001,339.83,341.6,1.77,"They didn't say flip for it, but."
P114,344.66,345.93,1.27,Channel piano.
T001,346.61,348.11,1.5,Not the piano either.
P067,351.99,353.68,1.69,For like a Trump owner Trump is.
T001,354.93,359.81,4.88,"You're getting closer by moving away from the stringed instruments, but it's not a trumpet."
P114,358.99,359.74,0.75,OBO.
T001,360.61,361.4,0.79,Not a Novo.
P114,364.18,364.71,0.53,God.
P030,367.31,368.93,1.62,Drum any percussion.
T001,368.46,371.61,3.15,"The drums, yeah. The drums, the percussion side of things."
T001,372.8,381.62,8.82,"Yet the drum is that the last one that we're looking for, so we've got violin, cello and drum in the order that you found them."
T001,382.64,384.38,1.74,What do you think is the most popular ranking?
P030,389.47,393.82,4.35,"One thing violin might be top, just because that's probably what we all thought of first."
P071,396.65,410.62,13.97,"I mean I, I was screwed with this question from the start. I had no idea, but like in the terms if we got one immediately and then like a minute break and then we got another and there's like 2 minutes and we got another. If we're assuming the people are similar cells, I guess it would be in that order, but I literally don't have a clue."
P114,411.63,412.15,0.52,Yeah.
P067,413.73,422.45,8.72,Yet drones at him underpin one that I was able to put piano or string instrument earn process with the first so.
P071,421.19,423.2,2.01,What wouldn't be my first thought at all?
P114,425.51,427.95,2.44,"Do we know anything about the people who answered these questions, Daniel?"
T001,429.83,431.98,2.15,We know that there was a hundred of them and that's about it.
P114,431.42,433.05,1.63,That there are the Alki right here.
P071,432.84,433.69,0.85,"Fair enough, fair enough."
T001,436.85,438.59,1.74,Just got a bit of a feel for it.
T001,439.63,443.27,3.64,I saw a bit of agreement that you know drone would probably be the last one.
T001,444.13,444.88,0.75,That you put them.
T001,446.19,448.7,2.51,"And it sounds like you want to put violin first, but."
P071,448.59,452.54,3.95,Yeah I yeah I. I think the order that we found them makes the most sense.
P114,453.84,455.7,1.86,"Thank you so much, thank you."
T001,454.41,455.62,1.21,Gabriel and David do you?
P067,457.33,458.35,1.02,"Yeah, I agree."
P030,457.57,459.4,1.83,"Yep, Yep, I'll go with that."
T001,458.76,459.59,0.83,"Yeah, yeah."
T001,460.82,470.15,9.33,"Good that you did, because that is the correct order. It goes violin, cello and drum. UM, think you're right considering golf violin right off the bat, it's probably going to go for first."
T001,470.82,472.76,1.94,So we're one for two at the moment.
T001,473.38,484.7,11.32,"Let's see if you can get #3, so name a public place where you're likely to catch a cold or flu with the note that this was us pre pandemic. So the answer is not everywhere."
T001,488.19,488.59,0.4,So.
P114,489.53,491.0,1.47,Public transport the bus.
P067,491.8,492.19,0.39,The.
T001,491.97,498.08,6.11,"Think along those lines. The boss is not one, but think along those lines."
P114,493.14,494.24,1.1,"Oh, you're still playing?"
P114,496.54,496.79,0.25,Yeah.
P114,498.33,499.14,0.81,Stencil.
P114,500.58,503.47,2.89,"Sorry, I'll just mute the microsec where they're talking about how you excuse me."
P071,504.0,504.58,0.58,No worries.
P071,508.22,514.79,6.57,I guess either a train or there is that whole thing is like being on a plane and everyone like one person being sick and everyone getting sick.
T001,515.7,518.82,3.12,The app I'm going to give you that 'cause a plane is one of them.
P071,519.22,519.51,0.29,Oh
T001,519.7,520.95,1.25,All that recycled air.
T001,521.9,522.84,0.94,Plane is one of them.
P071,524.67,525.49,0.82,where else is?
T001,528.92,530.2,1.28,Hospital is another one yet.
T001,532.69,534.32,1.63,So we've got playing in hospital.
P114,537.32,538.01,0.69,The office.
T001,538.75,544.04,5.29,"Not the office, no, but getting close to it, you're sort of in that realm."
P114,544.25,544.79,0.54,Lift.
T001,545.42,546.39,0.97,Not a lift.
P071,546.64,550.31,3.67,See this this this. This shows I'm young 'cause I was going to say school.
P114,548.87,550.5,1.63,Leaving for the delivery man.
T001,550.86,553.28,2.42,School is the remaining one though.
P030,554.83,555.17,0.34,Well done.
P071,555.8,556.33,0.53,Hell yeah.
T001,556.89,566.1,9.21,"You know, I think I think we've all been there. Where come September? At some point in your life you could manage to get sick, but yeah, it was plain hospital and school."
P071,563.12,563.49,0.37,Yeah.
T001,567.49,571.28,3.79,So we're ranking them from most popular to the least popular.
P030,573.69,581.18,7.49,"OK, I personally think that maybe the public transport plane would be the top top on the go."
P030,582.9,586.51,3.61,It's just that's what everyone's mind would immediately levitate towards.
P114,584.77,585.24,0.47,Yeah.
P071,585.99,586.37,0.38,Yep.
P114,586.89,587.26,0.37,Yeah.
P071,587.13,587.44,0.31,Yeah.
P114,588.27,588.83,0.56,I agree.
P071,591.09,591.63,0.54,Ah.
P114,593.0,595.59,2.59,I think based on the logic that.
P114,596.6,597.98,1.38,We applied to the last one.
P114,599.21,599.76,0.55,You know?
P071,599.41,599.72,0.31,Yeah.
P114,600.73,604.68,3.95,Would it be a safe bet to say plain what was the other one and then school?
P071,604.92,606.85,1.93,Playing then hospital then school.
P114,606.18,608.71,2.53,"Yeah, playing hospital school. Yeah I don't."
P071,608.19,614.25,6.06,"Yeah yeah, I mean, yeah, probably public transport was like the immediate thought and then."
P030,614.35,614.6,0.25,Yeah.
P071,615.65,626.75,11.1,"Shows people are cynical. It's like what's the place you're going to get sick at hospital? Just immediately is the thing that comes to people's mind, but I yeah, I think probably playing house full school makes sense, but I don't know."
P030,621.46,622.06,0.6,"Exactly, yeah."
T001,626.52,628.33,1.81,Gabriel DNA opinion on this.
P030,626.57,627.4,0.83,Yeah you will.
P067,628.88,629.82,0.94,Anne.
P067,631.23,641.16,9.93,"Yeah, I think I mean I might be inclined to put many school before plane, but I think if it's public transport probably would come for all that as well. So I suppose plane probably first."
P067,641.98,644.29,2.31,"In that sense, and."
P067,645.19,646.77,1.58,I don't think everybody else kind of has.
P071,647.31,647.92,0.61,I mean.
P067,647.4,649.77,2.37,Is better executed in consensus?
P071,648.81,661.96,13.15,"I mean, I mean, there's validity to not do because also like there's probably parents and people like myself who's out. Just go for a bit, have probably experienced the absolute annoyance of cold and flu season. So like."
P067,662.45,662.9,0.45,Yeah.
P071,663.14,668.31,5.17,"They're all in the top trees that you could make an argument for any of them being number one, two or three respectively, like."
P067,668.02,669.12,1.1,"Yeah, that's fair, yeah?"
T001,673.33,674.82,1.49,So at a push.
T001,675.55,680.74,5.19,"Just to make sure that there was a bit of consensus on plane, then hospital in school, do I have that right?"
P071,680.88,681.52,0.64,"I think so, yeah."
P114,681.78,682.13,0.35,Yeah.
T001,683.05,687.83,4.78,"It's actually the other way round. It's it's school, hospital and then fine."
P114,685.67,686.26,0.59,No way.
P114,687.88,688.41,0.53,Wow.
T001,688.85,689.3,0.45,Yep.
T001,689.98,692.15,2.17,So maybe the 100 people that were asked for.
T001,693.53,696.86,3.33,"Out just out of school or parents, but other way around."
P071,695.36,695.81,0.45,Yeah.
T001,698.48,704.13,5.65,No worries so #4 is going to be named something that you do not learn in school.
P067,706.51,708.12,1.61,Add taxes. I think it's a pretty big one.
P071,708.22,709.91,1.69,That was my immediate thought as well.
P067,709.46,710.06,0.6,Yeah.
T001,710.61,714.55,3.94,"Think something close to that. It's not. It's not necessarily taxes, but."
P067,714.83,717.18,2.35,"Like budgeting, finance and financial planning, kind of."
T001,717.53,720.26,2.73,"Sort of, keep thinking along those like."
P071,720.93,724.02,3.09,His life skills two general like that's.
T001,721.62,722.19,0.57,Wines.
T001,723.35,729.0,5.65,"Life, life life skills is a little bit too general, but they all sort of. They all sort of center around."
P071,726.18,727.83,1.65,"Yeah, yeah."
T001,730.97,731.6,0.63,That's fear.
P067,731.16,734.28,3.12,How do I get a job or make a CV or something?
P071,731.96,732.35,0.39,Yeah.
T001,734.93,739.46,4.53,"Uh, no, you're getting colder from one of them anyway."
P067,735.49,735.91,0.42,No.
P030,740.499,741.269,0.77,Family planning
T001,743.57,748.45,4.88,"Yeah, you know I'm gonna I'm gonna give that 'cause it's parent thing is one of them."
T001,749.75,754.6,4.85,"Uhm, parenting is one that you don't learn in school, so that's that's one of them."
P071,754.96,756.31,1.35,Add person.
P114,755.8,760.79,4.99,"There's something that people are like obsessed with. That's like taxes, but it's not taxes."
P071,760.98,763.85,2.87,"Personal financing, like budgeting for yourself and stuff like that."
P114,763.16,763.72,0.56,Budgeting.
T001,764.25,770.22,5.97,"Yeah, keep thinking around budgeting and like the personal side of things, but it's not necessarily financial."
P114,764.37,764.86,0.49,Yeah.
P067,772.02,773.12,1.1,Just general bills.
P114,772.36,773.65,1.29,Time management.
T001,774.48,776.89,2.41,"Not time management. Gabriel, what did you say?"
P067,777.1,779.99,2.89,"Just like bills in general, had to pay bills."
T001,778.97,788.9,9.93,"Not bills sort of move away from the financial side of things. What are things that you well you might have done them as as a kid, but you certainly have a lot more to do now just to keep."
P067,793.09,795.1,2.01,"At time, management isn't one of them, he said."
T001,795.27,799.46,4.19,"No, you know, think, think about your home."
P067,805.1,808.69,3.59,Dictating that help keep your house clean. Yeah cleaning.
T001,807.7,811.44,3.74,Shorts chores cleaning cooking.
P114,809.43,810.2,0.77,Doors.
P067,809.49,812.58,3.09,Chores yeah trust yeah yeah.
T001,812.4,814.65,2.25,All all the exciting bits of adult life.
P114,816.17,816.69,0.52,Really.
T001,816.56,820.31,3.75,"So yeah, parenting and household chores."
P114,819.56,820.37,0.81,Chaining.
P114,821.65,822.28,0.63,Jars
T001,822.15,823.12,0.97,We got one more.
P071,824.58,835.08,10.5,I'm just thinking that he said this is pretty COVID and pre COVID was the me too movement so I'm going to get maybe consent or something like that alright?
T001,833.73,837.02,3.29,"No, it's actually not there. That's a good one though."
P071,836.29,837.2,0.91,Shot in the dark.
P114,837.74,839.99,2.25,"what about, uh, driving?"
T001,840.86,842.04,1.18,"Not driving, no."
T001,843.08,846.97,3.89,I'll give you a hint and say that when someone doesn't have these.
T001,847.93,849.13,1.2,It's very noticeable.
P067,850.58,851.24,0.66,Manners.
T001,851.51,853.32,1.81,"Manners, yeah?"
P114,855.36,858.2,2.84,"Wow, parenting chores, manners."
T001,855.54,856.03,0.49,So.
T001,857.04,857.97,0.93,You got that straight off.
T001,859.11,862.52,3.41,You gotta get that straight off the bat so we have parenting chores and manners.
T001,863.91,865.28,1.37,If you could rank those.
P071,865.51,865.95,0.44,Yeah.
T001,867.91,869.44,1.53,This is a contentious one.
P030,872.519,877.729,5.21,And so just one question. The 100 people asked were they the same 100 people for the prior questions?
T001,878.73,879.56,0.83,I don't know that.
P030,880.089,880.459,0.37,OK.
P071,880.48,880.94,0.46,Fair enough.
P071,884.84,891.07,6.23,"I mean, despite regardless of what the order is, if there's such passive aggressive answers, can we all just agree on that real quick?"
P067,890.74,891.35,0.61,Yeah.
P114,891.2,891.7,0.5,Yeah.
P030,891.669,891.939,0.27,But
P071,892.52,892.99,0.47,Uhm?
P067,893.5,899.99,6.49,"And I kind of argue that like matter is kind, it is indirectly taught 'cause like he kind of taught to nothing, obey everything that your teacher says, but."
P071,900.45,900.86,0.41,Yeah.
P114,900.7,902.07,1.37,"Yeah, yeah."
P071,901.69,902.08,0.39,I.
P067,901.71,902.26,0.55,So.
P071,904.26,904.84,0.58,I would.
P114,904.4,916.83,12.43,"But but sorry, Karen, but again, just remember like I made that error with the first one, but this is obviously what people think, so not necessarily reality. Uhm, sorry."
P071,905.94,906.23,0.29,Yeah.
P071,912.19,912.8,0.61,Yeah.
T001,912.81,913.28,0.47,Yeah.
P067,913.16,913.61,0.45,Yeah.
P030,913.409,913.689,0.28,Yeah.
P030,915.519,915.769,0.25,Yeah.
P071,915.55,916.21,0.66,Yeah.
P071,917.32,917.91,0.59,Not networks.
P071,920.89,921.26,0.37,I.
P071,923.72,929.43,5.71,I would probably say parenting is a fairly big one. 'cause we got that almost immediately.
P071,930.25,935.78,5.53,And then I'd say it's a toss up between manners and chores because we weren't too sure on either of those.
P071,936.52,937.3,0.78,Uhm?
P114,938.06,955.65,17.59,"It's difficult to determine, I think, because it doesn't really, really, does depend like who the 100 people were. Because if you do a random count of 100 people on the street in Dublin, you'll find 100 people for whom manners are very important to you. Find 100 people who for whom? Perhaps they're not, and I."
P071,944.27,944.64,0.37,Yeah.
P030,944.459,945.179,0.72,"No, I agree with him."
P071,947.25,947.58,0.33,Yeah.
P071,953.19,953.55,0.36,Yeah.
P114,956.79,975.78,18.99,"Would actually just me personally, but depending on you guys, 'cause I hate cleaning I hate this. I hate it. I hate it. I for me I would definitely think the tours would be like #1, but I'm also very bad at it, but that's just a personal opinion like and I'm one person so I probably say chores, parenting manners."
P071,972.52,972.91,0.39,Yeah.
P114,976.51,978.17,1.66,If I were ranking them.
P067,976.87,982.21,5.34,"Yeah, I I'd have to agree with note on that one. Yeah, I would be exactly the same. I want to order firstly."
P071,977.67,978.04,0.37,Yeah.
P071,980.5,983.53,3.03,"Yeah, yeah, that makes sense."
P030,982.979,983.309,0.33,OK.
T001,984.62,986.52,1.9,"David, how do you feel?"
P071,984.79,985.12,0.33,Art.
P030,985.309,989.479,4.17,"Yeah yeah yeah, I would have gone parenting chores, manners myself."
P071,989.8,990.12,0.32,Yeah.
P030,990.589,992.299,1.71,And just thinking of possibly?
P030,993.489,995.679,2.19,"Obviously it depends on 100 people been asked, but."
P030,996.319,1000.819,4.5,"If it was a more younger age group, possibly they would have gone with parenting."
P071,1001.8,1002.27,0.47,Yeah.
P030,1002.579,1004.069,1.49,But but I know it's it's all.
P071,1004.4,1021.63,17.23,"Yeah, yeah, I guess chores printing banners makes a little bit more sense because there's a large amount of people who have had kids, and I'm sure most parents as someone who isn't one myself, probably had a God. If they only like know how to actually like, do some cleaning and I cooked it dinner or whatever, yeah?"
P030,1005.089,1005.919,0.83,Objectivism.
P114,1019.4,1022.91,3.51,"That's another way of looking at it as well. Yeah, yeah."
T001,1020.71,1021.2,0.49,Yeah.
P071,1023.04,1023.65,0.61,So.
P071,1024.23,1026.57,2.34,Chores parenting manners I think is their answer.
P114,1027.45,1028.46,1.01,"Yeah, I would agree with that."
P030,1028.779,1029.069,0.29,Yep.
T001,1029.39,1031.92,2.53,"OK, so chores parenting matters."
T001,1033.61,1036.77,3.16,You gotta kick yourselves. It's actually parenting matters and then chores.
P030,1036.749,1037.199,0.45,Wow.
P071,1037.36,1037.84,0.48,Archive.
P114,1038.26,1039.54,1.28,Mad mad.
P071,1039.49,1041.4,1.91,We've gotten one. We've gotten one that's.
T001,1041.72,1042.22,0.5,Yeah.
T001,1042.9,1050.86,7.96,"I think you can give yourself half a patent back. For that one. You know it's just shifted by 1, right? But we've got one more question. You could redeem yourselves here."
P114,1048.43,1049.03,0.6,That's mad.
T001,1052.62,1054.92,2.3,Name something that people cut.
P114,1056.42,1057.1,0.68,Her.
T001,1057.31,1058.34,1.03,Hair is one of them.
P030,1058.849,1059.339,0.49,Grass.
P067,1059.04,1059.75,0.71,That
T001,1060.17,1062.17,2.0,Now cross cable.
P030,1061.959,1062.289,0.33,OK.
P067,1062.69,1063.72,1.03,add vegetables.
P067,1064.54,1065.69,1.15,There's food in general.
T001,1064.67,1065.3,0.63,Tank.
T001,1066.13,1070.38,4.25,"Think along the lines of food I'm going to get asked to get a bit more specific, but."
P067,1072.45,1074.22,1.77,Better a specific food.
T001,1076.01,1078.27,2.26,"Yeah, specific type of food, sorry David."
P030,1076.059,1076.569,0.51,Onions.
P030,1078.719,1079.249,0.53,Onions.
T001,1079.79,1082.12,2.33,"Not onions, it's not that specific, but like."
P071,1081.67,1082.38,0.71,Vegetables.
P030,1081.959,1082.709,0.75,"OK, OK."
T001,1083.55,1084.53,0.98,Not vegetables.
P071,1086.24,1086.93,0.69,Uhm?
P114,1087.1,1092.01,4.91,So hair is one were sticking food. You said grass isn't one. Just before we really.
T001,1091.79,1093.86,2.07,"Yeah, grass isn't one of them. Grass is not."
P114,1093.19,1094.2,1.01,What about the hedge?
P071,1093.42,1093.68,0.26,Yeah.
T001,1095.16,1096.24,1.08,Not the hair Jeter.
P114,1096.01,1099.66,3.65,"Not the edge OK, right? Well back to sleep then. I'm I'm looking at a hedge out the window."
P071,1101.12,1101.81,0.69,I'm.
P071,1102.57,1103.78,1.21,For food at.
P114,1103.62,1105.43,1.81,Specific code that you chop.
P067,1105.57,1110.6,5.03,"Make a list of every single possible thing that can make Peppers, carrots, cheese."
P114,1109.19,1110.28,1.09,"Yeah, but but."
P114,1111.52,1113.86,2.34,Like did you say chop or cut?
T001,1112.8,1113.43,0.63,"Well, what's?"
T001,1114.07,1114.7,0.63,Cost.
P114,1114.94,1118.56,3.62,"'cause OK, so like what food do you cut?"
P067,1115.57,1116.94,1.37,"OK, that's fair actually, yeah."
T001,1118.38,1120.33,1.95,So what what do you? What do you push?
P114,1120.4,1120.98,0.58,Gosh.
P114,1122.48,1123.02,0.54,Cortana.
T001,1122.57,1124.56,1.99,What would maybe accompany vegetables?
P071,1126.23,1126.8,0.57,Meats
T001,1127.08,1128.01,0.93,"Meet, yeah."
P071,1128.18,1128.59,0.41,alright.
T001,1128.66,1129.39,0.73,People cut meat.
P114,1129.71,1130.39,0.68,Copied
P071,1130.9,1136.93,6.03,"So your grass, we have meat. Uh oh sorry her yeah her and me."
T001,1132.71,1135.74,3.03,"But we have hair and we have meat, grass, grass is not one."
P114,1133.27,1134.62,1.35,no with her meat.
P114,1135.55,1136.7,1.15,Definitely not cross.
T001,1138.96,1139.81,0.85,Looking for one more.
P114,1140.76,1141.96,1.2,Take the people caught.
P114,1143.35,1146.4,3.05,"Oh God, Brian is melted. I'm gone, done."
P071,1147.12,1151.83,4.71,"I'm going to say this as a joke, and if it's correct, I'm going to cry but themselves."
T001,1152.41,1153.98,1.57,"No, oh."
P071,1153.16,1156.03,2.87,"Thank God, thank you. Just had to put it out there."
P114,1154.5,1155.24,0.74,Oh dear.
P114,1156.9,1157.33,0.43,And.
P071,1157.66,1158.43,0.77,Uhm?
P114,1158.82,1159.71,0.89,Her.
P114,1160.6,1161.25,0.65,Meet.
P071,1160.6,1161.49,0.89,Fingernails?
T001,1162.0,1165.85,3.85,Not fingernails know you might have some within eyeshot.
P114,1162.1,1162.44,0.34,Baker
P071,1163.02,1163.73,0.71,Goddamnit
T001,1174.95,1178.46,3.51,"There might be paper yet paper, Yep."
P114,1175.07,1177.66,2.59,paper with a pretty.
T001,1180.4,1181.75,1.35,People people cut paper.
P067,1180.45,1181.8,1.35,Price hours ahead of grass.
P030,1180.619,1181.389,0.77,I would have said.
P114,1182.24,1191.37,9.13,"So like we we we, we can infer that these hundred people, like living apartment buildings or just working office 20 hours a day, never see grass or edge will see those available."
P030,1189.929,1190.299,0.37,Yeah.
T001,1190.93,1191.36,0.43,Yep.
P071,1191.54,1191.99,0.45,Yeah.
T001,1193.08,1196.63,3.55,"All they care about is haircuts. The butchers and paper, I think so."
P071,1196.9,1197.21,0.31,Yeah.
T001,1198.26,1200.89,2.63,"Alright, so most popular is the least popular."
P114,1198.56,1199.06,0.5,Wow.
P067,1202.58,1205.66,3.08,Think her yeah her yeah yeah.
P071,1202.61,1205.16,2.55,I think he has got to be #1 like.
P030,1202.919,1205.409,2.49,"I would yeah, here's one, yeah."
P114,1204.88,1206.02,1.14,Devil yeah.
T001,1207.71,1210.24,2.53,"OK, so we're all in agreement on that. Then here's number one."
P071,1211.17,1211.75,0.58,And then.
P067,1212.32,1220.17,7.85,"I've been trying to put me first and then paper I guess, but you know I would put grass put ahead of photos if that was an option. I thought that would be popular."
P114,1218.26,1219.53,1.27,"Yes, I'm here, yeah."
P071,1219.61,1220.0,0.39,Yeah.
P030,1220.849,1221.219,0.37,Trump.
P114,1222.33,1225.5,3.17,I I I couldn't decide between the paper and.
P071,1225.07,1237.68,12.61,"I am well, everyone else is indifferent and we have one for meeting papers, so I guess we go. We go on her meeting paper and all. We know that these people is that they have don't have a dark sense of humor and they don't live in rural areas and they probably have office jobs."
P030,1225.599,1225.929,0.33,No.
P030,1231.329,1231.659,0.33,Yeah.
P114,1238.12,1238.75,0.63,Yes.
P030,1239.099,1240.339,1.24,"Yeah no, I would have thought that."
T001,1241.46,1243.57,2.11,So can I get the order once again?
P071,1244.3,1245.54,1.24,Harmeet papers.
T001,1248.1,1249.2,1.1,Her paper meat.
P071,1249.17,1249.7,0.53,God.
P114,1249.32,1252.29,2.97,Jesus bizarre zarn
T001,1252.46,1256.91,4.45,"You're one for five and you're close on on, well, a couple of them, but."
P071,1255.85,1259.74,3.89,"I mean with the choice of tree, you're always going to be closed. I mean like."
T001,1259.26,1259.79,0.53,Yeah.
T001,1261.42,1262.57,1.15,But yet at.
P114,1261.7,1264.21,2.51,I want to find these people and ask them what were they thinking?
P071,1264.49,1264.86,0.37,Yeah.
P030,1265.009,1265.299,0.29,Sir.
T001,1266.66,1271.03,4.37,"But thank you all for participating. If I and you know, one out of five."
T001,1271.83,1272.3,0.47,Not bad.
P071,1272.71,1273.0,0.29,Yeah.
